time,close,MACD,Signal Line,Histogram,Cross
2012-12-14,1413.58,4.169725029195661,2.231581702733567,1.9381433264620935,NaN
2012-12-17,1430.36,5.080446229318568,2.8905039323816357,2.189942296936932,NaN
2012-12-18,1446.79,7.046732682641959,3.7062856281123056,3.340447054529654,NaN
2012-12-19,1435.81,7.631068420344036,4.497040111911423,3.1340283084326126,NaN
2012-12-20,1443.69,8.63052156617482,5.292413300697111,3.33810826547771,NaN
2012-12-21,1430.15,8.235101420416413,5.958073877911223,2.2770275425051905,NaN
2012-12-24,1426.66,7.553047443877404,6.401245536347485,1.1518019075299186,NaN
2012-12-26,1419.83,6.387756750647213,6.5988412993488055,-0.2110845487015922,6.5988412993488055
2012-12-27,1418.1,5.2639790650607665,6.666486511964093,-1.4025074469033267,NaN
2012-12-28,1402.43,3.07350960695112,6.5446847983813665,-3.4711751914302464,NaN
2012-12-31,1426.19,3.217688696956884,6.337711739230069,-3.1200230422731847,NaN
2013-01-02,1462.42,6.18412315554292,6.241866236219064,-0.05774308067614342,NaN
2013-01-03,1459.37,8.194473535853376,6.304466804608991,1.8900067312443856,6.304466804608991
2013-01-04,1466.47,10.242531827710991,6.483579055890788,3.758952771820203,NaN
2013-01-07,1461.89,11.365055767739477,6.831351761148905,4.533704006590572,NaN
2013-01-08,1457.15,11.736890127958532,7.2962231704912535,4.440666957467278,NaN
2013-01-09,1461.02,12.203177559720189,7.942381038166029,4.26079652155416,NaN
2013-01-10,1472.12,13.314905005576747,8.836928364890026,4.477976640686721,NaN
2013-01-11,1472.05,14.028595682466175,10.054160151058365,3.97443553140781,NaN
2013-01-14,1470.68,14.318597259146372,11.287594435746087,3.0310028234002857,NaN
2013-01-15,1472.34,14.515053226526561,12.213253332522047,2.301799894004514,NaN
2013-01-16,1472.63,14.526691910639101,12.916833151942683,1.6098587586964186,NaN
2013-01-17,1480.94,15.033170174138604,13.449126301545752,1.5840438725928525,NaN
2013-01-18,1485.98,15.660716731875937,13.926421964227579,1.7342947676483575,NaN
2013-01-22,1492.56,16.498814841421108,14.455524710167866,2.043290131253242,NaN
2013-01-23,1494.81,17.14691091196005,15.004828415972295,2.1420824959877542,NaN
2013-01-24,1494.82,17.460069817231897,15.465402283933978,1.9946675332979193,NaN
2013-01-25,1502.96,18.15579181062435,15.923979631507109,2.2318121791172416,NaN
2013-01-28,1500.18,18.272203152335123,16.36326917519475,1.908933977140375,NaN
2013-01-29,1507.84,18.766232515187312,16.835622429490385,1.9306100856969266,NaN
2013-01-30,1501.96,18.47037252864493,17.273809164824367,1.1965633638205624,NaN
2013-01-31,1498.11,17.720962310942014,17.572452735580303,0.14850957536171094,NaN
2013-02-01,1513.17,18.133236786406087,17.847177186083652,0.28605960032243516,NaN
2013-02-04,1495.71,16.856776768192503,17.886950733502697,-1.030173965310194,17.886950733502697
2013-02-05,1511.29,16.907450238045612,17.860343991956647,-0.9528937539110345,NaN
2013-02-06,1512.12,16.82068500516084,17.789301235059863,-0.9686162298990233,NaN
2013-02-07,1509.39,16.3432400505626,17.587906595053003,-1.2446665444904035,NaN
2013-02-08,1517.93,16.464179302081902,17.38701505613598,-0.922835754054077,NaN
2013-02-11,1517.01,16.29791598857605,17.11275766429028,-0.8148416757142307,NaN
2013-02-12,1519.43,16.174969905475336,16.85771292838255,-0.6827430229072142,NaN
2013-02-13,1520.33,15.966109357114647,16.662729266846174,-0.6966199097315275,NaN
2013-02-14,1521.38,15.704282894927474,16.39284550112633,-0.6885626061988575,NaN
2013-02-15,1519.79,15.19334440865623,16.208019683400078,-1.0146752747438477,NaN
2013-02-19,1530.94,15.509351641251214,16.052675394867364,-0.5433237536161499,NaN
2013-02-20,1511.95,14.065319112472253,15.746523629013078,-1.6812045165408254,NaN
2013-02-21,1502.42,12.013438138500533,15.265434527672848,-3.251996389172316,NaN
2013-02-22,1515.6,11.320329818283199,14.69389569613966,-3.3735658778564606,NaN
2013-02-25,1487.85,8.434614412776455,13.820195521050815,-5.38558110827436,NaN
2013-02-26,1496.94,6.802733517718252,12.77883592241114,-5.976102404692888,NaN
2013-02-27,1515.99,6.9663284458895305,11.77886026560835,-4.812531819718819,NaN
2013-02-28,1514.68,6.910611327552033,10.801785647011078,-3.8911743194590453,NaN
2013-03-01,1518.2,7.069002629965098,9.899081004934285,-2.8300783749691867,NaN
2013-03-04,1525.2,7.670944503594001,9.028146878527927,-1.3572023749339266,NaN
2013-03-05,1539.79,9.219007857535644,8.489667850201638,0.729340007334006,8.489667850201638
2013-03-06,1541.46,10.460037461250295,8.317067774951612,2.1429696862986827,NaN
2013-03-07,1544.26,11.53651321958796,8.341088152874363,3.1954250667135966,NaN
2013-03-08,1551.18,12.800458463646237,8.826181936304339,3.974276527341898,NaN
2013-03-11,1556.22,14.04690606553072,9.63108999717239,4.41581606835833,NaN
2013-03-12,1552.48,14.565041297029666,10.47539142507685,4.089649871952815,NaN
2013-03-13,1554.52,14.967739369605397,11.370627874193891,3.5971114954115055,NaN
2013-03-14,1563.23,15.807485843907216,12.341570453520793,3.4659153903864226,NaN
2013-03-15,1560.7,16.083441220139093,13.276292310914691,2.807148909224402,NaN
2013-03-18,1552.1,15.430318609264987,13.96643794999573,1.4638806592692575,NaN
2013-03-19,1548.34,14.44282575334637,14.408969982450849,0.03385577089552072,NaN
2013-03-20,1558.71,14.331794874739444,14.719556833023237,-0.387761958283793,14.719556833023237
2013-03-21,1545.8,13.051622022557467,14.747463895124485,-1.6958418725670175,NaN
2013-03-22,1556.89,12.784573525576661,14.607204724018478,-1.822631198441817,NaN
2013-03-25,1551.69,12.014839534773273,14.323848972656656,-2.3090094378833825,NaN
2013-03-26,1563.77,12.238497068647803,14.020599828105812,-1.7821027594580094,NaN
2013-03-27,1562.85,12.200866964775742,13.619864397091204,-1.4189974323154626,NaN
2013-03-28,1569.19,12.538098456445596,13.225937423347482,-0.6878389669018858,NaN
2013-04-01,1562.17,12.09942685070041,12.85583833906253,-0.7564114883621187,NaN
2013-04-02,1570.25,12.262411468983146,12.613570085244394,-0.3511586162612481,NaN
2013-04-03,1553.69,10.929337748617854,12.235519293453105,-1.3061815448352512,NaN
2013-04-04,1559.98,10.262122295355994,11.925574879319608,-1.6634525839636147,NaN
2013-04-05,1553.28,9.087954948266315,11.514839481840681,-2.4268845335743663,NaN
2013-04-08,1563.07,8.84542548888544,11.162682365630921,-2.317256876745482,NaN
2013-04-09,1568.61,8.99654428294457,10.802465389441673,-1.8059211064971041,NaN
2013-04-10,1587.73,10.53765964258696,10.617664575865142,-0.08000493327818248,NaN
2013-04-11,1593.37,12.074913446949722,10.566199574810046,1.5087138721396762,10.566199574810046
2013-04-12,1588.85,12.781138923906838,10.64194536072187,2.1391935631849677,NaN
2013-04-15,1552.36,10.277912287062236,10.421445451619547,-0.14353316455731147,10.421445451619547
2013-04-16,1574.57,9.97130552273029,10.314997426520929,-0.3436919037906385,NaN
2013-04-17,1552.01,7.8177953167983105,10.04340554001452,-2.2256102232162096,NaN
2013-04-18,1541.61,5.211850906830705,9.61272731318834,-4.400876406357636,NaN
2013-04-19,1555.25,4.198853424299841,9.096441528234386,-4.897588103934545,NaN
2013-04-22,1562.5,3.9356918248890906,8.534124588450444,-4.5984327635613536,NaN
2013-04-23,1578.78,4.983349354411757,7.916979000875421,-2.9336296464636638,NaN
2013-04-24,1578.79,5.748171072933246,7.214007625984702,-1.4658365530514557,NaN
2013-04-25,1585.16,6.790032293166178,6.548329111457962,0.2417031817082158,6.548329111457962
2013-04-26,1582.24,7.295991570634442,6.217004587410429,1.0789869832240129,NaN
2013-04-29,1593.61,8.516261755880123,6.055333057760411,2.4609286981197123,NaN
2013-04-30,1597.57,9.691159915193566,6.2634846798043275,3.4276752353892386,NaN
2013-05-01,1582.7,9.315012776020922,6.719391554158796,2.5956212218621255,NaN
2013-05-02,1597.59,10.101962877512278,7.375292604515733,2.726670272996545,NaN
2013-05-03,1614.42,11.945961243324518,8.265322539897447,3.6806387034270713,NaN
2013-05-06,1617.5,13.500251002940104,9.211644945289486,4.288606057650618,NaN
2013-05-07,1625.96,15.239022170696671,10.266183956152089,4.972838214544582,NaN
2013-05-08,1632.69,16.964509300184545,11.396681401376352,5.5678278988081935,NaN
2013-05-09,1626.67,17.642831019296864,12.54633022900551,5.096500790291353,NaN
2013-05-10,1633.7,18.534019477070842,13.659414420248924,4.874605056821919,NaN
2013-05-13,1633.77,19.026614200659424,14.696687118634019,4.329927082025405,NaN
2013-05-14,1650.34,20.51754608722422,15.941413042101052,4.576133045123166,NaN
2013-05-15,1658.78,22.125113279407515,17.277318642311634,4.84779463709588,NaN
2013-05-16,1650.47,22.469559218817494,18.4466073062553,4.0229519125621955,NaN
2013-05-17,1667.47,23.839486274265937,19.5954112252915,4.244075048974437,NaN
2013-05-20,1666.29,24.546984835950525,20.629629299208595,3.9173555367419297,NaN
2013-05-21,1669.16,25.050500975891964,21.528072818731644,3.52242815716032,NaN
2013-05-22,1655.35,24.057865461875735,22.24085442346263,1.8170110384131064,NaN
2013-05-23,1650.51,22.619898999761972,22.694841037094974,-0.07494203733300253,22.694841037094974
2013-05-24,1649.6,21.16291787987484,22.932208112563355,-1.7692902326885154,NaN
2013-05-28,1660.06,20.61465155654605,22.94299760915467,-2.3283460526086195,NaN
2013-05-29,1648.36,19.016840031925994,22.597633914990055,-3.580793883064061,NaN
2013-05-30,1654.41,18.030898352728855,22.104449374313543,-4.073551021584688,NaN
2013-05-31,1630.74,15.164751471845193,21.14058995182235,-5.975838479977156,NaN
2013-06-03,1640.42,13.518570850391143,19.91521062009353,-6.396639769702386,NaN
2013-06-04,1631.38,11.353630809646347,18.393336157177348,-7.039705347531001,NaN
2013-06-05,1608.9,7.734790255676671,16.579661134266342,-8.84487087858967,NaN
2013-06-06,1622.56,5.901057169168553,14.722012041978182,-8.82095487280963,NaN
2013-06-07,1643.38,6.057977888637197,13.043685376285111,-6.985707487647915,NaN
2013-06-10,1642.81,6.066414601740917,11.427214603528986,-5.3608000017880695,NaN
2013-06-11,1626.13,4.673293341616954,9.833487193494648,-5.160193851877693,NaN
2013-06-12,1612.52,2.442861660988683,8.101483116634629,-5.658621455645946,NaN
2013-06-13,1636.36,2.569299954958069,6.70198850364717,-4.132688548689101,NaN
2013-06-14,1626.73,1.8708763966155857,5.407800231005442,-3.5369238343898566,NaN
2013-06-17,1639.04,2.2843522253031097,4.40010261052286,-2.1157503852197506,NaN
2013-06-18,1651.81,3.6009574788299687,3.940787857539893,-0.3398303787099244,NaN
2013-06-19,1628.93,2.7662640737146376,3.592477513600569,-0.8262134398859313,NaN
2013-06-20,1588.19,-1.1691369026432312,2.789464759013855,-3.9586016616570863,NaN
2013-06-21,1592.43,-3.9008711501869584,1.6819885643552022,-5.582859714542161,NaN
2013-06-24,1573.09,-7.539456430738937,0.32501636742676965,-7.864472798165707,NaN
2013-06-25,1588.03,-9.112485280963483,-0.9589110705679155,-8.153574210395568,NaN
2013-06-26,1603.26,-9.026140530786506,-2.247293346761757,-6.778847184024749,NaN
2013-06-27,1613.2,-8.062695036707282,-3.3510235060198537,-4.711671530687429,NaN
2013-06-28,1606.28,-7.767999050899334,-4.467951425597903,-3.3000476253014313,NaN
2013-07-01,1614.96,-6.756166024401409,-5.618742925956945,-1.1374230984444642,NaN
2013-07-02,1614.08,-5.9566254364112865,-6.587952871526492,0.6313274351152058,-6.587952871526492
2013-07-03,1615.41,-5.15622611036315,-7.030962783495372,1.8747366731322224,NaN
2013-07-05,1631.89,-3.1557283351360184,-6.948169137378601,3.7924408022425826,NaN
2013-07-08,1640.46,-0.8687773336316695,-6.206982571033349,5.338205237401679,NaN
2013-07-09,1652.32,1.8789908565343012,-4.9857074446447065,6.864698301179008,NaN
2013-07-10,1652.62,4.034319314851928,-3.534545239573769,7.568864554425696,NaN
2013-07-11,1675.02,7.463886405387257,-1.809369523785487,9.273255929172743,NaN
2013-07-12,1680.19,10.47823228651464,0.21798951370495465,10.260242772809685,NaN
2013-07-15,1682.5,12.904762737124202,2.402537153874467,10.502225583249734,NaN
2013-07-16,1676.26,14.1610499820506,4.637834422592454,9.523215559458144,NaN
2013-07-17,1680.91,15.354881299505223,6.916846357022274,8.43803494248295,NaN
2013-07-18,1689.37,16.79010661888401,9.133050240802277,7.657056378081734,NaN
2013-07-19,1692.09,17.940210711059535,11.222937801323521,6.717272909736014,NaN
2013-07-22,1695.53,18.911258524461346,13.115411986648748,5.795846537812597,NaN
2013-07-23,1692.39,19.206053722716888,14.8011602541893,4.404893468527588,NaN
2013-07-24,1685.94,18.703616300008434,16.05001913136943,2.6535971686390027,NaN
2013-07-25,1690.25,18.440639785920666,16.934731075747877,1.5059087101727897,NaN
2013-07-26,1691.65,18.13613522604078,17.515994685627497,0.6201405404132814,NaN
2013-07-29,1685.33,17.186724129541744,17.852180702015403,-0.6654565724736585,17.852180702015403
2013-07-30,1685.96,16.297279833087714,17.956891650191235,-1.6596118171035208,NaN
2013-07-31,1685.73,15.39635020101582,17.80202982598366,-2.4056796249678385,NaN
2013-08-01,1706.87,16.20141843570582,17.60883068427769,-1.4074122485718732,NaN
2013-08-02,1709.67,16.8709001758682,17.382124201100673,-0.5112240252324725,NaN
2013-08-05,1707.14,17.001338574275906,17.1371558512739,-0.13581727699799373,NaN
2013-08-06,1697.37,16.130413233150648,16.851244399400812,-0.7208311662501643,NaN
2013-08-07,1690.91,14.748914310808686,16.441052679943922,-1.692138369135236,NaN
2013-08-08,1697.48,14.022567128793526,15.983989558027563,-1.9614224292340374,NaN
2013-08-09,1691.42,12.810271563068909,15.497717050641691,-2.6874454875727825,NaN
2013-08-12,1689.47,11.558925788634497,14.971233267924667,-3.4123074792901704,NaN
2013-08-13,1694.16,10.820932081728415,14.462853476892734,-3.641921395164319,NaN
2013-08-14,1685.39,9.419815279090017,13.709342015046534,-4.2895267359565175,NaN
2013-08-15,1661.32,6.294611912018809,12.534198874618824,-6.239586962600015,NaN
2013-08-16,1655.83,3.3364085684502243,11.01587331841597,-7.679464749965746,NaN
2013-08-19,1646.06,0.20133291672595988,9.245975505479894,-9.044642588753934,NaN
2013-08-20,1652.35,-1.7554509462115675,7.412157143588754,-9.167608089800321,NaN
2013-08-21,1642.8,-4.030361939154318,5.4062761360389935,-9.436638075193311,NaN
2013-08-22,1656.96,-4.637196911526644,3.467668527750599,-8.104865439277242,NaN
2013-08-23,1663.5,-4.5380824663877775,1.6791120549703464,-6.217194521358124,NaN
2013-08-26,1656.78,-4.944781035394271,-0.07263384693217428,-4.8721471884620975,NaN
2013-08-27,1630.48,-7.30507443236047,-1.9309549259822285,-5.374119506378242,NaN
2013-08-28,1634.96,-8.713679521922586,-3.598542863086828,-5.115136658835758,NaN
2013-08-29,1638.17,-9.461917930873824,-5.0205791407895,-4.441338790084324,NaN
2013-08-30,1632.97,-10.355131294800003,-6.193519608736829,-4.161611686063174,NaN
2013-09-03,1639.77,-10.394484998220378,-7.153412281182252,-3.2410727170381257,NaN
2013-09-04,1653.08,-9.245095620578468,-7.732827134673824,-1.5122684859046434,NaN
2013-09-05,1655.08,-8.079675502818418,-8.115324755928466,0.03564925311004785,-8.115324755928466
2013-09-06,1655.17,-7.067341501692226,-8.396353537628961,1.329012035936735,NaN
2013-09-09,1671.71,-4.8742326232977575,-8.388514825173793,3.5142822018760356,NaN
2013-09-10,1683.99,-2.1208369764267445,-7.812488441181156,5.691651464754411,NaN
2013-09-11,1689.13,0.470579407605328,-6.792015226789165,7.262594634394493,NaN
2013-09-12,1683.42,2.040030085606304,-5.514021002735818,7.554051088342122,NaN
2013-09-13,1687.99,3.610966883634319,-3.9622323162431154,7.573199199877434,NaN
2013-09-16,1697.6,5.567216889113524,-2.1887098843171264,7.755926773430651,NaN
2013-09-17,1704.76,7.607615418886553,-0.3161864354876798,7.923801854374233,NaN
2013-09-18,1725.52,10.775590159661533,1.778843082565648,8.996747077095884,NaN
2013-09-19,1722.34,12.88114768978835,3.9953418816190456,8.885805808169303,NaN
2013-09-20,1709.91,13.39244036792411,6.024972213977031,7.367468153947079,NaN
2013-09-23,1701.84,12.996644712698071,7.7046924016575655,5.291952311040506,NaN
2013-09-24,1697.42,12.185845897775152,9.006388678343102,3.1794572194320505,NaN
2013-09-25,1692.77,11.040794451351076,10.006473607870298,1.0343208434807778,NaN
2013-09-26,1698.67,10.48850862351037,10.770644912300972,-0.2821362887906016,10.770644912300972
2013-09-27,1691.75,9.384256096016998,11.19476037973469,-1.8105042837176928,NaN
2013-09-30,1681.55,7.598482678795335,11.193745630835666,-3.595262952040331,NaN
2013-10-01,1695,7.185714529362031,10.794870560802387,-3.6091560314403566,NaN
2013-10-02,1693.87,6.69028974528328,10.10699745585738,-3.4167077105740997,NaN
2013-10-03,1678.66,5.012560472910764,9.175899689744787,-4.163339216834023,NaN
2013-10-04,1690.5,4.585478445007311,8.241325660001369,-3.6558472149940577,NaN
2013-10-07,1676.12,3.0514913468491613,7.2263973765651475,-4.174906029715986,NaN
2013-10-08,1655.45,0.16598588422561988,6.018085313551207,-5.8520994293255875,NaN
2013-10-09,1656.4,-2.020845870071753,4.628157036486527,-6.64900290655828,NaN
2013-10-10,1692.56,-0.8265876049763392,3.4936188474872676,-4.320206452463607,NaN
2013-10-11,1703.2,0.9672795554827189,2.7568185004525327,-1.7895389449698138,NaN
2013-10-14,1710.14,2.9153261392557397,2.2823309015518336,0.6329952377039061,2.2823309015518336
2013-10-15,1698.06,3.4447036491717427,1.9217102242061073,1.5229934249656354,NaN
2013-10-16,1721.54,5.693250659514433,1.9973424671620705,3.6959081923523627,NaN
2013-10-17,1733.15,8.316206286882561,2.411867782925987,5.904338503956574,NaN
2013-10-18,1744.5,11.181870025853186,3.3152431917042122,7.866626834148974,NaN
2013-10-21,1744.66,13.312382983441466,4.775953980505973,8.536429002935494,NaN
2013-10-22,1754.67,15.628398742424451,6.736981159672218,8.891417582752233,NaN
2013-10-23,1746.38,16.603529052255226,8.673660788253503,7.929868264001723,NaN
2013-10-24,1752.07,17.63220916335058,10.525319633572154,7.106889529778426,NaN
2013-10-25,1759.77,18.851463277019548,12.296001537768133,6.555461739251415,NaN
2013-10-28,1762.11,19.778554525312757,14.110873857339357,5.6676806679734,NaN
2013-10-29,1771.95,21.064468699612917,15.818786972905855,5.245681726707062,NaN
2013-10-30,1763.31,21.142669620222932,17.24394956549923,3.8987200547237038,NaN
2013-10-31,1756.54,20.422939063775175,18.27073501415723,2.1522040496179464,NaN
2013-11-01,1761.64,20.033145162697565,19.017486367407905,1.01565879528966,NaN
2013-11-04,1767.93,20.001219511851104,19.503355341788644,0.49786417006246,NaN
2013-11-05,1762.97,19.352602896380404,19.808807991135886,-0.4562050947554823,19.808807991135886
2013-11-06,1770.49,19.223771042135468,19.985648199889763,-0.7618771577542951,NaN
2013-11-07,1747.15,17.041879748443534,19.784583363381316,-2.7427036149377813,NaN
2013-11-08,1770.61,17.00966429328969,19.476928893156533,-2.4672645998668443,NaN
2013-11-11,1771.89,16.89269019830226,19.01339794856646,-2.1207077502641987,NaN
2013-11-12,1767.69,16.273491802533954,18.47237819104546,-2.1988863885115073,NaN
2013-11-13,1782,16.74445041778631,18.06365723038003,-1.3192068125937197,NaN
2013-11-14,1790.62,17.610250467710102,17.79444670871476,-0.18419624100465626,NaN
2013-11-15,1798.18,18.69097414821772,17.64886389053327,1.042110257684449,17.64886389053327
2013-11-18,1791.53,18.794208095644308,17.586820023784817,1.2073880718594907,NaN
2013-11-19,1787.87,18.36894457188282,17.491839304867856,0.877105267014965,NaN
2013-11-20,1781.37,17.307909679227805,17.521398186066108,-0.21348850683830278,17.521398186066108
2013-11-21,1795.85,17.434473114563843,17.56859916620768,-0.13412605164383606,NaN
2013-11-22,1804.76,18.045718277695414,17.696713397251365,0.3490048804440491,17.696713397251365
2013-11-25,1802.48,18.137084507753343,17.90377925338685,0.23330525436649197,NaN
2013-11-26,1802.75,18.023515776229033,18.045897626547156,-0.022381850318122787,18.045897626547156
2013-11-27,1807.23,18.086520151516424,18.098816480303412,-0.012296328786987942,NaN
2013-11-29,1805.81,17.816492010769934,18.00165179836477,-0.1851597875948343,NaN
2013-12-02,1800.9,17.01021364396547,17.803430192622677,-0.793216548657206,NaN
2013-12-03,1795.15,15.725976021609085,17.509767020370038,-1.7837909987609528,NaN
2013-12-04,1792.81,14.353926875641946,17.1815467088605,-2.8276198332185523,NaN
2013-12-05,1785.03,12.494755301159103,16.63268917403775,-4.137933872878648,NaN
2013-12-06,1805.09,12.495976941650724,16.016051247810562,-3.520074306159838,NaN
2013-12-09,1808.37,12.616182193413124,15.402617657328316,-2.7864354639151916,NaN
2013-12-10,1802.62,12.10789648247578,14.745326624689065,-2.637430142213285,NaN
2013-12-11,1782.22,9.944334783223212,13.840639361545376,-3.896304578322164,NaN
2013-12-12,1775.5,7.599842457219211,12.705456077817518,-5.105613620598307,NaN
2013-12-13,1775.32,5.662022629641115,11.444545965114811,-5.782523335473696,NaN
2013-12-16,1786.54,4.97430598262531,10.24991596078328,-5.27560997815797,NaN
2013-12-17,1781,3.9368720741927064,9.092465427288921,-5.155593353096215,NaN
2013-12-18,1810.65,5.44444525619906,8.309097644515582,-2.8646523883165216,NaN
2013-12-19,1809.6,6.47978669217332,7.640632061240315,-1.1608453690669949,NaN
2013-12-20,1818.32,7.912720447512811,7.118025200584725,0.7946952469280859,7.118025200584725
2013-12-23,1827.99,9.716611903149214,6.852326913992885,2.86428498915633,NaN
2013-12-24,1833.32,11.444371739865346,7.018997686953122,4.4253740529122245,NaN
2013-12-26,1842.02,13.361626634844015,7.6591959289114335,5.702430705932581,NaN
2013-12-27,1841.4,14.662021476951395,8.659195800834798,6.002825676116597,NaN
2013-12-30,1841.07,15.487435994534735,9.827321357713622,5.660114636821113,NaN
