Date,Finance/Rental/Leasing,Internet software/Services,Major banks,Packaged software,Pharmaceuticals: major,Semiconductors
2024-02-07 00:00:00-05:00,349.9149,256.0573,117.0789,328.6522,367.9893,125.0668
2024-02-08 00:00:00-05:00,346.7711,256.4139,116.6673,328.6534,371.2427,125.1523
2024-02-09 00:00:00-05:00,346.8509,258.1592,116.7392,333.4516,372.7847,128.3930
2024-02-12 00:00:00-05:00,346.4939,257.1180,117.3269,329.4620,371.5699,127.2135
2024-02-13 00:00:00-05:00,347.5381,253.0750,116.0698,322.3673,373.5032,125.6165
2024-02-14 00:00:00-05:00,350.5388,258.6592,117.3451,325.5076,379.8500,128.3594
2024-02-15 00:00:00-05:00,355.0128,260.2391,119.9682,323.5078,381.1381,127.7918
2024-02-16 00:00:00-05:00,352.2827,255.3765,119.4423,321.4093,391.1017,127.1094
2024-02-20 00:00:00-05:00,343.4102,254.7050,119.8840,319.9193,380.6932,123.3703
2024-02-21 00:00:00-05:00,347.3850,254.7952,120.4832,319.3112,376.9021,121.9372
2024-02-22 00:00:00-05:00,356.5462,261.4422,121.7875,326.9287,387.0528,133.7426
2024-02-23 00:00:00-05:00,357.2554,260.5226,122.4057,326.0086,387.8425,132.7148
2024-02-26 00:00:00-05:00,358.0280,255.8933,121.8894,323.8776,388.6999,133.8336
2024-02-27 00:00:00-05:00,357.6402,259.1063,122.1600,324.0144,386.0915,133.1391
2024-02-28 00:00:00-05:00,360.6932,256.2517,122.6261,324.1408,382.9707,132.1118
2024-02-29 00:00:00-05:00,357.3214,259.7306,123.7727,328.6860,380.8038,134.5662
2024-03-01 00:00:00-05:00,358.4147,262.9441,123.2949,330.4265,392.8908,141.0532
2024-03-04 00:00:00-05:00,353.4938,259.0846,124.3779,329.9469,396.0413,143.6269
2024-03-05 00:00:00-05:00,352.4218,255.4887,125.5400,320.2898,390.6721,141.4447
2024-03-06 00:00:00-05:00,354.7570,256.0833,126.2424,320.2798,391.8350,145.3826
2024-03-07 00:00:00-05:00,351.8358,262.8067,125.3881,325.9058,391.9094,151.4035
2024-03-08 00:00:00-05:00,353.5810,261.6615,125.5573,323.4128,384.6122,143.2389
2024-03-11 00:00:00-04:00,353.7880,257.3848,125.6621,322.2000,374.3168,139.9742
2024-03-12 00:00:00-04:00,357.2038,262.6814,126.5841,332.0129,383.0524,145.2741
2024-03-13 00:00:00-04:00,359.0648,262.3241,127.5465,331.6997,383.6282,142.7602
2024-03-14 00:00:00-04:00,361.3025,263.9260,125.3846,339.2485,384.5275,140.1304
2024-03-15 00:00:00-04:00,357.9192,260.1048,126.7253,332.5766,380.9177,138.7660
2024-03-18 00:00:00-04:00,360.3294,268.5184,128.3768,333.7492,384.0121,139.2452
2024-03-19 00:00:00-04:00,363.7596,268.0980,129.0654,336.9666,388.1336,139.9129
2024-03-20 00:00:00-04:00,366.6153,272.0820,130.8835,339.9899,387.3617,142.3401
2024-03-21 00:00:00-04:00,367.4569,271.6081,132.8137,343.1025,386.6391,145.4861
2024-03-22 00:00:00-04:00,360.5899,274.5052,131.2153,342.4241,386.8570,147.0685
2024-03-25 00:00:00-04:00,357.0782,272.3612,130.1376,337.8603,387.8186,147.3565
2024-03-26 00:00:00-04:00,357.0881,271.0672,130.8128,336.9849,388.8427,144.9079
2024-03-27 00:00:00-04:00,356.7137,269.6106,133.3336,336.5613,391.1553,143.3238
2024-03-28 00:00:00-04:00,358.3094,267.2127,133.8748,335.9690,391.4022,143.4207
2024-04-01 00:00:00-04:00,356.4677,272.1014,133.0079,338.8246,384.0634,145.1198
2024-04-02 00:00:00-04:00,356.9809,273.1016,132.8275,336.3358,385.3553,142.8961
2024-04-03 00:00:00-04:00,355.3092,276.8583,132.3988,335.9425,388.6160,143.8382
2024-04-04 00:00:00-04:00,350.3953,274.0552,131.2913,333.7267,383.2488,138.9070
2024-04-05 00:00:00-04:00,355.2748,280.8667,132.4757,339.6507,390.0571,142.1753
2024-04-08 00:00:00-04:00,356.6490,279.7981,133.1951,338.9890,387.1206,141.6865
2024-04-09 00:00:00-04:00,353.2390,279.7534,132.4716,340.0975,379.4991,140.8445
2024-04-10 00:00:00-04:00,350.7061,280.2018,131.0257,337.6021,380.6269,140.7928
2024-04-11 00:00:00-04:00,350.9910,283.9013,130.9882,341.3937,379.2332,145.4919
2024-04-12 00:00:00-04:00,349.8604,279.5274,123.3436,336.4926,374.9641,141.3105
2024-04-15 00:00:00-04:00,344.8953,273.5581,123.3068,329.9440,374.4839,138.6662
2024-04-16 00:00:00-04:00,344.9432,273.8975,121.5644,330.7734,372.2656,141.0797
2024-04-17 00:00:00-04:00,345.8135,272.8653,121.4305,328.3723,374.3212,134.2647
2024-04-18 00:00:00-04:00,342.7602,274.9549,122.2736,322.2648,372.6953,133.3462
2024-04-19 00:00:00-04:00,342.1930,264.6162,125.3437,318.1382,365.7934,124.7442
2024-04-22 00:00:00-04:00,344.1766,266.2326,127.8711,319.5443,368.5859,128.0973
2024-04-23 00:00:00-04:00,347.7627,272.8047,129.8427,324.7337,374.8179,132.0600
2024-04-24 00:00:00-04:00,348.1040,271.2538,130.3531,325.8322,368.9237,129.9957
2024-04-25 00:00:00-04:00,348.0035,256.6431,130.3307,318.2532,366.0464,133.3042
2024-04-26 00:00:00-04:00,347.8244,267.4503,130.4863,324.2286,367.7796,138.8114
2024-04-29 00:00:00-04:00,344.0913,260.7540,130.2410,321.0792,369.8297,138.5097
2024-04-30 00:00:00-04:00,339.7783,257.2803,129.0865,310.8860,387.0025,134.9780
2024-05-01 00:00:00-04:00,335.1645,260.3130,129.1431,315.1934,386.7017,130.0103
2024-05-02 00:00:00-04:00,334.9521,263.7615,129.0314,317.5326,377.8737,133.0497
2024-05-03 00:00:00-04:00,336.5033,267.7361,128.5214,324.4008,370.0976,137.4444
2024-05-06 00:00:00-04:00,341.2742,273.0066,129.6658,330.0970,382.2159,141.3279
2024-05-07 00:00:00-04:00,344.8872,276.3936,129.4594,326.6065,386.6881,139.6227
2024-05-08 00:00:00-04:00,345.9491,276.5009,131.7920,327.3481,385.3079,140.1156
2024-05-09 00:00:00-04:00,347.0546,277.7354,133.0916,328.8958,384.2284,138.6192
2024-05-10 00:00:00-04:00,348.8197,276.9827,133.9030,330.7286,379.6729,140.7139
2024-05-13 00:00:00-04:00,348.4325,275.6790,133.8003,329.9486,379.2084,140.5848
2024-05-14 00:00:00-04:00,346.0398,277.1864,135.5187,332.6151,381.7450,142.2543
2024-05-15 00:00:00-04:00,349.6835,281.0026,136.0597,338.2140,392.1515,147.0455
2024-05-16 00:00:00-04:00,349.4189,279.7747,136.3390,336.6856,386.3337,145.6530
2024-05-17 00:00:00-04:00,350.2121,281.4300,137.7017,336.2608,386.3727,144.3625
2024-05-20 00:00:00-04:00,349.0880,282.7163,132.0946,340.3048,390.7602,147.1249
2024-05-21 00:00:00-04:00,347.4279,283.0133,134.8064,343.0510,398.6517,146.6046
2024-05-22 00:00:00-04:00,346.0854,282.0977,134.0161,344.0245,398.3543,146.1224
2024-05-23 00:00:00-04:00,343.0544,279.3168,132.9510,341.2546,399.3020,152.4019
2024-05-24 00:00:00-04:00,343.1896,284.1393,135.3701,343.5884,398.0617,155.9443
2024-05-28 00:00:00-04:00,338.6590,285.7625,134.4245,343.9546,397.0082,162.9171
2024-05-29 00:00:00-04:00,336.3700,284.3740,133.4014,343.0047,398.2939,161.1896
2024-05-30 00:00:00-04:00,337.5472,279.4840,134.0792,331.2531,400.2976,158.0777
2024-05-31 00:00:00-04:00,340.3085,279.2867,136.4091,331.5751,403.8947,156.4776
2024-06-03 00:00:00-04:00,337.5052,281.8148,135.8595,330.6524,408.4064,160.0949
2024-06-04 00:00:00-04:00,339.3169,281.9946,134.1456,332.6981,409.4871,160.4163
2024-06-05 00:00:00-04:00,341.2738,289.0629,133.2030,339.1316,409.4374,170.6497
2024-06-06 00:00:00-04:00,343.5224,289.4799,132.9514,339.6794,412.4452,169.8898
2024-06-07 00:00:00-04:00,344.8597,287.2240,134.7892,339.4151,417.7055,168.8302
2024-06-10 00:00:00-04:00,342.6674,290.4174,134.5185,342.1847,423.9173,170.4981
2024-06-11 00:00:00-04:00,342.4449,292.9991,130.9590,345.6744,423.4607,170.0130
2024-06-12 00:00:00-04:00,337.5322,294.2949,129.5622,354.1100,423.5216,175.3144
2024-06-13 00:00:00-04:00,338.8156,291.4941,130.7917,354.3634,429.9195,181.4787
2024-06-14 00:00:00-04:00,338.3179,293.8552,130.7451,354.9640,428.4217,183.0151
2024-06-17 00:00:00-04:00,340.0869,295.2119,131.6067,359.8822,431.3062,185.5936
2024-06-18 00:00:00-04:00,342.2685,292.5920,133.0010,358.9344,434.0148,188.5067
2024-06-20 00:00:00-04:00,345.0264,293.5235,133.9551,358.0878,432.5181,183.3663
2024-06-21 00:00:00-04:00,345.1581,294.2388,132.3625,360.8789,431.5998,178.2065
2024-06-24 00:00:00-04:00,346.7276,294.1242,134.1745,359.0896,434.7060,169.3390
2024-06-25 00:00:00-04:00,344.6482,300.5265,133.5621,361.5914,439.6622,175.4598
2024-06-26 00:00:00-04:00,343.2503,301.4164,133.0472,362.3174,438.2323,175.3716
2024-06-27 00:00:00-04:00,335.2947,304.5188,134.1653,363.2642,440.5205,174.1621
2024-06-28 00:00:00-04:00,332.3728,297.7314,136.3413,358.9783,439.6375,174.2384
2024-07-01 00:00:00-04:00,331.2582,298.3915,138.2614,366.6679,443.0347,175.8070
2024-07-02 00:00:00-04:00,336.9779,301.4923,140.6311,368.5679,438.8697,175.9724
2024-07-03 00:00:00-04:00,338.8976,302.2669,140.5143,369.9391,434.9132,182.3872
2024-07-05 00:00:00-04:00,340.1943,313.5499,138.7186,375.2007,442.4081,180.7029
2024-07-08 00:00:00-04:00,336.6433,309.5025,139.0849,374.2197,443.3585,183.6617
2024-07-09 00:00:00-04:00,335.7486,309.6389,140.9634,368.5747,449.7342,184.6858
2024-07-10 00:00:00-04:00,329.6654,311.7421,141.2012,373.8667,453.3542,189.3581
2024-07-11 00:00:00-04:00,330.6462,300.7660,140.8575,365.1984,451.5622,181.5494
2024-07-12 00:00:00-04:00,333.9614,296.5746,139.1802,364.7250,457.5251,183.7394
2024-07-15 00:00:00-04:00,337.1558,297.4649,142.3327,364.9538,457.8943,182.6011
2024-07-16 00:00:00-04:00,337.4151,294.0790,145.2837,361.5127,455.0952,180.9132
2024-07-17 00:00:00-04:00,342.5429,284.4881,147.1916,356.3241,443.5031,165.2077
2024-07-18 00:00:00-04:00,339.5399,285.4280,142.5579,353.8518,419.6284,167.7518
2024-07-19 00:00:00-04:00,335.3576,285.0338,142.4424,351.4963,423.1929,163.3709
2024-07-22 00:00:00-04:00,338.3986,291.3771,142.4972,356.1254,426.7902,170.3698
2024-07-23 00:00:00-04:00,334.1346,291.4924,142.5755,357.9939,431.1475,169.8079
2024-07-24 00:00:00-04:00,324.3308,277.9189,141.3732,345.1031,425.4586,158.2023
2024-07-25 00:00:00-04:00,322.8721,272.2675,141.3726,337.0116,411.9319,155.5819
2024-07-26 00:00:00-04:00,329.6765,274.9581,143.5635,342.4158,406.1415,157.9362
2024-07-29 00:00:00-04:00,332.1733,276.3285,142.4857,343.3905,406.2852,155.8829
2024-07-30 00:00:00-04:00,335.6440,275.8848,145.2751,340.0598,400.8785,148.3576
2024-07-31 00:00:00-04:00,344.0469,280.0841,143.4939,337.2394,405.5208,164.9393
2024-08-01 00:00:00-04:00,343.5908,285.1465,140.2432,335.9243,418.5787,153.5155
2024-08-02 00:00:00-04:00,343.7623,279.2033,134.0032,328.5816,408.2567,148.1121
2024-08-05 00:00:00-04:00,329.6299,269.8991,131.0219,317.7438,394.6242,143.6932
2024-08-06 00:00:00-04:00,333.3179,274.9554,134.3270,321.3937,401.4722,147.4785
2024-08-07 00:00:00-04:00,333.0359,274.0618,134.4068,320.1231,393.6555,141.8392
2024-08-08 00:00:00-04:00,337.3214,282.6969,137.0303,324.2636,423.7960,150.2520
2024-08-09 00:00:00-04:00,338.0865,286.0680,138.0492,327.2519,442.1929,149.8244
2024-08-12 00:00:00-04:00,337.6829,284.6069,138.2487,327.7809,439.3558,152.5019
2024-08-13 00:00:00-04:00,339.4135,290.1209,139.3904,333.6514,448.7423,159.9800
2024-08-14 00:00:00-04:00,340.3130,288.0505,140.9730,336.1727,458.5674,161.9839
2024-08-15 00:00:00-04:00,347.1015,291.5356,141.9543,340.0981,459.4294,169.5771
2024-08-16 00:00:00-04:00,347.4914,290.8739,143.5654,338.3343,455.7703,170.2452
2024-08-19 00:00:00-04:00,346.2183,294.8320,144.5994,340.7118,456.3624,175.2934
2024-08-20 00:00:00-04:00,347.9703,295.2306,143.7042,343.3484,467.5915,172.7492
2024-08-21 00:00:00-04:00,347.5849,296.3796,143.6696,343.1435,468.8235,174.4416
2024-08-22 00:00:00-04:00,347.8006,293.5883,144.9762,336.2903,469.9285,168.5280
2024-08-23 00:00:00-04:00,346.5359,293.6943,146.3166,337.3979,470.1271,173.4036
2024-08-26 00:00:00-04:00,347.9089,292.4281,146.8170,334.7942,469.3327,168.6492
2024-08-27 00:00:00-04:00,352.0162,291.4117,147.3292,335.0146,470.5762,170.6896
2024-08-28 00:00:00-04:00,349.7942,288.7509,148.0418,332.3859,468.5168,167.8970
2024-08-29 00:00:00-04:00,356.6568,288.9950,148.6771,334.6515,465.0598,162.1086
2024-08-30 00:00:00-04:00,358.9107,291.5110,150.4445,338.0014,473.6067,165.5429
2024-09-03 00:00:00-04:00,359.5159,283.0879,147.6453,331.7427,472.5430,152.3777
2024-09-04 00:00:00-04:00,360.9864,283.0678,146.9611,331.4995,468.3897,150.1616
2024-09-05 00:00:00-04:00,357.4728,284.9097,145.8276,331.3381,453.2443,149.7788
2024-09-06 00:00:00-04:00,357.3226,275.1771,142.3047,326.0945,449.2230,141.2384
2024-09-09 00:00:00-04:00,365.4251,275.5202,145.1012,329.2527,452.2790,144.5903
2024-09-10 00:00:00-04:00,365.6600,275.5325,138.2554,337.7570,450.3056,147.5336
2024-09-11 00:00:00-04:00,365.0394,279.4211,139.0787,344.9520,456.4509,158.1749
2024-09-12 00:00:00-04:00,367.5260,285.5910,138.6543,348.7502,461.6935,161.0105
2024-09-13 00:00:00-04:00,369.1856,287.9465,137.3251,351.8148,457.3450,162.4957
2024-09-16 00:00:00-04:00,372.7579,290.6356,139.6109,353.6492,458.0441,159.5276
2024-09-17 00:00:00-04:00,374.7540,292.9890,140.6584,356.3875,450.6193,158.5174
2024-09-18 00:00:00-04:00,370.4071,292.5835,139.7448,352.7123,449.8227,155.9449
2024-09-19 00:00:00-04:00,367.9083,300.5148,142.1978,359.1083,453.6974,162.5898
2024-09-20 00:00:00-04:00,367.5358,301.8064,142.2854,356.6847,456.0037,160.4873
2024-09-23 00:00:00-04:00,371.5200,301.7794,142.4388,355.1486,454.4997,161.3734
2024-09-24 00:00:00-04:00,358.7228,303.0286,142.2635,351.8768,456.6435,165.4412
2024-09-25 00:00:00-04:00,357.8605,303.7502,141.2656,354.2221,455.8122,167.7376
2024-09-26 00:00:00-04:00,359.7299,303.6336,141.2633,353.7758,450.1568,170.4964
2024-09-27 00:00:00-04:00,362.6302,304.1404,141.6734,351.3521,438.1285,166.8953
2024-09-30 00:00:00-04:00,362.5725,306.8330,142.0504,353.4051,442.1178,166.5012
2024-10-01 00:00:00-04:00,365.0743,308.4196,139.5891,345.6913,441.5203,161.6704
2024-10-02 00:00:00-04:00,364.4115,307.0901,139.7658,343.1875,444.0462,164.0963
2024-10-03 00:00:00-04:00,364.0662,309.2753,138.4734,342.8920,441.1807,167.2065
2024-10-04 00:00:00-04:00,365.8391,314.3690,143.1403,343.2606,441.4699,169.9647
2024-10-07 00:00:00-04:00,360.8220,307.5259,142.9242,338.1591,445.5385,170.7775
2024-10-08 00:00:00-04:00,363.9866,311.8779,142.8899,342.9436,451.5484,175.8315
2024-10-09 00:00:00-04:00,366.6283,309.9432,144.6443,345.6573,454.6160,177.7602
2024-10-10 00:00:00-04:00,366.0654,308.5677,144.1635,344.1865,450.8113,178.3082
2024-10-11 00:00:00-04:00,368.1953,310.4365,150.5494,344.6641,459.5722,177.8990
2024-10-14 00:00:00-04:00,371.6774,311.0628,150.0946,346.7693,458.9943,181.7809
2024-10-15 00:00:00-04:00,371.1392,309.8723,150.2721,346.0766,452.6492,169.3287
2024-10-16 00:00:00-04:00,378.5584,307.0353,151.3868,344.1897,453.7009,170.1170
2024-10-17 00:00:00-04:00,379.9022,304.5693,151.7586,344.7075,453.5942,172.6825
2024-10-18 00:00:00-04:00,381.1505,310.1291,152.1045,345.8067,454.1797,174.0464
2024-10-21 00:00:00-04:00,378.5113,310.8361,150.4294,346.5682,448.3340,177.5437
2024-10-22 00:00:00-04:00,376.5420,312.7241,151.4503,353.3649,450.1233,177.5862
2024-10-23 00:00:00-04:00,376.2438,305.4598,150.9847,350.8699,448.1140,172.8628
2024-10-24 00:00:00-04:00,374.6157,306.8577,151.9812,351.1993,443.0671,173.1368
2024-10-25 00:00:00-04:00,372.3753,309.9190,150.0483,353.8445,442.4653,174.4582
2024-10-28 00:00:00-04:00,374.1068,311.7058,152.4248,352.6802,444.2970,173.6294
2024-10-29 00:00:00-04:00,372.0358,318.1867,150.9331,357.0393,446.9600,176.3684
2024-10-30 00:00:00-04:00,379.7737,320.6877,151.7414,357.5104,426.6565,172.1963
2024-10-31 00:00:00-04:00,373.5054,312.4309,150.1004,336.6817,419.9338,165.4913
2024-11-01 00:00:00-04:00,377.6320,312.3758,150.6287,339.8346,415.6690,167.1628
2024-11-04 00:00:00-05:00,377.1682,309.3494,148.5489,338.1586,409.4996,167.3147
2024-11-05 00:00:00-05:00,377.9808,313.3292,149.8708,341.6540,409.0221,171.3440
2024-11-06 00:00:00-05:00,392.4413,318.9859,166.5736,349.9173,396.6662,176.0399
2024-11-07 00:00:00-05:00,390.1479,327.8476,159.9861,357.0853,404.7510,180.0409
2024-11-08 00:00:00-05:00,394.1882,325.5211,160.5017,356.8860,417.7782,178.6892
2024-11-11 00:00:00-05:00,398.3793,326.0676,162.2655,353.4891,412.9086,176.0795
2024-11-12 00:00:00-05:00,397.7090,328.3423,162.2678,357.3799,406.3049,177.1814
2024-11-13 00:00:00-05:00,394.3122,326.0234,163.1981,358.9221,403.5039,175.1932
2024-11-14 00:00:00-05:00,392.9725,323.6171,163.5317,359.7518,392.8196,175.7883
2024-11-15 00:00:00-05:00,394.4306,314.6342,165.8650,351.0887,376.6816,169.6140
2024-11-18 00:00:00-05:00,395.8106,318.2399,165.7220,351.7974,369.5811,169.1170
2024-11-19 00:00:00-05:00,394.7461,323.5038,164.4443,354.6245,370.2870,173.5652
2024-11-20 00:00:00-05:00,389.3227,324.0400,162.9478,353.2017,379.9106,171.8575
2024-11-21 00:00:00-05:00,391.8433,318.8767,165.4870,351.7907,380.0526,173.1662
2024-11-22 00:00:00-05:00,394.3510,316.0266,167.9792,355.6031,380.4808,170.1449
2024-11-25 00:00:00-05:00,398.6597,317.2214,169.2539,355.9652,383.5410,166.9509
2024-11-26 00:00:00-05:00,398.6608,320.7491,169.0059,363.6296,398.0476,166.7966
2024-11-27 00:00:00-05:00,401.9507,320.1065,168.9567,358.8292,398.3248,164.5173
2024-11-29 00:00:00-05:00,402.4320,321.8454,168.9354,359.8103,401.1125,167.8009
2024-12-02 00:00:00-05:00,402.5734,329.0017,166.8282,365.0971,402.5154,170.4161
2024-12-03 00:00:00-05:00,398.4096,334.5331,165.9296,366.6485,407.4097,172.1409
2024-12-04 00:00:00-05:00,394.5715,337.2286,164.9818,372.1845,412.3209,176.1279
2024-12-05 00:00:00-05:00,395.6140,335.3055,166.4691,376.1767,410.4574,175.5248
2024-12-06 00:00:00-05:00,398.3727,341.6751,167.5708,378.6827,410.9393,175.4250
2024-12-09 00:00:00-05:00,394.3593,338.2129,165.2144,378.1671,401.9231,172.4559
2024-12-10 00:00:00-05:00,399.1949,346.1001,164.6916,373.6433,399.8596,168.1293
2024-12-11 00:00:00-05:00,402.3784,357.9538,165.1074,378.7000,397.5892,173.9930
2024-12-12 00:00:00-05:00,401.7159,354.5148,163.8608,378.3653,391.7349,172.0448
2024-12-13 00:00:00-05:00,400.5644,349.9245,162.7598,376.5493,394.5102,179.3972
2024-12-16 00:00:00-05:00,401.7985,355.7557,162.5541,380.1237,389.4084,183.3535
2024-12-17 00:00:00-05:00,403.3717,353.6374,161.6750,381.7859,390.7742,180.7021
2024-12-18 00:00:00-05:00,393.8220,341.2226,156.1673,367.3230,383.9934,175.2174
2024-12-19 00:00:00-05:00,398.0210,341.5768,157.7008,367.8905,380.5196,174.7074
2024-12-20 00:00:00-05:00,401.6606,341.5358,160.7473,368.8887,385.7688,177.8164
2024-12-23 00:00:00-05:00,401.7803,347.5062,161.2112,367.9360,398.0827,184.7897
2024-12-24 00:00:00-05:00,406.5734,351.9848,163.8103,371.3475,398.2638,186.7549
2024-12-26 00:00:00-05:00,406.9237,349.9872,164.3897,370.6025,397.4556,187.5209
2024-12-27 00:00:00-05:00,403.9531,345.9550,163.1270,363.9177,392.6760,184.6561
2024-12-30 00:00:00-05:00,399.2250,342.3256,161.8433,359.2080,388.0802,182.7140
2024-12-31 00:00:00-05:00,400.0264,338.8367,162.0842,356.1694,387.9549,179.5325
2025-01-02 00:00:00-05:00,397.3708,342.0980,162.2899,354.4308,390.6394,182.5947
2025-01-03 00:00:00-05:00,397.2817,344.7007,164.4980,358.7154,392.6566,187.7947
2025-01-06 00:00:00-05:00,392.1744,354.5779,164.1759,361.8558,385.6553,194.5915
2025-01-07 00:00:00-05:00,391.1231,350.3879,165.8526,355.9775,389.3872,186.1156
2025-01-08 00:00:00-05:00,393.7292,347.3259,165.8109,357.6136,393.7716,185.3698
2025-01-10 00:00:00-05:00,386.2681,344.6216,163.3481,351.8698,398.1479,180.9617
2025-01-13 00:00:00-05:00,385.9290,342.2615,166.0808,350.1991,397.9039,178.9022
2025-01-14 00:00:00-05:00,388.8961,336.9904,168.2993,349.6162,376.7269,178.1915
2025-01-15 00:00:00-05:00,398.6167,348.1462,172.1483,358.5262,377.0193,181.7552
2025-01-16 00:00:00-05:00,399.4811,344.5127,173.1936,357.3727,382.6764,181.1795
2025-01-17 00:00:00-05:00,401.4439,348.0717,176.2502,361.4545,369.3074,186.1501
2025-01-21 00:00:00-05:00,405.0507,351.2045,178.7916,362.5594,376.6103,189.2642
2025-01-22 00:00:00-05:00,404.6266,359.1083,178.4479,378.4972,379.8808,193.9036
2025-01-23 00:00:00-05:00,410.2004,364.2638,180.4898,379.3694,385.5986,193.0383
2025-01-24 00:00:00-05:00,410.9479,368.0957,179.8035,377.0090,393.1244,190.1840
2025-01-27 00:00:00-05:00,419.4012,365.2973,180.5038,365.5655,405.1594,162.6090
2025-01-28 00:00:00-05:00,419.2980,371.2370,181.0593,376.7973,402.7894,170.5224
2025-01-29 00:00:00-05:00,420.7078,372.3019,180.7900,373.0060,402.7966,168.1767
2025-01-30 00:00:00-05:00,432.0967,378.2859,181.9153,353.5858,411.0578,171.9424
2025-01-31 00:00:00-05:00,426.8327,381.1418,181.1969,353.8259,407.6938,170.0516
2025-02-03 00:00:00-05:00,432.6711,381.4668,180.7223,350.4735,408.5405,166.4947
2025-02-04 00:00:00-05:00,430.2120,387.7240,181.3834,353.5051,414.9944,169.1373
2025-02-05 00:00:00-05:00,435.7101,379.1511,183.0916,354.1217,422.3518,175.5986
2025-02-06 00:00:00-05:00,434.9970,381.3668,187.4615,357.2869,433.7555,177.6614
2025-02-07 00:00:00-05:00,433.6631,377.7182,186.6405,352.7984,436.2815,176.4171
2025-02-10 00:00:00-05:00,436.6436,380.1409,183.4963,355.9812,432.8308,182.0272
2025-02-11 00:00:00-05:00,436.3520,378.6381,185.9190,354.5569,432.0559,182.0159
2025-02-12 00:00:00-05:00,436.6808,380.2718,186.0564,352.6203,435.5051,181.2975
2025-02-13 00:00:00-05:00,439.7494,383.8997,186.7098,356.9507,435.6345,184.9602
2025-02-14 00:00:00-05:00,438.1172,386.3523,187.3574,356.7347,424.7152,185.6983
2025-02-18 00:00:00-05:00,441.3756,378.7744,189.2369,358.3631,430.7694,184.8711
2025-02-19 00:00:00-05:00,440.4167,377.0542,188.5947,361.4284,435.4900,184.8823
2025-02-20 00:00:00-05:00,435.5449,373.0824,180.6915,360.4804,439.1832,184.9171
2025-02-21 00:00:00-05:00,431.8647,365.3766,178.8275,351.9115,440.3878,178.7584
2025-02-24 00:00:00-05:00,433.1909,360.1779,176.8731,348.0334,444.2988,173.4026
2025-02-25 00:00:00-05:00,436.5243,354.1482,174.3463,341.9410,453.1208,169.3720
2025-02-26 00:00:00-05:00,434.5497,357.3477,175.2885,342.4757,457.4511,175.5159
2025-02-27 00:00:00-05:00,438.8095,348.6097,175.4656,335.3228,454.1124,162.1888
2025-02-28 00:00:00-05:00,447.6147,353.6379,179.4551,339.0458,461.5118,166.3448
2025-03-03 00:00:00-05:00,446.4834,347.5403,176.5677,332.3449,466.1786,155.8900
2025-03-04 00:00:00-05:00,432.5953,346.2742,169.0310,331.5822,457.6712,157.7133
2025-03-05 00:00:00-05:00,434.2669,353.2473,169.7654,341.6477,465.9347,161.0136
2025-03-06 00:00:00-05:00,425.8420,339.6160,166.2816,334.4901,459.1019,152.6326
