Date,Consumer non-durables,Electronic technology,Finance,Health technology,Retail trade,Technology services
2001-12-01 00:00:00-05:00,16.9093,106.5256,49108.0452,33.6994,18.5726,12.9549
2002-01-01 00:00:00-05:00,16.8955,99.1783,48002.7674,32.3610,18.7361,14.7464
2002-02-01 00:00:00-05:00,17.8224,102.7824,47417.4130,33.1214,19.0035,14.2186
2002-03-01 00:00:00-05:00,19.1531,100.3118,46186.9061,34.2497,18.6180,12.0209
2002-04-01 00:00:00-05:00,19.5734,84.6213,47708.9711,31.2063,17.4109,9.2241
2002-05-01 00:00:00-04:00,19.5299,83.5216,48455.6049,30.5695,16.2005,7.8838
2002-06-01 00:00:00-04:00,19.5433,77.9160,43389.4823,26.8523,15.3091,8.4993
2002-07-01 00:00:00-04:00,18.9295,86.9060,44359.8826,27.5216,13.3010,8.4799
2002-08-01 00:00:00-04:00,19.0671,81.3731,47410.5931,27.6660,14.3302,8.2312
2002-09-01 00:00:00-04:00,18.8281,66.5289,47993.8973,27.1302,12.3255,6.8333
2002-10-01 00:00:00-04:00,18.5409,68.6252,48187.1495,28.3725,13.5259,8.6926
2002-11-01 00:00:00-05:00,17.9168,73.7076,46961.6821,31.9577,13.0640,10.2797
2002-12-01 00:00:00-05:00,17.9438,66.1792,47251.3889,30.1719,12.0940,9.2181
2003-01-01 00:00:00-05:00,17.4982,63.3665,43907.9041,29.0998,11.0874,9.7891
2003-02-01 00:00:00-05:00,16.9731,65.8584,40077.4438,28.0776,11.6511,9.5657
2003-03-01 00:00:00-05:00,18.0861,70.3868,41441.1495,29.1270,12.4013,8.9331
2003-04-01 00:00:00-05:00,18.2248,81.2899,45349.2926,30.9070,13.8175,9.7238
2003-05-01 00:00:00-04:00,19.1851,79.2196,46119.6763,29.9498,14.1947,10.6930
2003-06-01 00:00:00-04:00,18.8832,79.1645,47094.9996,32.8072,14.4756,10.1424
2003-07-01 00:00:00-04:00,18.5425,79.0150,46778.5117,32.0549,14.4204,10.2898
2003-08-01 00:00:00-04:00,18.3537,82.1545,49221.5366,31.6663,15.0829,11.0540
2003-09-01 00:00:00-04:00,19.1295,82.8214,48719.7722,29.9675,14.5468,10.2012
2003-10-01 00:00:00-04:00,20.3894,81.0988,50544.9821,32.4404,16.0877,10.8600
2003-11-01 00:00:00-05:00,20.1592,80.1483,54400.7659,33.1359,15.5654,11.0857
2003-12-01 00:00:00-05:00,21.2419,86.6061,54726.6664,34.2576,14.9326,12.0168
2004-01-01 00:00:00-05:00,21.2475,94.6303,58128.8609,34.4060,15.0698,12.0970
2004-02-01 00:00:00-05:00,21.6234,91.5069,61381.8291,36.2152,16.0589,11.4106
2004-03-01 00:00:00-05:00,22.0273,86.4033,60603.7221,33.9179,16.2963,11.0796
2004-04-01 00:00:00-05:00,22.2288,84.7896,60659.7616,36.3864,15.4926,10.4566
2004-05-01 00:00:00-04:00,22.7123,88.1020,57809.4377,37.0326,15.4636,10.7155
2004-06-01 00:00:00-04:00,22.7729,91.7256,57777.1251,35.8997,14.8694,11.4482
2004-07-01 00:00:00-04:00,21.3079,94.6988,56672.0794,33.4469,14.6501,10.1524
2004-08-01 00:00:00-04:00,22.6673,93.3887,56512.0981,33.5704,15.1959,9.9897
2004-09-01 00:00:00-04:00,21.5395,95.6387,56283.0101,32.8996,15.8617,10.9781
2004-10-01 00:00:00-04:00,20.7291,97.7528,54725.5519,31.2122,16.3595,11.6250
2004-11-01 00:00:00-05:00,21.3591,101.3054,54369.3105,31.0402,16.2330,12.0555
2004-12-01 00:00:00-05:00,22.1676,104.5714,57098.0802,32.8671,16.5676,12.8133
2005-01-01 00:00:00-05:00,21.5734,104.1277,58396.8571,32.0502,16.2145,12.5208
2005-02-01 00:00:00-05:00,21.7616,101.4474,58590.7290,32.6885,15.8401,12.0061
2005-03-01 00:00:00-05:00,21.5974,104.5783,56511.5583,31.5633,15.2501,11.5814
2005-04-01 00:00:00-05:00,22.2045,104.9843,54792.9479,33.7740,14.2580,10.6404
2005-05-01 00:00:00-04:00,22.7510,105.7963,54631.2644,33.1343,15.1098,11.7566
2005-06-01 00:00:00-04:00,21.6472,100.4891,54241.0765,32.1284,15.1772,11.8453
2005-07-01 00:00:00-04:00,22.8305,100.6742,54239.0296,32.3595,16.3384,12.3242
2005-08-01 00:00:00-04:00,22.9020,98.0771,54012.2263,31.6078,15.0287,11.8045
2005-09-01 00:00:00-04:00,24.0612,98.2521,53266.8797,30.8785,14.4431,11.5825
2005-10-01 00:00:00-04:00,22.9477,99.6056,55798.9417,29.8411,15.5642,11.9085
2005-11-01 00:00:00-05:00,23.4078,104.9223,58066.6316,30.0618,15.9025,12.1562
2005-12-01 00:00:00-05:00,23.3675,102.9542,57567.2190,31.5391,15.3922,11.9577
2006-01-01 00:00:00-05:00,23.9285,96.8841,58130.3187,30.7462,15.3272,12.5894
2006-02-01 00:00:00-05:00,24.3151,97.2391,56384.2596,30.7758,15.5576,12.6561
2006-03-01 00:00:00-05:00,23.5686,103.6598,58689.5762,30.9871,15.8634,13.1023
2006-04-01 00:00:00-05:00,23.8027,103.0935,57815.9734,30.1641,15.0930,13.5062
2006-05-01 00:00:00-04:00,22.8924,102.1099,45174.4882,29.7583,15.2074,13.1345
2006-06-01 00:00:00-04:00,23.2000,98.2354,44865.3749,30.5460,14.6947,13.3328
2006-07-01 00:00:00-04:00,23.6167,98.1595,44836.9118,31.5298,13.9558,13.6210
2006-08-01 00:00:00-04:00,25.5961,102.2733,47037.2614,31.7222,13.8982,14.1890
2006-09-01 00:00:00-04:00,25.6056,105.9966,46893.0865,31.9802,15.0242,15.7217
2006-10-01 00:00:00-04:00,26.3573,106.1842,51625.7293,32.2780,15.2798,16.3517
2006-11-01 00:00:00-05:00,26.2789,106.6983,52420.8508,31.2316,14.9490,16.9948
2006-12-01 00:00:00-05:00,26.9790,112.5352,53837.9935,31.1436,15.4833,16.2199
2007-01-01 00:00:00-05:00,27.1266,109.8331,53867.2287,32.0845,15.8570,16.3543
2007-02-01 00:00:00-05:00,26.6251,106.3599,51976.3036,30.5984,15.7001,15.6525
2007-03-01 00:00:00-05:00,26.6853,108.5775,53346.7219,30.4209,14.8829,17.0520
2007-04-01 00:00:00-04:00,27.6693,113.1835,53450.8304,33.0121,15.3524,17.6058
2007-05-01 00:00:00-04:00,27.6090,115.3943,53594.0064,32.6958,15.5223,18.2916
2007-06-01 00:00:00-04:00,26.7485,117.5437,53585.3921,31.6759,15.7356,18.7857
2007-07-01 00:00:00-04:00,26.9871,119.8767,53839.2427,30.6176,14.9852,18.2893
2007-08-01 00:00:00-04:00,28.4531,120.2169,57942.9971,31.8687,14.8883,18.9648
2007-09-01 00:00:00-04:00,30.5863,128.0417,58002.1125,32.8530,13.6861,19.7147
2007-10-01 00:00:00-04:00,30.9176,128.1586,64843.0772,31.8458,13.7154,19.8993
2007-11-01 00:00:00-04:00,32.5593,119.2224,68555.5663,31.8090,13.4697,18.3091
2007-12-01 00:00:00-05:00,32.3158,115.4236,69286.9841,31.8453,13.1066,19.8788
2008-01-01 00:00:00-05:00,29.3572,111.0406,66547.3976,30.5616,14.4434,18.3082
2008-02-01 00:00:00-05:00,29.6492,104.0691,68500.5180,29.9398,13.3626,17.3822
2008-03-01 00:00:00-05:00,28.7732,117.2802,49759.2105,31.2951,14.1432,17.7781
2008-04-01 00:00:00-04:00,27.9557,103.6223,49930.8235,30.6622,15.2255,18.9547
2008-05-01 00:00:00-04:00,27.8593,97.3479,50227.9662,30.5880,14.8667,20.7039
2008-06-01 00:00:00-04:00,25.6931,84.5773,45041.1056,29.5790,13.7873,19.4909
2008-07-01 00:00:00-04:00,27.1432,90.6436,42693.1750,30.6662,14.2916,19.8281
2008-08-01 00:00:00-04:00,28.5923,90.0349,43495.0565,30.9872,15.1028,20.0227
2008-09-01 00:00:00-04:00,27.9432,81.7042,48714.1481,30.0867,14.9865,18.4405
2008-10-01 00:00:00-04:00,25.3613,63.3514,43075.2776,24.6903,13.8890,16.3670
2008-11-01 00:00:00-04:00,25.5163,55.7531,38787.7580,23.8946,13.7904,14.8021
2008-12-01 00:00:00-05:00,24.9562,52.6034,36027.6913,26.6680,13.7974,15.9916
2009-01-01 00:00:00-05:00,22.1793,40.1451,33378.7327,25.2078,12.1773,15.2710
2009-02-01 00:00:00-05:00,20.0652,28.1644,29313.4335,20.9091,12.3550,14.1177
2009-03-01 00:00:00-05:00,20.3713,34.4429,32334.4518,23.1523,13.4078,15.4441
2009-04-01 00:00:00-04:00,21.0515,43.0962,35057.4815,22.9921,13.9016,16.5553
2009-05-01 00:00:00-04:00,23.2123,45.9239,34163.2263,24.2504,13.0636,16.8613
2009-06-01 00:00:00-04:00,23.0189,39.9279,33566.0496,24.9665,13.0130,18.3709
2009-07-01 00:00:00-04:00,24.8004,46.0271,36176.9500,25.9684,13.8302,19.1092
2009-08-01 00:00:00-04:00,24.3381,47.7445,37614.0112,25.5034,14.3011,18.7426
2009-09-01 00:00:00-04:00,26.1736,56.4003,37669.6869,25.5745,13.9141,18.7625
2009-10-01 00:00:00-04:00,26.0896,49.2709,36923.9933,25.2343,13.6906,18.8773
2009-11-01 00:00:00-04:00,27.7755,55.3520,37521.3524,27.0099,14.9878,20.1549
2009-12-01 00:00:00-05:00,27.3771,52.2769,36999.5351,27.3361,15.1886,21.7865
2010-01-01 00:00:00-05:00,27.0468,55.9205,42741.0960,26.7843,15.0644,20.7442
2010-02-01 00:00:00-05:00,27.9141,55.8510,44679.8732,26.3964,15.9272,21.6918
2010-03-01 00:00:00-05:00,28.5706,63.6882,45426.8401,27.7513,16.4417,22.6626
2010-04-01 00:00:00-04:00,27.8346,65.9978,43012.6141,27.0666,16.9333,23.0144
2010-05-01 00:00:00-04:00,26.7959,57.2144,39500.0245,24.9106,16.1182,20.1812
2010-06-01 00:00:00-04:00,26.6205,50.4607,44753.1504,25.5819,14.3756,19.5969
2010-07-01 00:00:00-04:00,28.2723,56.7677,43635.0376,26.1234,15.0240,21.1406
2010-08-01 00:00:00-04:00,28.1340,50.9924,44258.7874,25.1064,14.6903,19.5970
2010-09-01 00:00:00-04:00,29.1265,57.2255,46431.5628,27.6537,16.2767,23.6015
2010-10-01 00:00:00-04:00,30.8224,56.8329,44493.1722,27.5719,16.1895,25.5449
2010-11-01 00:00:00-04:00,30.2618,56.1589,44828.4274,26.5322,16.0080,23.9928
2010-12-01 00:00:00-05:00,31.6483,64.8861,44921.7606,27.5479,17.2352,27.3052
2011-01-01 00:00:00-05:00,30.9434,72.0124,45658.3971,26.9233,18.0471,28.3023
2011-02-01 00:00:00-05:00,31.9413,74.8014,48967.7074,27.2273,17.5643,28.9002
2011-03-01 00:00:00-05:00,32.2171,72.1867,46730.5939,27.2890,17.4745,29.7179
2011-04-01 00:00:00-04:00,33.8862,73.6268,46526.1535,29.4429,18.0904,31.6030
2011-05-01 00:00:00-04:00,34.8434,70.7106,44298.4257,30.3104,17.9132,30.5864
2011-06-01 00:00:00-04:00,33.2758,67.9023,43303.2589,30.0553,17.6194,30.2240
2011-07-01 00:00:00-04:00,33.5818,65.0123,41586.0846,30.0040,17.2946,28.5231
2011-08-01 00:00:00-04:00,34.2813,59.2044,40940.7277,29.8731,16.9850,26.1321
2011-09-01 00:00:00-04:00,32.8412,55.2478,39832.9167,29.4234,16.7699,26.3155
2011-10-01 00:00:00-04:00,34.3911,61.2381,43618.6940,29.6512,18.2964,30.0274
2011-11-01 00:00:00-04:00,35.5046,58.3063,44196.9432,29.9973,19.5145,29.0080
2011-12-01 00:00:00-05:00,36.7463,65.6358,42800.8064,31.9289,20.4485,24.8299
2012-01-01 00:00:00-05:00,35.0749,69.2329,43982.7819,31.3537,21.3695,27.0695
2012-02-01 00:00:00-05:00,37.9868,70.4910,43988.3354,31.0003,21.8014,28.0456
2012-03-01 00:00:00-05:00,39.0696,74.9222,45467.5178,31.9120,22.8460,28.7244
2012-04-01 00:00:00-04:00,38.6614,73.0930,45057.8886,32.2041,22.9906,29.0276
2012-05-01 00:00:00-04:00,37.5227,71.2639,44329.2048,31.3585,23.5099,26.0985
2012-06-01 00:00:00-04:00,38.0199,77.7967,46602.7729,33.6559,25.2467,28.6815
2012-07-01 00:00:00-04:00,39.9991,78.3399,47535.2118,34.4309,25.8245,29.0334
2012-08-01 00:00:00-04:00,39.9111,78.1889,47205.1524,34.4099,26.6933,30.2509
2012-09-01 00:00:00-04:00,40.7161,85.7397,49495.5365,36.1742,27.9699,31.3784
2012-10-01 00:00:00-04:00,40.4928,80.1175,48304.9553,37.0444,28.4354,30.3987
2012-11-01 00:00:00-04:00,41.1725,80.3839,49204.9140,37.0119,28.8851,31.2231
2012-12-01 00:00:00-05:00,39.3793,79.8512,50004.9045,37.5880,27.4898,31.8782
2013-01-01 00:00:00-05:00,42.3114,85.5322,54411.0884,36.3755,29.1586,34.3192
2013-02-01 00:00:00-05:00,43.6332,89.1409,56918.5572,37.1673,29.7085,33.9800
2013-03-01 00:00:00-05:00,44.3988,89.4832,58291.9062,39.6863,30.7236,33.0846
2013-04-01 00:00:00-04:00,45.3708,86.2708,59306.3222,40.5819,32.3264,34.1038
2013-05-01 00:00:00-04:00,44.2922,90.2573,63893.6761,39.4304,33.2225,35.0248
2013-06-01 00:00:00-04:00,43.7228,89.7541,62887.0441,38.4914,32.9286,31.5240
2013-07-01 00:00:00-04:00,45.2354,95.0745,64863.8671,41.9329,34.0268,32.9339
2013-08-01 00:00:00-04:00,43.4116,90.2759,62309.3601,39.6972,31.9897,32.4448
2013-09-01 00:00:00-04:00,43.1848,93.2019,63564.2145,40.0708,32.5903,33.5516
2013-10-01 00:00:00-04:00,45.6197,102.7652,64528.7934,41.5032,33.7118,33.8708
2013-11-01 00:00:00-04:00,46.3623,104.8095,65185.0724,42.0648,35.1763,35.9257
2013-12-01 00:00:00-05:00,46.1245,110.1954,66361.8965,42.6927,35.2178,38.6153
2014-01-01 00:00:00-05:00,42.7032,99.5939,63232.1531,42.7705,33.2563,37.3815
2014-02-01 00:00:00-05:00,43.9790,100.9414,64798.0137,45.5816,34.6314,39.2882
2014-03-01 00:00:00-05:00,44.7913,103.5024,69883.4701,46.8860,34.1625,39.8831
2014-04-01 00:00:00-04:00,46.6258,107.5001,72091.4681,47.5491,35.0399,39.7521
2014-05-01 00:00:00-04:00,46.8327,107.1004,71617.2631,48.2440,34.7203,40.9777
2014-06-01 00:00:00-04:00,45.8433,67.8882,70833.5716,50.2250,34.6999,39.8967
2014-07-01 00:00:00-04:00,44.6190,65.6410,70171.6118,48.4108,34.5358,39.7423
2014-08-01 00:00:00-04:00,47.6184,68.1644,76792.6254,50.4192,38.2605,40.9287
2014-09-01 00:00:00-04:00,47.6618,67.3494,77172.7724,51.9854,38.0470,38.8010
2014-10-01 00:00:00-04:00,49.6645,68.2270,78331.9761,53.6759,39.6921,39.4045
2014-11-01 00:00:00-04:00,51.1219,69.8518,83204.8933,55.2361,42.1836,42.6509
2014-12-01 00:00:00-05:00,49.8850,66.3680,84299.3615,54.6354,43.3908,44.6768
2015-01-01 00:00:00-05:00,47.6062,63.4523,80518.7362,54.2518,43.3021,41.7747
2015-02-01 00:00:00-05:00,48.9743,69.0424,82503.1661,54.3560,45.9106,44.2774
2015-03-01 00:00:00-05:00,46.1274,66.6021,81129.8117,54.9648,45.3046,44.4561
2015-04-01 00:00:00-04:00,47.0176,72.3980,79602.0976,55.3155,42.9990,44.5189
2015-05-01 00:00:00-04:00,46.8983,73.0311,80125.1695,58.3589,43.5326,45.2052
2015-06-01 00:00:00-04:00,45.9632,71.4694,76415.3031,59.8209,42.9383,43.1778
2015-07-01 00:00:00-04:00,47.0903,70.8825,79829.6668,61.0910,44.9000,44.1981
2015-08-01 00:00:00-04:00,44.0746,67.2791,75551.2173,58.0222,43.4440,40.9901
2015-09-01 00:00:00-04:00,44.5639,68.0234,72831.7344,57.4796,43.2779,41.0006
2015-10-01 00:00:00-04:00,48.2473,78.5567,76323.7928,59.1640,44.3056,44.4595
2015-11-01 00:00:00-04:00,47.8758,81.4821,75117.5406,59.2446,47.4080,45.0882
2015-12-01 00:00:00-05:00,49.5109,84.8061,73789.5980,60.8351,47.4043,42.9939
2016-01-01 00:00:00-05:00,50.7406,79.5137,72504.0529,58.6016,46.7881,42.6299
2016-02-01 00:00:00-05:00,50.7562,79.8165,75558.4173,56.2102,46.3319,42.4872
2016-03-01 00:00:00-05:00,53.3878,87.4903,79623.2258,57.6872,49.2926,47.7179
2016-04-01 00:00:00-04:00,52.6028,84.7563,81693.5451,60.6006,49.4179,46.5811
2016-05-01 00:00:00-04:00,53.1386,83.5021,78970.1296,60.9978,49.6439,48.0274
2016-06-01 00:00:00-04:00,54.9710,86.6807,80935.9592,64.3103,49.1071,47.6208
2016-07-01 00:00:00-04:00,54.8491,86.5572,80574.7818,67.3335,52.0405,47.6561
2016-08-01 00:00:00-04:00,55.4841,87.0231,84215.1413,64.0174,50.6086,47.8770
2016-09-01 00:00:00-04:00,55.4916,82.7292,80659.3833,64.8663,49.4922,47.8640
2016-10-01 00:00:00-04:00,54.7158,81.9229,80466.6049,60.8138,47.2316,46.5055
2016-11-01 00:00:00-04:00,51.5938,86.7162,88407.3061,58.1312,49.3797,48.3490
2016-12-01 00:00:00-05:00,53.0361,89.0698,91063.0936,61.9848,50.6476,46.7350
2017-01-01 00:00:00-05:00,55.2018,84.3987,91757.6747,62.8623,51.2802,47.4422
2017-02-01 00:00:00-05:00,59.0209,85.2772,95906.1933,67.0486,54.1311,50.6930
2017-03-01 00:00:00-05:00,59.4003,86.2127,93203.4958,68.9203,54.8877,51.7647
2017-04-01 00:00:00-04:00,58.6827,84.1211,92432.8790,68.2104,58.4525,52.3011
2017-05-01 00:00:00-04:00,61.3592,79.8052,92681.0346,68.4431,58.3636,53.4647
2017-06-01 00:00:00-04:00,60.4740,78.8279,95015.1336,71.7346,58.1282,56.5653
2017-07-01 00:00:00-04:00,62.0300,75.5118,98032.4555,71.4421,57.8634,57.5314
2017-08-01 00:00:00-04:00,62.6905,73.1452,101264.7407,71.9054,57.5756,58.3130
2017-09-01 00:00:00-04:00,61.0434,72.4129,102493.7097,75.6782,61.8625,57.7760
2017-10-01 00:00:00-04:00,58.8919,61.9010,104632.8580,76.3960,64.2526,60.7360
2017-11-01 00:00:00-04:00,59.8729,57.3482,108746.5780,78.3760,70.1771,60.9911
2017-12-01 00:00:00-05:00,61.1495,55.0168,111021.6548,78.5889,73.5288,60.5905
2018-01-01 00:00:00-05:00,60.2894,52.6196,120637.9364,79.9226,78.4155,64.8046
2018-02-01 00:00:00-05:00,56.1480,46.5834,115745.0799,77.1748,69.8551,64.4016
2018-03-01 00:00:00-05:00,55.6641,44.7678,111586.3345,73.9297,68.4933,59.8896
2018-04-01 00:00:00-04:00,50.3206,46.6830,108437.9908,75.4236,70.6919,59.4208
2018-05-01 00:00:00-04:00,50.2876,46.4136,107154.4944,76.2006,70.0548,61.6144
2018-06-01 00:00:00-04:00,52.3453,45.1933,105232.1113,76.2786,73.5565,61.3153
2018-07-01 00:00:00-04:00,55.3853,45.5597,112508.3066,83.7904,74.9587,63.3115
2018-08-01 00:00:00-04:00,54.1502,44.5440,117826.9454,87.8110,77.1964,66.0767
2018-09-01 00:00:00-04:00,55.3697,38.9790,119394.8244,89.6478,79.0932,68.3641
2018-10-01 00:00:00-04:00,59.2283,34.9788,114802.7512,87.4917,71.1746,63.8984
2018-11-01 00:00:00-04:00,61.7943,27.5230,121625.7434,95.8768,71.9613,65.7235
2018-12-01 00:00:00-05:00,56.3424,27.0907,114163.1375,90.8032,68.8906,59.0679
2019-01-01 00:00:00-05:00,60.2610,34.8387,116219.6810,91.5504,72.9701,65.2729
2019-02-01 00:00:00-05:00,62.5250,38.3575,112757.7330,94.9626,74.0666,68.2134
2019-03-01 00:00:00-05:00,65.0696,37.8038,112394.0649,97.5006,75.7696,71.8228
2019-04-01 00:00:00-04:00,66.4339,38.3380,121298.3090,92.5537,80.8527,74.5150
2019-05-01 00:00:00-04:00,63.5867,34.5461,110848.8507,89.8136,76.4616,70.7998
2019-06-01 00:00:00-04:00,66.6343,38.1396,118792.8186,89.7673,83.7505,76.7783
2019-07-01 00:00:00-04:00,71.3295,38.3348,115184.8473,86.0030,85.8730,77.6879
2019-08-01 00:00:00-04:00,70.6181,30.5110,113102.9292,87.2136,90.8983,75.5661
2019-09-01 00:00:00-04:00,72.6649,32.9100,116363.6464,88.9746,93.1229,76.2265
2019-10-01 00:00:00-04:00,74.2199,36.2630,119016.4806,91.1435,94.0334,74.6996
2019-11-01 00:00:00-04:00,73.6823,39.0888,123329.7816,95.4466,90.1647,78.8805
2019-12-01 00:00:00-05:00,75.7465,38.9409,126723.3604,103.6341,89.4737,78.3285
2020-01-01 00:00:00-05:00,76.2169,43.3948,125388.4250,105.8865,92.0713,77.5289
2020-02-01 00:00:00-05:00,71.0214,37.8753,115349.0345,98.0054,87.5966,71.0372
2020-03-01 00:00:00-05:00,65.5127,29.0557,101502.1317,100.5490,79.3604,66.9617
2020-04-01 00:00:00-04:00,69.4208,25.9573,105129.6188,112.5601,91.5372,74.7135
2020-05-01 00:00:00-04:00,68.9626,25.5749,103997.2440,113.7627,100.7789,78.6420
2020-06-01 00:00:00-04:00,68.9769,25.8367,99767.8859,117.6580,100.6411,81.6193
2020-07-01 00:00:00-04:00,75.5365,24.6689,109587.2925,113.0124,107.6403,83.5981
2020-08-01 00:00:00-04:00,79.6374,24.6666,122252.1440,114.5572,115.5507,87.8663
2020-09-01 00:00:00-04:00,78.7748,23.9483,119426.7700,112.1472,113.6336,86.9447
2020-10-01 00:00:00-04:00,77.2353,27.6980,112888.1168,101.6613,110.4551,82.4371
2020-11-01 00:00:00-04:00,80.1626,37.6354,128261.9676,113.1400,116.6096,89.7643
2020-12-01 00:00:00-05:00,82.8434,40.0053,129807.0624,126.5884,111.2171,97.2913
2021-01-01 00:00:00-05:00,76.6708,40.0555,127284.6814,142.6956,112.6360,90.3336
2021-02-01 00:00:00-05:00,76.5038,45.1646,134866.1115,141.9328,106.6095,95.1941
2021-03-01 00:00:00-05:00,82.8328,47.4936,142673.5809,136.6196,122.3591,103.7683
2021-04-01 00:00:00-04:00,84.3005,47.7976,152587.7377,135.7062,129.6506,110.7589
2021-05-01 00:00:00-04:00,85.8111,51.2595,161268.4213,144.5083,128.6001,111.8207
2021-06-01 00:00:00-04:00,86.1180,49.9313,154839.7993,156.0601,128.5004,113.5966
2021-07-01 00:00:00-04:00,90.1732,48.8004,154956.3732,164.3941,132.2534,123.8163
2021-08-01 00:00:00-04:00,91.0177,49.2509,159011.7983,171.6630,132.7650,128.8986
2021-09-01 00:00:00-04:00,87.0947,47.7359,152165.6431,155.8464,131.7286,124.2118
2021-10-01 00:00:00-04:00,89.6855,49.9960,160116.6723,167.0835,148.0303,137.8164
2021-11-01 00:00:00-04:00,87.4405,48.1600,154184.8326,162.6570,155.3149,134.8835
2021-12-01 00:00:00-05:00,98.5024,49.7675,166684.7945,182.5385,160.6922,142.6828
2022-01-01 00:00:00-05:00,100.0568,48.0176,173767.0561,170.5720,145.1400,126.7177
2022-02-01 00:00:00-05:00,98.6462,48.2714,176124.7896,173.1799,127.9867,116.6767
2022-03-01 00:00:00-05:00,95.7622,48.2109,195608.1765,194.5356,125.6175,125.5357
2022-04-01 00:00:00-04:00,101.2359,39.5205,179129.5037,194.4511,127.4965,111.1606
2022-05-01 00:00:00-04:00,98.0765,39.7496,175325.8607,203.2015,123.1743,110.0578
2022-06-01 00:00:00-04:00,94.6389,33.2968,151253.1604,208.6521,112.7303,104.5890
2022-07-01 00:00:00-04:00,93.2686,39.4040,167064.3295,208.6505,124.0149,115.9906
2022-08-01 00:00:00-04:00,92.1148,39.5201,155823.2041,192.2572,120.1076,110.3179
2022-09-01 00:00:00-04:00,83.1050,34.4023,150326.2442,202.3117,116.2082,95.0137
2022-10-01 00:00:00-04:00,89.9270,41.3439,164600.7429,223.6387,125.3698,112.8823
2022-11-01 00:00:00-04:00,98.6902,46.2093,177629.2483,231.7792,136.4722,120.0533
2022-12-01 00:00:00-05:00,100.0931,43.7131,173349.0819,230.1721,132.2360,113.2169
2023-01-01 00:00:00-05:00,97.0861,51.6837,174944.4467,215.2701,135.4826,120.7058
2023-02-01 00:00:00-05:00,93.3454,54.9565,171437.2629,200.8240,126.1511,117.3922
2023-03-01 00:00:00-05:00,98.2330,63.0623,172206.0720,216.7064,126.8108,125.4254
2023-04-01 00:00:00-04:00,102.8945,64.0801,185989.0852,239.0604,130.1472,126.0967
2023-05-01 00:00:00-04:00,94.1803,65.9247,180492.8099,248.4563,123.6949,139.4110
2023-06-01 00:00:00-04:00,99.7435,69.6816,191510.7077,267.7400,135.6184,149.7032
2023-07-01 00:00:00-04:00,102.9789,71.2311,198012.6215,265.0571,143.8240,149.3336
2023-08-01 00:00:00-04:00,101.0332,75.0705,202202.7467,305.0971,143.2426,153.3180
2023-09-01 00:00:00-04:00,95.7736,72.0807,196560.4902,297.6483,134.1667,139.3919
2023-10-01 00:00:00-04:00,97.0814,72.6715,191512.1722,301.0656,129.1207,135.6912
2023-11-01 00:00:00-04:00,100.4530,81.0271,201901.5352,319.0632,137.0167,152.5680
2023-12-01 00:00:00-05:00,98.2814,85.3909,200695.3941,319.7580,149.1569,147.5600
2024-01-01 00:00:00-05:00,112.3781,120.6561,129245.5093,311.0977,197.6064,246.0883
2024-01-08 00:00:00-05:00,112.0795,125.7633,129244.7081,314.5982,205.8191,259.0967
