date,timeframe,daily_mb_total_stocks,daily_mb_advancing_stocks,daily_mb_declining_stocks,daily_mb_unchanged_stocks,daily_mb_net_advances,daily_mb_ad_ratio,daily_mb_ad_line,daily_mb_advance_pct,daily_mb_decline_pct,daily_mb_avg_pct_change,daily_mb_pct_change_volatility,daily_mb_long_new_highs,daily_mb_long_new_lows,daily_mb_total_stocks_hl_long,daily_mb_net_long_new_highs,daily_mb_hl_ratio_long,daily_mb_long_new_highs_pct,daily_mb_long_new_lows_pct,daily_mb_net_hl_line_long,daily_mb_medium_new_highs,daily_mb_medium_new_lows,daily_mb_total_stocks_hl_medium,daily_mb_net_medium_new_highs,daily_mb_hl_ratio_medium,daily_mb_medium_new_highs_pct,daily_mb_medium_new_lows_pct,daily_mb_net_hl_line_medium,daily_mb_short_new_highs,daily_mb_short_new_lows,daily_mb_total_stocks_hl_short,daily_mb_net_short_new_highs,daily_mb_hl_ratio_short,daily_mb_short_new_highs_pct,daily_mb_short_new_lows_pct,daily_mb_net_hl_line_short,daily_mb_stocks_above_ma_20,daily_mb_total_stocks_ma_20,daily_mb_pct_above_ma_20,daily_mb_stocks_above_ma_50,daily_mb_total_stocks_ma_50,daily_mb_pct_above_ma_50,daily_mb_stocks_above_ma_200,daily_mb_total_stocks_ma_200,daily_mb_pct_above_ma_200,daily_mb_long_new_highs_gt_100,daily_mb_long_success_condition,daily_mb_medium_new_highs_gt_100,daily_mb_medium_success_condition,daily_mb_short_new_highs_gt_100,daily_mb_short_success_condition,daily_mb_ad_ratio_gt_2_0,daily_mb_ad_ratio_lt_0_5,daily_mb_strong_advance_breadth,daily_mb_weak_advance_breadth,daily_mb_strong_ma_breadth_20,daily_mb_weak_ma_breadth_20,daily_mb_strong_ma_breadth_50,daily_mb_weak_ma_breadth_50,daily_mb_strong_ma_breadth_200,daily_mb_weak_ma_breadth_200,daily_mb_timeframe,daily_mb_universe,daily_mb_hl_periods,daily_mb_ma_periods,daily_mb_bullish_momentum_5d,daily_mb_bearish_momentum_5d,daily_mb_net_momentum_5d,daily_mb_bullish_momentum_10d,daily_mb_bearish_momentum_10d,daily_mb_net_momentum_10d,daily_mb_bullish_momentum_20d,daily_mb_bearish_momentum_20d,daily_mb_net_momentum_20d,daily_mb_breadth_thrust,daily_mb_breadth_deterioration,daily_mb_ad_thrust,daily_mb_new_highs_expansion,daily_mb_new_lows_expansion,daily_mb_total_bullish_signals,daily_mb_total_bearish_signals,daily_mb_net_signal_score,daily_mb_overall_breadth_score,daily_mb_breadth_rating,daily_mb_signal_strength,daily_mb_threshold_classification,daily_mb_market_participation,daily_mb_consecutive_bullish_days,daily_mb_consecutive_bearish_days
2024-02-06,daily,659,474,177,8,297,2.68,187,71.93,26.86,0.66,1.82,0,0,659,0,,0.00,0.00,0,68,65,659,3,1.05,10.32,9.86,527,76,71,659,5,1.07,11.53,10.77,305,364,659,55.24,360,659,54.63,0,659,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,0.40,2.20,-1.80,0.40,2.20,-1.80,0.30,2.45,-2.15,0,0,1,0,0,2,1,1,44.62,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),71.93,1.00,0.00
2024-02-07,daily,659,399,252,8,147,1.58,334,60.55,38.24,0.42,1.91,0,0,659,0,,0.00,0.00,0,119,52,659,67,2.29,18.06,7.89,594,127,57,659,70,2.23,19.27,8.65,375,370,659,56.15,367,659,55.69,0,659,0.00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,0.40,1.80,-1.40,0.40,2.00,-1.60,0.30,2.30,-2.00,0,0,0,0,0,0,1,-1,42.88,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),60.55,0.00,1.00
2024-02-08,daily,659,407,251,1,156,1.62,490,61.76,38.09,0.49,2.15,0,0,659,0,,0.00,0.00,0,115,55,659,60,2.09,17.45,8.35,654,128,59,659,69,2.17,19.42,8.95,444,392,659,59.48,383,659,58.12,0,659,0.00,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,0.20,1.60,-1.40,0.30,1.90,-1.60,0.30,2.20,-1.90,0,0,0,0,0,0,1,-1,44.73,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),61.76,0.00,2.00
2024-02-09,daily,659,425,229,5,196,1.86,686,64.49,34.75,0.42,1.93,0,0,659,0,,0.00,0.00,0,119,40,659,79,2.98,18.06,6.07,733,131,44,659,87,2.98,19.88,6.68,531,412,659,62.52,392,659,59.48,0,659,0.00,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,0.20,1.40,-1.20,0.30,1.80,-1.50,0.30,2.10,-1.80,0,0,0,0,0,0,1,-1,46.52,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),64.49,0.00,3.00
2024-02-12,daily,659,467,188,4,279,2.48,965,70.86,28.53,0.86,1.66,0,0,659,0,,0.00,0.00,0,153,6,659,147,25.50,23.22,0.91,880,189,9,659,180,21.00,28.68,1.37,711,461,659,69.95,430,659,65.25,0,659,0.00,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,0.60,1.00,-0.40,0.40,1.70,-1.30,0.40,2.00,-1.60,0,0,1,0,0,3,1,2,51.47,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),70.86,1.00,0.00
2024-02-13,daily,659,60,598,1,-538,0.10,427,9.10,90.74,-2.14,2.34,0,0,659,0,,0.00,0.00,0,24,119,659,-95,0.20,3.64,18.06,785,27,133,659,-106,0.20,4.10,20.18,605,323,659,49.01,327,659,49.62,0,659,0.00,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,0.60,1.20,-0.60,0.50,1.70,-1.20,0.45,1.95,-1.50,0,0,0,0,0,1,2,-1,28.93,Poor,Moderate Bearish,Breadth Deterioration (Bearish),9.10,0.00,1.00
2024-02-14,daily,659,544,109,6,435,4.99,862,82.55,16.54,1.36,1.91,0,0,659,0,,0.00,0.00,0,69,34,659,35,2.03,10.47,5.16,820,77,37,659,40,2.08,11.68,5.61,645,382,659,57.97,383,659,58.12,0,659,0.00,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,1.00,1.20,-0.20,0.70,1.50,-0.80,0.55,1.85,-1.30,0,0,1,0,0,3,1,2,48.43,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),82.55,1.00,0.00
2024-02-15,daily,659,554,100,5,454,5.54,1316,84.07,15.17,1.34,2.14,0,0,659,0,,0.00,0.00,0,153,13,659,140,11.77,23.22,1.97,960,189,13,659,176,14.54,28.68,1.97,821,475,659,72.08,449,659,68.13,0,659,0.00,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,1.40,1.20,0.20,0.80,1.40,-0.60,0.65,1.80,-1.15,0,0,1,0,0,3,1,2,55.47,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),84.07,2.00,0.00
2024-02-16,daily,659,227,427,5,-200,0.53,1116,34.45,64.80,-0.43,1.76,0,0,659,0,,0.00,0.00,0,123,16,659,107,7.69,18.66,2.43,1067,144,21,659,123,6.86,21.85,3.19,944,436,659,66.16,418,659,63.43,0,659,0.00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,1.60,1.20,0.40,0.90,1.30,-0.40,0.65,1.75,-1.10,0,0,0,0,0,1,1,0,42.60,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),34.45,0.00,0.00
2024-02-20,daily,659,235,421,3,-186,0.56,930,35.66,63.88,-0.49,1.55,0,0,659,0,,0.00,0.00,0,57,32,659,25,1.78,8.65,4.86,1092,69,47,659,22,1.47,10.47,7.13,966,409,659,62.06,408,659,61.91,0,659,0.00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,1.40,1.20,0.20,1.00,1.10,-0.10,0.65,1.70,-1.05,0,0,0,0,0,1,1,0,41.23,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),35.66,0.00,0.00
2024-02-21,daily,659,398,256,5,142,1.55,1072,60.39,38.85,0.26,1.71,0,0,659,0,,0.00,0.00,0,64,25,659,39,2.56,9.71,3.79,1131,90,44,659,46,2.05,13.66,6.68,1012,420,659,63.73,430,659,65.25,0,659,0.00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,1.40,1.00,0.40,1.00,1.10,-0.10,0.70,1.65,-0.95,0,0,0,0,0,1,1,0,47.51,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),60.39,0.00,0.00
2024-02-22,daily,659,476,180,3,296,2.64,1368,72.23,27.31,0.95,1.87,0,0,659,0,,0.00,0.00,0,142,16,659,126,8.88,21.55,2.43,1257,159,19,659,140,8.37,24.13,2.88,1152,468,659,71.02,448,659,67.98,0,659,0.00,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,1.40,1.00,0.40,1.20,1.10,0.10,0.80,1.55,-0.75,0,0,1,0,0,3,1,2,52.75,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),72.23,1.00,0.00
2024-02-23,daily,659,450,204,5,246,2.21,1614,68.29,30.96,0.48,2.02,0,0,659,0,,0.00,0.00,0,162,16,659,146,10.12,24.58,2.43,1403,190,18,659,172,10.56,28.83,2.73,1324,483,659,73.29,465,659,70.56,0,659,0.00,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,1.20,1.00,0.20,1.30,1.10,0.20,0.80,1.50,-0.70,0,0,1,0,0,2,1,1,53.28,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),68.29,2.00,0.00
2024-02-26,daily,659,218,432,9,-214,0.50,1400,33.08,65.55,-0.36,1.55,0,0,659,0,,0.00,0.00,0,120,25,659,95,4.80,18.21,3.79,1498,132,29,659,103,4.55,20.03,4.40,1427,438,659,66.46,433,659,65.71,0,659,0.00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,1.20,1.00,0.20,1.40,1.10,0.30,0.85,1.45,-0.60,0,0,0,0,0,1,1,0,42.98,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),33.08,0.00,0.00
2024-02-27,daily,659,417,237,5,180,1.76,1580,63.28,35.96,0.54,2.03,0,0,659,0,,0.00,0.00,0,96,20,659,76,4.80,14.57,3.03,1574,115,23,659,92,5.00,17.45,3.49,1519,483,659,73.29,452,659,68.59,0,659,0.00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,daily,exchange_NYSE,252;63;20,20;50;200,1.20,1.00,0.20,1.30,1.10,0.20,0.85,1.40,-0.55,0,0,0,0,0,1,1,0,51.79,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),63.28,0.00,0.00
