date,timeframe,daily_mb_total_stocks,daily_mb_advancing_stocks,daily_mb_declining_stocks,daily_mb_unchanged_stocks,daily_mb_net_advances,daily_mb_ad_ratio,daily_mb_ad_line,daily_mb_advance_pct,daily_mb_decline_pct,daily_mb_avg_pct_change,daily_mb_pct_change_volatility,daily_mb_long_new_highs,daily_mb_long_new_lows,daily_mb_total_stocks_hl_long,daily_mb_net_long_new_highs,daily_mb_hl_ratio_long,daily_mb_long_new_highs_pct,daily_mb_long_new_lows_pct,daily_mb_net_hl_line_long,daily_mb_medium_new_highs,daily_mb_medium_new_lows,daily_mb_total_stocks_hl_medium,daily_mb_net_medium_new_highs,daily_mb_hl_ratio_medium,daily_mb_medium_new_highs_pct,daily_mb_medium_new_lows_pct,daily_mb_net_hl_line_medium,daily_mb_short_new_highs,daily_mb_short_new_lows,daily_mb_total_stocks_hl_short,daily_mb_net_short_new_highs,daily_mb_hl_ratio_short,daily_mb_short_new_highs_pct,daily_mb_short_new_lows_pct,daily_mb_net_hl_line_short,daily_mb_stocks_above_ma_20,daily_mb_total_stocks_ma_20,daily_mb_pct_above_ma_20,daily_mb_stocks_above_ma_50,daily_mb_total_stocks_ma_50,daily_mb_pct_above_ma_50,daily_mb_stocks_above_ma_200,daily_mb_total_stocks_ma_200,daily_mb_pct_above_ma_200,daily_mb_long_new_highs_gt_100,daily_mb_long_success_condition,daily_mb_medium_new_highs_gt_100,daily_mb_medium_success_condition,daily_mb_short_new_highs_gt_100,daily_mb_short_success_condition,daily_mb_ad_ratio_gt_2_0,daily_mb_ad_ratio_lt_0_5,daily_mb_strong_advance_breadth,daily_mb_weak_advance_breadth,daily_mb_strong_ma_breadth_20,daily_mb_weak_ma_breadth_20,daily_mb_strong_ma_breadth_50,daily_mb_weak_ma_breadth_50,daily_mb_strong_ma_breadth_200,daily_mb_weak_ma_breadth_200,daily_mb_timeframe,daily_mb_universe,daily_mb_hl_periods,daily_mb_ma_periods,daily_mb_bullish_momentum_5d,daily_mb_bearish_momentum_5d,daily_mb_net_momentum_5d,daily_mb_bullish_momentum_10d,daily_mb_bearish_momentum_10d,daily_mb_net_momentum_10d,daily_mb_bullish_momentum_20d,daily_mb_bearish_momentum_20d,daily_mb_net_momentum_20d,daily_mb_breadth_thrust,daily_mb_breadth_deterioration,daily_mb_ad_thrust,daily_mb_new_highs_expansion,daily_mb_new_lows_expansion,daily_mb_total_bullish_signals,daily_mb_total_bearish_signals,daily_mb_net_signal_score,daily_mb_overall_breadth_score,daily_mb_breadth_rating,daily_mb_signal_strength,daily_mb_threshold_classification,daily_mb_market_participation,daily_mb_consecutive_bullish_days,daily_mb_consecutive_bearish_days
2020-01-16,daily,93,79,14,0,65,5.64,193,84.95,15.05,0.92,1.15,0,0,93,0,,0.00,0.00,0,0,0,93,0,,0.00,0.00,0,45,2,93,43,22.50,48.39,2.15,270,83,93,89.25,0,93,0.00,0,93,0.00,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.80,2.60,-1.80,0.60,2.90,-2.30,0.55,3.00,-2.45,0,0,1,0,0,2,2,0,43.76,Fair,Weak Signal (Bearish),Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),84.95,0.00,0.00
2020-01-17,daily,93,53,40,0,13,1.32,206,56.99,43.01,0.18,1.26,0,0,93,0,,0.00,0.00,0,0,0,93,0,,0.00,0.00,0,51,3,93,48,17.00,54.84,3.23,318,79,93,84.95,0,93,0.00,0,93,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,1.00,2.40,-1.40,0.70,2.70,-2.00,0.58,2.92,-2.33,0,0,0,0,0,0,2,-2,36.88,Poor,Moderate Bearish,Breadth Thrust (Bullish); Breadth Deterioration (Bearish),56.99,0.00,1.00
2020-01-21,daily,93,40,53,0,-13,0.75,193,43.01,56.99,-0.22,1.58,0,0,93,0,,0.00,0.00,0,0,0,93,0,,0.00,0.00,0,33,10,93,23,3.30,35.48,10.75,341,73,93,78.49,0,93,0.00,0,93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.80,2.20,-1.40,0.70,2.60,-1.90,0.54,2.85,-2.31,0,0,0,0,0,0,2,-2,32.15,Poor,Moderate Bearish,Breadth Deterioration (Bearish),43.01,0.00,2.00
2020-01-22,daily,93,59,33,1,26,1.79,219,63.44,35.48,0.35,1.24,0,0,93,0,,0.00,0.00,0,0,0,93,0,,0.00,0.00,0,44,4,93,40,11.00,47.31,4.30,381,74,93,79.57,0,93,0.00,0,93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.80,2.00,-1.20,0.70,2.50,-1.80,0.50,2.79,-2.29,0,0,0,0,0,0,2,-2,36.56,Poor,Moderate Bearish,Breadth Deterioration (Bearish),63.44,0.00,3.00
2020-01-23,daily,93,57,35,1,22,1.63,241,61.29,37.63,0.26,1.37,0,0,93,0,,0.00,0.00,0,17,11,93,6,1.55,18.28,11.83,6,17,11,93,6,1.55,18.28,11.83,387,70,93,75.27,0,93,0.00,0,93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.60,2.00,-1.40,0.60,2.40,-1.80,0.47,2.73,-2.27,0,0,0,0,0,0,2,-2,34.84,Poor,Moderate Bearish,Breadth Deterioration (Bearish),61.29,0.00,4.00
2020-01-24,daily,93,18,75,0,-57,0.24,184,19.35,80.65,-0.86,1.97,0,0,93,0,,0.00,0.00,0,35,12,93,23,2.92,37.63,12.90,29,35,12,93,23,2.92,37.63,12.90,410,63,93,67.74,0,93,0.00,0,93,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,2.20,-2.00,0.50,2.40,-1.90,0.44,2.75,-2.31,0,0,0,0,0,0,3,-3,24.19,Poor,Strong Bearish,Breadth Deterioration (Bearish),19.35,0.00,5.00
2020-01-27,daily,93,5,88,0,-83,0.06,101,5.38,94.62,-1.95,1.46,0,0,93,0,,0.00,0.00,0,3,27,93,-24,0.11,3.23,29.03,5,3,27,93,-24,0.11,3.23,29.03,386,39,93,41.94,0,93,0.00,0,93,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.00,2.40,-2.40,0.50,2.40,-1.90,0.41,2.76,-2.35,0,1,0,0,0,0,4,-4,13.66,Very Poor,Strong Bearish,Breadth Deterioration (Bearish),5.38,0.00,6.00
2020-01-28,daily,93,85,8,0,77,10.62,178,91.40,8.60,1.33,1.00,0,0,93,0,,0.00,0.00,0,2,2,93,0,1.00,2.15,2.15,5,2,2,93,0,1.00,2.15,2.15,386,54,93,58.06,0,93,0.00,0,93,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,2.40,-2.20,0.50,2.30,-1.80,0.44,2.72,-2.28,0,1,1,0,0,2,3,-1,35.70,Poor,Moderate Bearish,Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),91.40,0.00,7.00
2020-01-29,daily,93,39,54,0,-15,0.72,163,41.94,58.06,-0.29,1.62,0,0,93,0,,0.00,0.00,0,16,10,93,6,1.60,17.20,10.75,11,16,10,93,6,1.60,17.20,10.75,392,51,93,54.84,0,93,0.00,0,93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,2.40,-2.20,0.50,2.20,-1.70,0.42,2.68,-2.26,0,1,0,0,0,0,3,-3,24.84,Poor,Moderate Bearish,Breadth Deterioration (Bearish),41.94,0.00,8.00
2020-01-30,daily,93,58,34,1,24,1.71,187,62.37,36.56,0.57,2.01,0,0,93,0,,0.00,0.00,0,13,22,93,-9,0.59,13.98,23.66,2,13,22,93,-9,0.59,13.98,23.66,383,55,93,59.14,0,93,0.00,0,93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,2.40,-2.20,0.40,2.20,-1.80,0.40,2.65,-2.25,0,1,0,0,0,0,3,-3,30.22,Poor,Moderate Bearish,Breadth Deterioration (Bearish),62.37,0.00,9.00
2020-01-31,daily,93,7,86,0,-79,0.08,108,7.53,92.47,-1.97,1.73,0,0,93,0,,0.00,0.00,0,13,28,93,-15,0.46,13.98,30.11,-13,13,28,93,-15,0.46,13.98,30.11,368,33,93,35.48,0,93,0.00,0,93,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,2.40,-2.20,0.20,2.30,-2.10,0.40,2.60,-2.20,0,1,0,0,0,0,4,-4,12.15,Very Poor,Strong Bearish,Breadth Deterioration (Bearish),7.53,0.00,10.00
2020-02-03,daily,93,72,20,1,52,3.60,160,77.42,21.51,1.04,2.86,0,0,93,0,,0.00,0.00,0,14,8,93,6,1.75,15.05,8.60,-7,14,9,93,5,1.56,15.05,9.68,373,45,93,48.39,0,93,0.00,0,93,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,2.20,-1.80,0.20,2.30,-2.10,0.45,2.50,-2.05,0,1,1,0,0,2,3,-1,30.00,Poor,Moderate Bearish,Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),77.42,0.00,11.00
2020-02-04,daily,93,82,10,1,72,8.20,232,88.17,10.75,2.39,2.20,0,0,93,0,,0.00,0.00,0,28,1,93,27,28.00,30.11,1.08,20,28,1,93,27,28.00,30.11,1.08,400,60,93,64.52,0,93,0.00,0,93,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,2.20,-1.80,0.30,2.30,-2.00,0.50,2.45,-1.95,0,0,1,0,0,2,2,0,36.99,Poor,Moderate Bearish,Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),88.17,0.00,0.00
2020-02-05,daily,93,57,35,1,22,1.63,254,61.29,37.63,0.48,3.46,0,0,93,0,,0.00,0.00,0,30,1,93,29,30.00,32.26,1.08,49,30,1,93,29,30.00,32.26,1.08,429,70,93,75.27,0,93,0.00,0,93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,2.20,-1.80,0.30,2.30,-2.00,0.50,2.40,-1.90,0,0,0,0,0,0,2,-2,34.84,Poor,Moderate Bearish,Breadth Deterioration (Bearish),61.29,0.00,1.00
2020-02-06,daily,93,62,30,1,32,2.07,286,66.67,32.26,0.64,1.76,0,0,93,0,,0.00,0.00,0,14,2,93,12,7.00,15.05,2.15,61,14,2,93,12,7.00,15.05,2.15,441,72,93,77.42,75,93,80.65,0,93,0.00,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.60,2.00,-1.40,0.40,2.20,-1.80,0.50,2.30,-1.80,0,0,1,0,0,1,1,0,56.72,Fair,Moderate Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),66.67,0.00,0.00
2020-02-07,daily,93,31,62,0,-31,0.50,255,33.33,66.67,-0.86,1.99,0,0,93,0,,0.00,0.00,0,10,6,93,4,1.67,10.75,6.45,65,10,6,93,4,1.67,10.75,6.45,445,61,93,65.59,66,93,70.97,0,93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.60,1.60,-1.00,0.40,2.00,-1.60,0.45,2.20,-1.75,0,0,0,0,0,0,1,-1,44.09,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),33.33,0.00,1.00
2020-02-10,daily,93,77,16,0,61,4.81,316,82.80,17.20,0.92,1.23,0,0,93,0,,0.00,0.00,0,14,5,93,9,2.80,15.05,5.38,74,14,5,93,9,2.80,15.05,5.38,454,69,93,74.19,71,93,76.34,0,93,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.60,1.40,-0.80,0.50,1.80,-1.30,0.50,2.10,-1.60,0,0,1,0,0,2,1,1,57.90,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),82.80,1.00,0.00
2020-02-11,daily,93,57,36,0,21,1.58,337,61.29,38.71,0.67,1.83,0,0,93,0,,0.00,0.00,0,27,0,93,27,,29.03,0.00,101,27,1,93,26,27.00,29.03,1.08,480,72,93,77.42,73,93,78.49,0,93,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,1.20,-0.80,0.40,1.70,-1.30,0.45,2.00,-1.55,0,0,0,0,0,0,1,-1,55.11,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),61.29,0.00,1.00
2020-02-12,daily,93,73,19,1,54,3.84,391,78.49,20.43,1.02,1.84,0,0,93,0,,0.00,0.00,0,28,0,93,28,,30.11,0.00,129,30,1,93,29,30.00,32.26,1.08,509,77,93,82.80,75,93,80.65,0,93,0.00,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,1.00,1.00,0.00,0.70,1.60,-0.90,0.60,1.90,-1.30,0,0,1,0,0,2,1,1,60.70,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),78.49,1.00,0.00
2020-02-13,daily,93,57,36,0,21,1.58,412,61.29,38.71,0.20,1.61,0,0,93,0,,0.00,0.00,0,29,1,93,28,29.00,31.18,1.08,157,30,1,93,29,30.00,32.26,1.08,538,78,93,83.87,76,93,81.72,0,93,0.00,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,1.20,1.00,0.20,0.90,1.50,-0.60,0.65,1.85,-1.20,0,0,0,0,0,0,1,-1,57.85,Fair,Moderate Bullish,Breadth Thrust (Bullish); Breadth Deterioration (Bearish),61.29,0.00,1.00
2020-02-14,daily,93,55,38,0,17,1.45,429,59.14,40.86,0.29,1.79,0,0,93,0,,0.00,0.00,0,24,2,93,22,12.00,25.81,2.15,179,25,2,93,23,12.50,26.88,2.15,561,78,93,83.87,76,93,81.72,0,93,0.00,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,1.60,1.00,0.60,1.10,1.30,-0.20,0.65,1.80,-1.15,0,0,0,0,0,0,1,-1,57.42,Fair,Moderate Bullish,Breadth Thrust (Bullish); Breadth Deterioration (Bearish),59.14,0.00,2.00
2020-02-18,daily,93,43,48,2,-5,0.90,424,46.24,51.61,0.00,1.69,0,0,93,0,,0.00,0.00,0,31,2,93,29,15.50,33.33,2.15,208,31,2,93,29,15.50,33.33,2.15,590,75,93,80.65,72,93,77.42,0,93,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,1.60,1.00,0.60,1.10,1.20,-0.10,0.65,1.75,-1.10,0,0,0,0,0,0,1,-1,52.80,Fair,Weak Signal (Bearish),Breadth Thrust (Bullish); Breadth Deterioration (Bearish),46.24,0.00,3.00
2020-02-19,daily,93,66,26,1,40,2.54,464,70.97,27.96,0.97,1.54,0,0,93,0,,0.00,0.00,0,37,1,93,36,37.00,39.78,1.08,244,37,1,93,36,37.00,39.78,1.08,626,80,93,86.02,77,93,82.80,0,93,0.00,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,2.20,1.00,1.20,1.30,1.10,0.20,0.80,1.70,-0.90,0,0,1,0,0,2,1,1,60.70,Good,Strong Bullish,Breadth Thrust (Bullish); Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),70.97,1.00,0.00
2020-02-20,daily,93,26,67,0,-41,0.39,423,27.96,72.04,-0.83,1.57,0,0,93,0,,0.00,0.00,0,16,2,93,14,8.00,17.20,2.15,258,17,2,93,15,8.50,18.28,2.15,641,73,93,78.49,72,93,77.42,0,93,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,1.60,1.20,0.40,1.30,1.10,0.20,0.80,1.70,-0.90,0,0,0,0,0,0,2,-2,48.49,Fair,Moderate Bearish,Breadth Deterioration (Bearish),27.96,0.00,1.00
2020-02-21,daily,93,15,78,0,-63,0.19,360,16.13,83.87,-1.67,2.24,0,0,93,0,,0.00,0.00,0,3,2,93,1,1.50,3.23,2.15,259,4,4,93,0,1.00,4.30,4.30,641,54,93,58.06,61,93,65.59,0,93,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,1.20,1.40,-0.20,1.20,1.20,0.00,0.80,1.70,-0.90,0,0,0,0,0,0,2,-2,37.04,Poor,Moderate Bearish,Breadth Deterioration (Bearish),16.13,0.00,2.00
2020-02-24,daily,93,4,89,0,-85,0.04,275,4.30,95.70,-3.34,2.20,0,0,93,0,,0.00,0.00,0,4,20,93,-16,0.20,4.30,21.51,243,4,32,93,-28,0.12,4.30,34.41,613,20,93,21.51,37,93,39.78,0,93,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.80,1.60,-0.80,1.20,1.30,-0.10,0.80,1.65,-0.85,0,0,0,0,0,0,2,-2,17.26,Very Poor,Moderate Bearish,Breadth Deterioration (Bearish),4.30,0.00,3.00
2020-02-25,daily,93,2,91,0,-89,0.02,186,2.15,97.85,-3.05,2.13,0,0,93,0,,0.00,0.00,0,2,33,93,-31,0.06,2.15,35.48,212,2,44,93,-42,0.05,2.15,47.31,571,9,93,9.68,21,93,22.58,0,93,0.00,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.60,2.00,-1.40,1.10,1.50,-0.40,0.80,1.65,-0.85,0,1,0,0,0,0,4,-4,8.98,Very Poor,Strong Bearish,Breadth Deterioration (Bearish),2.15,0.00,4.00
2020-02-26,daily,93,44,49,0,-5,0.90,181,47.31,52.69,-0.13,1.93,0,0,93,0,,0.00,0.00,0,2,26,93,-24,0.08,2.15,27.96,188,2,36,93,-34,0.06,2.15,38.71,537,8,93,8.60,22,93,23.66,0,93,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.00,2.20,-2.20,1.10,1.60,-0.50,0.75,1.65,-0.90,0,1,0,0,0,0,3,-3,17.96,Very Poor,Moderate Bearish,Breadth Deterioration (Bearish),47.31,0.00,5.00
2020-02-27,daily,93,4,89,0,-85,0.04,96,4.30,95.70,-3.88,2.29,0,0,93,0,,0.00,0.00,0,2,52,93,-50,0.04,2.15,55.91,138,2,75,93,-73,0.03,2.15,80.65,464,5,93,5.38,10,93,10.75,0,93,0.00,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.00,2.60,-2.60,0.80,1.90,-1.10,0.75,1.75,-1.00,0,1,0,0,0,0,5,-5,5.16,Very Poor,Strong Bearish,Breadth Deterioration (Bearish),4.30,0.00,6.00
