date,timeframe,daily_mb_total_stocks,daily_mb_advancing_stocks,daily_mb_declining_stocks,daily_mb_unchanged_stocks,daily_mb_net_advances,daily_mb_ad_ratio,daily_mb_ad_line,daily_mb_advance_pct,daily_mb_decline_pct,daily_mb_avg_pct_change,daily_mb_pct_change_volatility,daily_mb_long_new_highs,daily_mb_long_new_lows,daily_mb_total_stocks_hl_long,daily_mb_net_long_new_highs,daily_mb_hl_ratio_long,daily_mb_long_new_highs_pct,daily_mb_long_new_lows_pct,daily_mb_net_hl_line_long,daily_mb_medium_new_highs,daily_mb_medium_new_lows,daily_mb_total_stocks_hl_medium,daily_mb_net_medium_new_highs,daily_mb_hl_ratio_medium,daily_mb_medium_new_highs_pct,daily_mb_medium_new_lows_pct,daily_mb_net_hl_line_medium,daily_mb_short_new_highs,daily_mb_short_new_lows,daily_mb_total_stocks_hl_short,daily_mb_net_short_new_highs,daily_mb_hl_ratio_short,daily_mb_short_new_highs_pct,daily_mb_short_new_lows_pct,daily_mb_net_hl_line_short,daily_mb_stocks_above_ma_20,daily_mb_total_stocks_ma_20,daily_mb_pct_above_ma_20,daily_mb_stocks_above_ma_50,daily_mb_total_stocks_ma_50,daily_mb_pct_above_ma_50,daily_mb_stocks_above_ma_200,daily_mb_total_stocks_ma_200,daily_mb_pct_above_ma_200,daily_mb_long_new_highs_gt_100,daily_mb_long_success_condition,daily_mb_medium_new_highs_gt_100,daily_mb_medium_success_condition,daily_mb_short_new_highs_gt_100,daily_mb_short_success_condition,daily_mb_ad_ratio_gt_2_0,daily_mb_ad_ratio_lt_0_5,daily_mb_strong_advance_breadth,daily_mb_weak_advance_breadth,daily_mb_strong_ma_breadth_20,daily_mb_weak_ma_breadth_20,daily_mb_strong_ma_breadth_50,daily_mb_weak_ma_breadth_50,daily_mb_strong_ma_breadth_200,daily_mb_weak_ma_breadth_200,daily_mb_timeframe,daily_mb_universe,daily_mb_hl_periods,daily_mb_ma_periods,daily_mb_bullish_momentum_5d,daily_mb_bearish_momentum_5d,daily_mb_net_momentum_5d,daily_mb_bullish_momentum_10d,daily_mb_bearish_momentum_10d,daily_mb_net_momentum_10d,daily_mb_bullish_momentum_20d,daily_mb_bearish_momentum_20d,daily_mb_net_momentum_20d,daily_mb_breadth_thrust,daily_mb_breadth_deterioration,daily_mb_ad_thrust,daily_mb_new_highs_expansion,daily_mb_new_lows_expansion,daily_mb_total_bullish_signals,daily_mb_total_bearish_signals,daily_mb_net_signal_score,daily_mb_overall_breadth_score,daily_mb_breadth_rating,daily_mb_signal_strength,daily_mb_threshold_classification,daily_mb_market_participation,daily_mb_consecutive_bullish_days,daily_mb_consecutive_bearish_days
2024-01-17,daily,101,30,71,0,-41,0.42,-45,29.70,70.30,-0.54,1.10,0,0,101,0,,0.00,0.00,0,0,0,101,0,,0.00,0.00,0,10,29,101,-19,0.34,9.90,28.71,63,57,101,56.44,0,101,0.00,0,101,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.00,2.80,-2.80,0.10,3.00,-2.90,0.09,3.09,-3.00,0,1,0,0,0,0,4,-4,22.87,Poor,Strong Bearish,Breadth Deterioration (Bearish),29.70,0.00,11.00
2024-01-18,daily,101,84,17,0,67,4.94,22,83.17,16.83,1.29,1.77,0,0,101,0,,0.00,0.00,0,0,0,101,0,,0.00,0.00,0,25,9,101,16,2.78,24.75,8.91,79,68,101,67.33,0,101,0.00,0,101,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,2.60,-2.40,0.20,2.80,-2.60,0.17,3.00,-2.83,0,0,1,0,0,2,2,0,36.83,Poor,Moderate Bearish,Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),83.17,0.00,0.00
2024-01-19,daily,101,86,15,0,71,5.73,93,85.15,14.85,1.62,1.82,0,0,101,0,,0.00,0.00,0,0,0,101,0,,0.00,0.00,0,49,7,101,42,7.00,48.51,6.93,121,74,101,73.27,0,101,0.00,0,101,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,2.40,-2.00,0.30,2.70,-2.40,0.23,2.92,-2.69,0,0,1,0,0,2,2,0,39.01,Poor,Moderate Bearish,Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),85.15,0.00,0.00
2024-01-22,daily,101,67,34,0,33,1.97,126,66.34,33.66,0.43,1.88,0,0,101,0,,0.00,0.00,0,0,0,101,0,,0.00,0.00,0,56,9,101,47,6.22,55.45,8.91,168,77,101,76.24,0,101,0.00,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,2.20,-1.80,0.30,2.60,-2.30,0.21,2.86,-2.64,0,0,0,0,0,0,2,-2,36.14,Poor,Moderate Bearish,Breadth Deterioration (Bearish),66.34,0.00,1.00
2024-01-23,daily,101,66,35,0,31,1.89,157,65.35,34.65,0.33,1.24,0,0,101,0,,0.00,0.00,0,28,5,101,23,5.60,27.72,4.95,23,28,5,101,23,5.60,27.72,4.95,191,80,101,79.21,0,101,0.00,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,2.20,-1.80,0.20,2.50,-2.30,0.20,2.80,-2.60,0,0,0,0,0,0,2,-2,36.83,Poor,Moderate Bearish,Breadth Deterioration (Bearish),65.35,0.00,2.00
2024-01-24,daily,101,35,66,0,-31,0.53,126,34.65,65.35,-0.21,2.19,0,0,101,0,,0.00,0.00,0,51,6,101,45,8.50,50.50,5.94,68,51,6,101,45,8.50,50.50,5.94,236,75,101,74.26,0,101,0.00,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,2.00,-1.60,0.20,2.40,-2.20,0.19,2.75,-2.56,0,0,0,0,0,0,2,-2,29.21,Poor,Moderate Bearish,Breadth Deterioration (Bearish),34.65,0.00,3.00
2024-01-25,daily,101,65,36,0,29,1.81,155,64.36,35.64,0.27,1.87,0,0,101,0,,0.00,0.00,0,33,5,101,28,6.60,32.67,4.95,96,33,5,101,28,6.60,32.67,4.95,264,75,101,74.26,0,101,0.00,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,2.00,-1.80,0.20,2.30,-2.10,0.18,2.71,-2.53,0,0,0,0,0,0,2,-2,35.15,Poor,Moderate Bearish,Breadth Deterioration (Bearish),64.36,0.00,4.00
2024-01-26,daily,101,47,54,0,-7,0.87,148,46.53,53.47,-0.33,2.13,0,0,101,0,,0.00,0.00,0,14,2,101,12,7.00,13.86,1.98,108,14,2,101,12,7.00,13.86,1.98,276,74,101,73.27,0,101,0.00,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.00,2.00,-2.00,0.20,2.20,-2.00,0.17,2.67,-2.50,0,0,0,0,0,0,2,-2,31.29,Poor,Moderate Bearish,Breadth Deterioration (Bearish),46.53,0.00,5.00
2024-01-29,daily,101,87,14,0,73,6.21,221,86.14,13.86,1.05,1.60,0,0,101,0,,0.00,0.00,0,21,4,101,17,5.25,20.79,3.96,125,21,4,101,17,5.25,20.79,3.96,293,78,101,77.23,0,101,0.00,0,101,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,2.00,-1.80,0.30,2.10,-1.80,0.21,2.63,-2.42,0,0,1,0,0,2,2,0,40.40,Fair,Moderate Bearish,Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),86.14,0.00,0.00
2024-01-30,daily,101,40,61,0,-21,0.66,200,39.60,60.40,-0.63,1.53,0,0,101,0,,0.00,0.00,0,21,2,101,19,10.50,20.79,1.98,144,21,2,101,19,10.50,20.79,1.98,312,77,101,76.24,0,101,0.00,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,2.00,-1.80,0.30,2.10,-1.80,0.20,2.60,-2.40,0,0,0,0,0,0,2,-2,30.79,Poor,Moderate Bearish,Breadth Deterioration (Bearish),39.60,0.00,1.00
2024-01-31,daily,101,11,90,0,-79,0.12,121,10.89,89.11,-1.56,1.53,0,0,101,0,,0.00,0.00,0,14,5,101,9,2.80,13.86,4.95,153,14,5,101,9,2.80,13.86,4.95,321,63,101,62.38,0,101,0.00,0,101,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,2.20,-2.00,0.30,2.10,-1.80,0.20,2.55,-2.35,0,0,0,0,0,0,3,-3,20.89,Poor,Strong Bearish,Breadth Deterioration (Bearish),10.89,0.00,2.00
2024-02-01,daily,101,84,16,1,68,5.25,189,83.17,15.84,1.05,1.40,0,0,101,0,,0.00,0.00,0,10,5,101,5,2.00,9.90,4.95,158,10,5,101,5,2.00,9.90,4.95,326,67,101,66.34,0,101,0.00,0,101,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,2.20,-1.80,0.30,2.10,-1.80,0.25,2.45,-2.20,0,0,1,0,0,2,2,0,36.54,Poor,Moderate Bearish,Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),83.17,0.00,0.00
2024-02-02,daily,101,61,39,1,22,1.56,211,60.40,38.61,0.53,3.74,0,0,101,0,,0.00,0.00,0,21,9,101,12,2.33,20.79,8.91,170,22,9,101,13,2.44,21.78,8.91,339,64,101,63.37,0,101,0.00,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,2.20,-1.80,0.20,2.10,-1.90,0.25,2.40,-2.15,0,0,0,0,0,0,2,-2,31.09,Poor,Moderate Bearish,Breadth Deterioration (Bearish),60.40,0.00,1.00
2024-02-05,daily,101,33,68,0,-35,0.49,176,32.67,67.33,-0.44,2.13,0,0,101,0,,0.00,0.00,0,12,15,101,-3,0.80,11.88,14.85,167,13,15,101,-2,0.87,12.87,14.85,337,59,101,58.42,0,101,0.00,0,101,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,2.20,-2.00,0.20,2.10,-1.90,0.25,2.35,-2.10,0,1,0,0,0,0,3,-3,24.06,Poor,Strong Bearish,Breadth Deterioration (Bearish),32.67,0.00,2.00
2024-02-06,daily,101,56,44,1,12,1.27,188,55.45,43.56,0.57,3.67,0,0,101,0,,0.00,0.00,0,18,8,101,10,2.25,17.82,7.92,177,19,9,101,10,2.11,18.81,8.91,347,64,101,63.37,70,101,69.31,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,2.00,-1.80,0.20,2.00,-1.80,0.20,2.25,-2.05,0,0,0,0,0,0,1,-1,47.43,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),55.45,0.00,3.00
2024-02-07,daily,101,76,25,0,51,3.04,239,75.25,24.75,0.92,2.00,0,0,101,0,,0.00,0.00,0,28,3,101,25,9.33,27.72,2.97,202,29,4,101,25,7.25,28.71,3.96,372,67,101,66.34,70,101,69.31,0,101,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,1.60,-1.20,0.30,1.90,-1.60,0.25,2.15,-1.90,0,0,1,0,0,2,1,1,52.28,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),75.25,1.00,0.00
2024-02-08,daily,101,69,32,0,37,2.16,276,68.32,31.68,1.05,5.36,0,0,101,0,,0.00,0.00,0,25,10,101,15,2.50,24.75,9.90,217,27,11,101,16,2.45,26.73,10.89,388,70,101,69.31,71,101,70.30,0,101,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,1.40,-1.20,0.30,1.80,-1.50,0.25,2.05,-1.80,0,0,1,0,0,1,1,0,52.03,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),68.32,0.00,0.00
2024-02-09,daily,101,71,30,0,41,2.37,317,70.30,29.70,0.76,2.25,0,0,101,0,,0.00,0.00,0,24,5,101,19,4.80,23.76,4.95,236,26,5,101,21,5.20,25.74,4.95,409,64,101,63.37,67,101,66.34,0,101,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,1.20,-0.80,0.40,1.70,-1.30,0.30,1.95,-1.65,0,0,1,0,0,2,1,1,49.66,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),70.30,1.00,0.00
2024-02-12,daily,101,42,59,0,-17,0.71,300,41.58,58.42,0.38,3.56,0,0,101,0,,0.00,0.00,0,16,4,101,12,4.00,15.84,3.96,248,18,4,101,14,4.50,17.82,3.96,423,63,101,62.38,68,101,67.33,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,1.00,-0.60,0.30,1.60,-1.30,0.30,1.85,-1.55,0,0,0,0,0,0,1,-1,43.86,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),41.58,0.00,1.00
2024-02-13,daily,101,5,96,0,-91,0.05,209,4.95,95.05,-1.98,2.53,0,0,101,0,,0.00,0.00,0,2,13,101,-11,0.15,1.98,12.87,237,2,15,101,-13,0.13,1.98,14.85,410,53,101,52.48,62,101,61.39,0,101,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,1.20,-0.80,0.30,1.60,-1.30,0.30,1.85,-1.55,0,0,0,0,0,0,2,-2,32.08,Poor,Moderate Bearish,Breadth Deterioration (Bearish),4.95,0.00,2.00
2024-02-14,daily,101,82,19,0,63,4.32,272,81.19,18.81,1.36,1.96,0,0,101,0,,0.00,0.00,0,8,5,101,3,1.60,7.92,4.95,240,8,5,101,3,1.60,7.92,4.95,413,58,101,57.43,65,101,64.36,0,101,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,1.20,-0.80,0.40,1.40,-1.00,0.35,1.75,-1.40,0,0,1,0,0,2,1,1,49.56,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),81.19,1.00,0.00
2024-02-15,daily,101,67,33,1,34,2.03,306,66.34,32.67,0.95,3.08,0,0,101,0,,0.00,0.00,0,20,3,101,17,6.67,19.80,2.97,257,21,3,101,18,7.00,20.79,2.97,431,62,101,61.39,64,101,63.37,0,101,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.40,1.20,-0.80,0.30,1.30,-1.00,0.30,1.70,-1.40,0,0,1,0,0,1,1,0,47.53,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),66.34,0.00,0.00
2024-02-16,daily,101,20,80,1,-60,0.25,246,19.80,79.21,-0.76,2.49,0,0,101,0,,0.00,0.00,0,14,7,101,7,2.00,13.86,6.93,264,15,7,101,8,2.14,14.85,6.93,439,56,101,55.45,63,101,62.38,0,101,0.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,1.40,-1.20,0.30,1.30,-1.00,0.25,1.70,-1.45,0,0,0,0,0,0,2,-2,36.19,Poor,Moderate Bearish,Breadth Deterioration (Bearish),19.80,0.00,1.00
2024-02-20,daily,101,37,64,0,-27,0.58,219,36.63,63.37,-0.59,1.68,0,0,101,0,,0.00,0.00,0,4,10,101,-6,0.40,3.96,9.90,258,6,13,101,-7,0.46,5.94,12.87,432,54,101,53.47,61,101,60.40,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,1.40,-1.20,0.30,1.20,-0.90,0.25,1.65,-1.40,0,0,0,0,0,0,1,-1,38.47,Poor,Weak Signal (Bearish),Breadth Deterioration (Bearish),36.63,0.00,2.00
2024-02-21,daily,101,56,45,0,11,1.24,230,55.45,44.55,-0.58,3.60,0,0,101,0,,0.00,0.00,0,4,5,101,-1,0.80,3.96,4.95,257,6,11,101,-5,0.55,5.94,10.89,427,56,101,55.45,63,101,62.38,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,1.20,-1.00,0.30,1.20,-0.90,0.25,1.60,-1.35,0,0,0,0,0,0,1,-1,43.32,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),55.45,0.00,3.00
2024-02-22,daily,101,84,17,0,67,4.94,297,83.17,16.83,2.15,2.66,0,0,101,0,,0.00,0.00,0,24,1,101,23,24.00,23.76,0.99,280,25,1,101,24,25.00,24.75,0.99,451,68,101,67.33,69,101,68.32,0,101,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,1.20,-1.00,0.30,1.20,-0.90,0.30,1.55,-1.25,0,0,1,0,0,2,1,1,53.91,Fair,Weak Signal (Bearish),Advance/Decline Thrust (Bullish); Breadth Deterioration (Bearish),83.17,1.00,0.00
2024-02-23,daily,101,53,47,1,6,1.13,303,52.48,46.53,-0.25,2.32,0,0,101,0,,0.00,0.00,0,22,2,101,20,11.00,21.78,1.98,300,23,4,101,19,5.75,22.77,3.96,470,64,101,63.37,71,101,70.30,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,1.20,-1.00,0.30,1.20,-0.90,0.30,1.50,-1.20,0,0,0,0,0,0,1,-1,47.08,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),52.48,0.00,1.00
2024-02-26,daily,101,53,47,1,6,1.13,309,52.48,46.53,0.52,2.48,0,0,101,0,,0.00,0.00,0,18,2,101,16,9.00,17.82,1.98,316,19,2,101,17,9.50,18.81,1.98,487,67,101,66.34,67,101,66.34,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,1.00,-0.80,0.20,1.20,-1.00,0.30,1.45,-1.15,0,0,0,0,0,0,1,-1,46.98,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),52.48,0.00,2.00
2024-02-27,daily,101,50,50,1,0,1.00,309,49.50,49.50,0.44,2.41,0,0,101,0,,0.00,0.00,0,14,3,101,11,4.67,13.86,2.97,327,15,4,101,11,3.75,14.85,3.96,498,66,101,65.35,67,101,66.34,0,101,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,daily,NASDAQ100,252;63;20,20;50;200,0.20,1.00,-0.80,0.20,1.20,-1.00,0.25,1.40,-1.15,0,0,0,0,0,0,1,-1,46.09,Fair,Weak Signal (Bearish),Breadth Deterioration (Bearish),49.50,0.00,3.00
