ticker,date,timeframe,current_price,data_points,daily_ema10,daily_ema10slope,daily_ema20,daily_ema20slope,daily_sma10,daily_sma10slope,daily_price2_sma10pct,daily_sma20,daily_sma20slope,daily_price2_sma20pct,daily_sma50,daily_sma50slope,daily_price2_sma50pct,daily_sma200,daily_sma200slope,daily_price2_sma200pct,daily_sma250,daily_sma250slope,daily_price2_sma250pct,daily_sma350,daily_sma350slope,daily_price2_sma350pct,daily_rsi_14,daily_price_position_52w,daily_macd,daily_macd_signal,daily_macd_histogram,atr,atr_pct,sma50,atrext_dollar,atrext_percent,atr_percentile_100,daily_daily_daily_1d_pct_change,daily_5period_pct_change,daily_10period_pct_change,daily_daily_daily_3d_pct_change,daily_daily_daily_5d_pct_change,daily_daily_weekly_7d_pct_change,daily_daily_weekly_14d_pct_change,daily_daily_monthly_22d_pct_change,daily_daily_monthly_44d_pct_change,daily_daily_quarterly_66d_pct_change,daily_daily_quarterly_132d_pct_change,daily_daily_yearly_252d_pct_change,daily_momentum_20,daily_quarter_pct_change,daily_half_year_pct_change,daily_year_pct_change,daily_avg_volume_20,daily_volume_trend,obv,obv_trend,daily_ATH,daily_ATL,daily_is_new_ATH,daily_is_new_ATL,daily_distance_from_ATH_pct,daily_distance_from_ATL_pct,daily_ATH_ATL_position_pct,daily_candle_strength,daily_candle_strength_pct,daily_body_ratio,daily_upper_wick_ratio,daily_lower_wick_ratio,daily_oppression_factor,daily_candle_type,daily_is_bullish,total_range,body_size,daily_wick_dominance,directional_strength,daily_avg_candle_strength_5,daily_avg_candle_strength_5_pct,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,exchange_NASDAQ,exchange_NYSE,exchange_AMEX,rating_Neutral,rating_Buy,rating_Sell,rating_Strong_buy,rating_Strong_sell,filter_applied,universe_name,generation_source,generation_date
LULU,2025-09-30,daily,177.9300,422,192.6354,-1.9236,197.5224,-1.1600,196.8380,-1.0922,-9.6059,197.3530,-0.1804,-9.8418,211.8982,-0.7940,-16.0304,300.0375,-0.6674,-40.6974,297.3004,-0.2640,-40.1514,297.7481,-0.4453,-40.2414,35.2678,0.0400,-6.4742,-5.1393,-1.3350,9.1120,5.1211,211.8982,-3.7279,-3.1303,0.4600,-0.3361,-11.1283,-12.1073,-13.6639,-11.1283,-13.2387,-9.9818,-6.9112,-25.4087,-46.9167,-51.3334,-29.8660,-2.3575,-27.9723,-44.9253,-29.8660,5806963.5000,3.3234,-65848130,-582486.5000,505.3800,167.8000,False,False,-64.7928,6.0369,3.0008,0.0944,9.4400,0.1667,0.4333,0.4000,0.4333,Weak Body,False,3.6000,0.6000,0.8333,0.1667,0.2061,20.6100,25308438499.0000,USD,Consumer non-durables,Apparel/Footwear,NASDAQ,Buy,2025-09-04,2025-06-05,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
ROP,2025-09-30,daily,498.6900,422,520.5125,-1.7650,526.6912,-1.3250,522.3670,-1.6360,-4.5326,525.8475,-1.0991,-5.1645,542.6105,-0.9598,-8.0943,554.2563,-0.2141,-10.0254,553.3231,-0.1315,-9.8736,549.4706,-0.0437,-9.2417,32.2369,0.0000,-7.7487,-6.3989,-1.3497,9.7937,1.9639,542.6105,-4.4846,-4.1216,0.6600,-0.3517,-3.9114,-5.9590,-5.3935,-3.9114,-5.2982,-6.3651,-7.0839,-11.6722,-12.0759,-14.4346,-9.6009,-1.4001,-12.6938,-13.3014,-9.6009,786566.3500,-0.0837,14206773,40088.6500,592.1006,498.6900,False,True,-15.7761,0.0000,0.0000,0.2077,20.7700,0.2807,0.2600,0.4593,0.2600,Weak Body,False,6.2700,1.7600,0.7193,0.2807,0.6013,60.1300,56438070753.0000,USD,Technology services,Packaged software,NASDAQ,Buy,2025-10-22,2025-07-21,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
LIN,2025-09-30,daily,475.0000,422,474.9264,-0.9542,475.1573,-0.4030,476.2743,-0.8670,-0.2675,477.1431,0.0925,-0.4492,472.0573,0.2256,0.6234,454.4002,0.1105,4.5334,456.6429,0.0305,4.0200,451.1746,0.0807,5.2808,45.3852,0.8936,0.5487,1.8331,-1.2843,6.2833,1.3228,472.0573,0.4683,0.4713,0.1800,0.2744,0.5009,-0.5964,0.5525,0.5009,-1.4829,-1.0252,1.1865,1.0746,0.2596,2.3669,3.0148,-0.7206,0.9500,3.4306,3.0148,1608779.0000,-0.2021,-8435020,333579.0000,482.7100,393.2324,False,False,-1.5972,20.7937,91.3833,0.2144,21.4400,0.2342,0.6811,0.0847,0.0847,Weak Body,True,5.5500,1.3000,0.7658,0.2342,0.2319,23.1900,225976894656.0000,USD,Process industries,Chemicals: specialty,NASDAQ,Buy,2025-10-23,2025-08-01,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Materials, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
FANG,2025-09-30,daily,143.1000,422,143.4637,-0.2493,143.2116,-0.0251,145.0920,0.3814,-1.3729,142.0942,0.0088,0.7079,142.1252,0.0540,0.6859,148.7937,-0.1622,-3.8266,154.3421,-0.1520,-7.2839,164.5888,-0.1524,-13.0560,55.3401,0.3324,0.4141,0.6153,-0.2013,4.1879,2.9265,142.1252,0.2328,0.2344,0.2300,0.9595,-4.5109,-1.4938,0.2522,-4.5109,-4.0692,2.9793,2.1327,0.2571,3.4300,-8.0548,-20.1775,3.3702,-3.4825,-6.3666,-20.1775,1826087.3500,0.2060,58369247,332772.3500,203.0615,117.5805,False,False,-29.5287,21.7038,29.8540,0.2845,28.4500,0.4024,0.3047,0.2929,0.2929,Moderate Body,True,3.3800,1.3600,0.5976,0.4024,0.3375,33.7500,41674422987.0000,USD,Energy minerals,Oil & gas production,NASDAQ,Strong buy,2025-11-10,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Energy, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
VRTX,2025-09-30,daily,391.6400,422,394.4209,0.4405,398.9339,-0.3710,393.0580,0.2946,-0.3608,391.9700,0.0724,-0.0842,428.3394,-0.9664,-8.5678,452.2629,-0.4537,-13.4044,457.0883,-0.3235,-14.3185,458.1897,-0.0079,-14.5245,52.0128,0.1671,-8.3283,-11.2101,2.8818,10.0357,2.5625,428.3394,-3.6569,-3.3436,0.2900,-0.8356,-2.3342,0.6942,-1.3327,-2.3342,-0.1046,0.2252,4.2622,-16.0220,-12.1588,-18.3726,-16.4180,2.1157,-14.8720,-23.5422,-16.4180,1664760.4000,-0.0300,26679092,168649.6000,516.7400,366.5400,False,False,-24.2095,6.8478,16.7111,0.2155,21.5500,0.2798,0.2298,0.4905,0.2298,Weak Body,False,11.7950,3.3000,0.7202,0.2798,0.3001,30.0100,99269332125.0000,USD,Health technology,Pharmaceuticals: major,NASDAQ,Buy,2025-10-29,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Biotechnology",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
SNPS,2025-09-30,daily,493.3900,422,581.4882,-4.9819,592.8160,-2.7704,588.9480,-3.3264,-16.2252,601.4090,-2.5253,-17.9610,591.0694,1.8966,-16.5259,511.4256,0.1409,-3.5265,511.9686,0.3674,-3.6289,525.0124,0.0482,-6.0232,17.1595,0.4254,-8.2532,1.3575,-9.6107,22.2677,4.5132,591.0694,-4.3866,-3.6617,0.9900,2.3525,-16.6585,-17.3551,-18.0361,-16.6585,-19.4031,-19.4846,-20.4633,-10.5383,4.2689,7.8967,3.6468,-7.0164,-0.3232,10.1342,3.6468,1140238.8500,0.5405,6382723,-345638.8500,645.3500,380.9000,False,False,-23.5469,29.5327,42.5374,0.7172,71.7200,0.7861,0.1262,0.0877,0.0877,Strong Body,True,14.4250,11.3400,0.2139,0.7861,0.3280,32.8000,110286009521.0000,USD,Technology services,Packaged software,NASDAQ,Strong buy,2025-09-09,2025-05-28,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
INTU,2025-09-30,daily,682.9100,422,675.3588,-0.8834,690.1249,-2.3714,666.9560,-2.4624,2.3921,685.3015,-4.8953,-0.3490,737.5049,-1.8144,-7.4027,662.4612,-0.1204,3.0868,655.8862,0.2079,4.1202,646.5780,0.1404,5.6191,32.7465,0.5303,-20.5525,-22.6812,2.1287,15.9099,2.3297,737.5049,-3.4315,-3.1775,0.5400,-2.0243,3.1602,3.9500,2.1877,3.1602,2.2014,-2.5848,-10.3334,-12.4950,-10.8209,11.5972,10.5938,-5.7317,-10.7511,14.3563,10.5938,2290919.2500,-0.1713,6651885,-228275.7500,807.3900,542.3875,False,False,-15.4176,25.9081,53.0269,0.4927,49.2700,0.6414,0.2318,0.1268,0.2318,Moderate Body,False,22.0000,14.1100,0.3586,0.6414,0.2939,29.3900,183976692293.0000,USD,Technology services,Packaged software,NASDAQ,Buy,2025-11-20,2025-08-21,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
MSFT,2025-09-30,daily,517.9500,422,507.6795,-0.2313,509.3580,-0.3564,506.0760,-0.2534,2.3463,510.9530,-0.9982,1.3694,510.1234,0.3526,1.5343,443.7651,0.4355,16.7172,438.9891,0.3982,17.9870,433.9459,0.2504,19.3582,50.5909,0.9027,-1.3469,-0.8397,-0.5072,9.4198,1.8187,510.1234,0.8309,0.8436,0.6800,0.9177,2.5400,2.7149,1.9647,2.5400,1.6306,1.6046,-0.5549,4.2950,11.6584,30.7088,27.5697,-3.1692,8.1609,35.2996,27.5697,21501550.4500,-0.0643,347744409,-5481219.5500,535.6400,353.9103,False,False,-3.3026,46.3507,90.2658,0.3207,32.0700,0.5541,0.0247,0.4212,0.4212,Moderate Body,True,8.5000,4.7100,0.4459,0.5541,0.4021,40.2100,3731746975137.0000,USD,Technology services,Packaged software,NASDAQ,Strong buy,2025-10-28,2025-07-30,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NYSE Arca Major Market, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
AMGN,2025-09-30,daily,282.2000,422,285.4733,-0.8540,288.1295,-0.6454,285.6050,-1.1002,-1.1922,288.6965,-0.4291,-2.2503,293.2658,0.0720,-3.7733,285.8208,-0.0481,-1.2668,291.2534,-0.1464,-3.1084,294.3600,0.0732,-4.1310,33.8500,0.3732,-2.9457,-2.0989,-0.8468,5.9223,2.0986,293.2658,-1.8685,-1.7980,0.0700,2.9401,-1.6451,-2.1735,0.7497,-1.6451,-1.1939,-4.5170,-0.8781,-4.9832,-1.6759,-7.5849,-10.8123,-2.0364,-5.0759,-10.6562,-10.8123,1990636.5000,0.6078,20500070,-251466.5000,329.1125,252.7439,False,False,-14.2542,11.6545,38.5710,0.7383,73.8300,0.7466,0.2422,0.0111,0.0111,Strong Body,True,10.7950,8.0600,0.2534,0.7466,0.4328,43.2800,155898825241.0000,USD,Health technology,Biotechnology,NASDAQ,Buy,2025-10-29,2025-08-05,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Health Care, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, NASDAQ Biotechnology, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
IDXX,2025-09-30,daily,638.8900,422,640.5295,-0.3743,634.3457,0.6435,641.3770,0.0540,-0.3878,643.9940,-0.6131,-0.7926,592.7726,2.2339,7.7800,484.9430,1.0579,31.7454,481.6184,0.6660,32.6548,484.0467,0.3883,31.9893,50.8370,0.8636,12.0965,16.4677,-4.3712,14.9626,2.3420,592.7726,3.0822,3.3220,0.6100,1.2071,-0.0876,-0.3836,-0.2420,-0.0876,-1.2581,0.3424,-1.7183,18.5677,21.7258,46.1623,36.1716,-2.3638,21.2499,52.2907,36.1716,421663.4500,0.0229,-5258969,-17898.4500,682.7800,361.0400,False,False,-6.4281,76.9582,86.3585,0.6481,64.8100,0.7732,0.0649,0.1618,0.1618,Strong Body,True,9.8550,7.6200,0.2268,0.7732,0.2626,26.2600,51340608656.0000,USD,Health technology,Medical specialties,NASDAQ,Buy,2025-11-04,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
MSTR,2025-09-30,daily,322.2100,422,336.9165,-2.3153,349.6983,-2.4476,336.7420,-1.6540,-4.3155,351.5735,-2.8770,-8.3520,385.6136,-0.9258,-16.4423,357.2712,-0.0357,-9.8136,326.7824,0.8353,-1.3992,274.1037,0.5258,17.5504,35.7659,0.5783,-16.3706,-15.4073,-0.9633,16.4788,5.1143,385.6136,-3.8476,-3.2150,0.1900,0.4286,-5.6818,-6.1160,-1.6423,-5.6818,-4.9079,-4.2666,-19.8503,-18.8265,-14.7818,26.1441,169.4739,-13.8398,-15.1543,13.7787,169.4739,11267830.9000,0.1254,190674182,-4208300.9000,473.8300,45.0190,False,False,-31.9988,615.7200,64.6418,0.0730,7.3000,0.1655,0.2756,0.5590,0.5590,Weak Body,True,8.3099,1.3750,0.8345,0.1655,0.2206,22.0600,99629068727.0000,USD,Technology services,Internet software/Services,NASDAQ,Buy,2025-11-04,2025-07-31,"NASDAQ 100, NASDAQ Composite, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
TMUS,2025-09-30,daily,239.3800,422,250.2089,-0.3544,249.7558,0.0169,250.9660,-0.5942,-4.6166,252.4555,0.4574,-5.1793,242.6764,0.4487,-1.3583,241.9640,0.0738,-1.0679,236.2909,0.2200,1.3073,218.9491,0.2657,9.3314,27.8836,0.5988,1.6350,3.2120,-1.5771,5.2973,2.2129,242.6764,-0.6223,-0.6138,0.6200,0.5967,-6.4520,-4.9098,-5.0531,-6.4520,-4.4620,-7.2961,-1.4613,1.4451,-1.0663,-10.9112,22.6980,-0.3278,4.6699,-7.8497,22.6980,3824799.5500,-0.0915,190895509,-311074.5500,271.8267,156.9720,False,False,-11.9365,52.4985,71.7498,0.5053,50.5300,0.5379,0.4015,0.0606,0.0606,Moderate Body,True,2.6400,1.4200,0.4621,0.5379,0.2749,27.4900,282705235628.0000,USD,Communications,Wireless telecommunications,NASDAQ,Buy,2025-10-23,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Telecommunications, S&P 500 ESG",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
BIIB,2025-09-30,daily,140.0800,422,138.4534,0.6642,136.7232,0.4755,137.6250,0.1950,1.7838,136.7050,0.4909,2.4688,132.6808,0.2784,5.5767,136.6517,-0.1290,2.5088,146.5186,-0.2522,-4.3944,166.6027,-0.1742,-15.9197,58.8310,0.3020,2.1822,1.9345,0.2477,4.1364,2.9529,132.6808,1.7888,1.8886,0.7300,1.1700,0.3223,2.7281,0.1000,0.3223,5.6012,0.8786,9.6517,4.1797,6.2339,-0.2989,-30.5847,5.4502,5.8726,-2.1036,-30.5847,1453608.3000,0.4197,-43426066,321456.7000,267.7100,113.3800,False,False,-47.6747,23.5491,17.3006,0.2480,24.8000,0.3946,0.2339,0.3715,0.3715,Weak Body,True,4.1050,1.6200,0.6054,0.3946,0.3965,39.6500,20045147403.0000,USD,Health technology,Pharmaceuticals: major,NASDAQ,Buy,2025-10-22,2025-07-31,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Russell 3000, Russell 1000, NASDAQ Biotechnology, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
QCOM,2025-09-30,daily,166.3600,422,159.8902,0.3462,158.1301,0.3021,159.7072,0.3490,4.1657,157.7016,0.6666,5.4904,156.4802,0.1036,6.3137,154.7952,-0.0030,7.4710,156.9515,-0.0076,5.9945,164.1159,-0.0231,1.3674,62.8621,0.8291,1.9183,1.2592,0.6590,3.9715,2.3873,156.4802,2.4876,2.6447,0.5300,0.4347,5.3702,6.3547,4.1638,5.3702,3.4577,6.4704,14.0233,4.3336,12.2840,7.0572,3.3243,3.3519,4.8267,7.0826,3.3243,6959423.9000,-0.0354,84917278,1190178.9000,222.2067,123.9156,False,False,-25.1328,34.2526,43.1823,0.2250,22.5000,0.3681,0.2431,0.3888,0.3888,Weak Body,True,1.9560,0.7200,0.6319,0.3681,0.2622,26.2200,171744428024.0000,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-11-05,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 100, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
ADP,2025-09-30,daily,293.5000,422,299.7946,-0.8939,301.6584,-0.5349,300.7820,-0.8200,-2.4210,302.4940,-0.2335,-2.9733,303.9208,-0.1591,-3.4288,301.7158,-0.0092,-2.7230,297.9156,0.1205,-1.4822,282.8198,0.1674,3.7763,36.7813,0.4814,-1.9527,-0.9667,-0.9860,5.1369,1.7502,303.9208,-2.0286,-1.9591,0.5100,1.7366,-2.0916,-3.4031,-2.5532,-2.0916,-3.4857,-3.9971,-3.2917,-4.3662,-9.5777,-5.9146,10.8862,-1.4870,-4.7727,-0.3256,10.8862,1549769.5500,0.3450,33192909,-295134.5500,325.1852,225.1839,False,False,-9.7437,30.3379,68.3152,0.3444,34.4400,0.5642,0.0462,0.3896,0.3896,Moderate Body,True,8.8800,5.0100,0.4358,0.5642,0.3449,34.4900,122910349375.0000,USD,Technology services,Packaged software,NASDAQ,Neutral,2025-10-22,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
CEG,2025-09-30,daily,329.0700,422,314.0284,-0.4535,316.8650,-0.6506,312.6110,-0.4303,5.2650,317.3576,-1.5166,3.6906,321.6073,-0.0846,2.3204,274.9554,0.4203,19.6812,268.9040,0.5277,22.3745,248.6111,0.3515,32.3634,54.3460,0.8620,-3.2778,-3.2525,-0.0253,12.4297,3.7772,321.6073,0.6004,0.6143,0.5800,-1.7467,7.1226,5.9193,6.4745,7.1226,2.9792,3.7307,-2.0639,5.3148,9.9909,31.9261,88.0234,-5.3990,9.6833,56.4699,88.0234,1971171.9500,0.2391,96889239,-494308.0500,354.4627,110.1516,False,False,-7.1637,198.7427,89.6064,0.4925,49.2500,0.6113,0.1944,0.1944,0.1944,Moderate Body,False,9.5700,5.8500,0.3887,0.6113,0.3287,32.8700,98901353882.0000,USD,Utilities,Electric utilities,NASDAQ,Buy,2025-11-10,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Utilities, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, PHLX Utilities Sector",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
GOOGL,2025-09-30,daily,243.1000,422,223.4861,3.3151,214.2106,2.2863,220.0070,2.8436,10.4965,211.1720,1.6867,15.1194,196.3922,1.2384,23.7829,179.5338,0.2666,35.4062,176.6341,0.2967,37.6291,174.7849,0.2128,39.0853,86.8167,1.0000,10.7051,7.5530,3.1521,5.7694,2.3733,196.3922,8.0957,10.0211,0.8800,0.1194,15.0225,16.6003,4.6492,15.0225,14.8649,20.6033,23.7024,39.4242,44.8345,43.1023,55.3533,13.7464,38.3608,51.4871,55.3533,35811835.0000,0.8504,1725095500,16919375.0000,243.1000,130.6166,True,False,0.0000,86.1172,100.0000,0.0085,0.8500,0.0717,0.0470,0.8813,0.8813,Doji,True,4.0450,0.2900,0.9283,0.0717,0.3419,34.1900,2509549439362.0000,USD,Technology services,Internet software/Services,NASDAQ,Strong buy,2025-10-28,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-10-01T12:40:46.064763
