ticker,date,timeframe,current_price,data_points,daily_ema10,daily_ema10slope,daily_ema20,daily_ema20slope,daily_sma10,daily_sma10slope,daily_price2_sma10pct,daily_sma20,daily_sma20slope,daily_price2_sma20pct,daily_sma50,daily_sma50slope,daily_price2_sma50pct,daily_sma200,daily_sma200slope,daily_price2_sma200pct,daily_sma250,daily_sma250slope,daily_price2_sma250pct,daily_sma350,daily_sma350slope,daily_price2_sma350pct,daily_rsi_14,daily_price_position_52w,daily_macd,daily_macd_signal,daily_macd_histogram,atr,atr_pct,sma50,atrext_dollar,atrext_percent,atr_percentile_100,daily_daily_daily_1d_pct_change,daily_5period_pct_change,daily_10period_pct_change,daily_daily_daily_3d_pct_change,daily_daily_daily_5d_pct_change,daily_daily_weekly_7d_pct_change,daily_daily_weekly_14d_pct_change,daily_daily_monthly_22d_pct_change,daily_daily_monthly_44d_pct_change,daily_daily_quarterly_66d_pct_change,daily_daily_quarterly_132d_pct_change,daily_daily_yearly_252d_pct_change,daily_momentum_20,daily_quarter_pct_change,daily_half_year_pct_change,daily_year_pct_change,daily_avg_volume_20,daily_volume_trend,obv,obv_trend,daily_ATH,daily_ATL,daily_is_new_ATH,daily_is_new_ATL,daily_distance_from_ATH_pct,daily_distance_from_ATL_pct,daily_ATH_ATL_position_pct,daily_candle_strength,daily_candle_strength_pct,daily_body_ratio,daily_upper_wick_ratio,daily_lower_wick_ratio,daily_oppression_factor,daily_candle_type,daily_is_bullish,total_range,body_size,daily_wick_dominance,directional_strength,daily_avg_candle_strength_5,daily_avg_candle_strength_5_pct,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,exchange_NASDAQ,exchange_NYSE,exchange_AMEX,rating_Neutral,rating_Buy,rating_Sell,rating_Strong_buy,rating_Strong_sell,filter_applied,universe_name,generation_source,generation_date
LULU,2025-09-05,daily,167.8000,421,195.9033,-1.2724,199.5848,-0.7712,199.8040,-0.4242,-16.0177,197.9280,0.0233,-15.2217,212.9712,-0.6852,-21.2100,300.7479,-0.6316,-44.2058,297.6040,-0.2488,-43.6163,298.1962,-0.4461,-43.7283,31.3549,0.0000,-5.3695,-4.8055,-0.5640,8.8675,5.2846,212.9712,-5.0940,-4.0136,0.4200,1.6108,-17.0129,-19.1676,-15.4788,-17.0129,-18.3733,-17.5916,-14.6099,-29.3682,-49.8970,-53.6669,-34.3274,1.0731,-33.4866,-48.6991,-34.3274,5795735.0000,3.1271,-69263900,-882365.0000,505.3800,167.8000,False,True,-66.7973,0.0000,0.0000,0.1973,19.7300,0.2180,0.6869,0.0951,0.0951,Weak Body,True,12.2000,2.6600,0.7820,0.2180,0.2603,26.0300,25308438499.0000,USD,Consumer non-durables,Apparel/Footwear,NASDAQ,Buy,2025-09-04,2025-06-05,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
ROP,2025-09-05,daily,518.4400,421,525.3620,-0.9296,529.6387,-0.8830,526.1820,-0.9396,-1.4714,527.6320,-0.9002,-1.7421,543.9264,-0.8111,-4.6856,554.4917,-0.2058,-6.5018,553.5065,-0.1142,-6.3353,549.5443,-0.0364,-5.6600,42.7686,0.1891,-5.9986,-6.0615,0.0629,8.8063,1.6986,543.9264,-2.8941,-2.7585,0.2600,-2.1811,-1.4953,-3.4275,-1.0856,-1.4953,-1.9332,-2.6001,-4.3186,-8.2691,-8.5712,-9.1814,-6.6266,-0.5272,-8.8425,-9.6689,-6.6266,764260.0000,-0.0114,15011600,55085.0000,592.1006,501.2629,False,False,-12.4406,3.4268,18.9097,0.8744,87.4400,0.8744,0.0000,0.1256,0.0000,Strong Body,False,13.2200,11.5600,0.1256,0.8744,0.6126,61.2600,56438070753.0000,USD,Technology services,Packaged software,NASDAQ,Buy,2025-10-22,2025-07-21,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
LIN,2025-09-05,daily,469.5200,421,474.9101,-1.0200,475.1739,-0.3762,476.9413,-0.7693,-1.5560,477.0141,0.2555,-1.5711,471.8465,0.2618,-0.4931,454.2493,0.1035,3.3617,456.5529,0.0216,2.8402,451.0684,0.0731,4.0907,34.5252,0.8180,0.6122,2.1542,-1.5419,6.0544,1.2895,471.8465,-0.3843,-0.3824,0.0500,-0.3460,-1.8336,-2.5225,-0.1616,-1.8336,-2.7325,-1.8788,-0.4157,-0.0149,-0.1701,2.6742,0.4007,-0.2607,0.2092,2.3261,0.4007,1547180.0000,-0.1908,-10606300,171555.0000,482.7100,393.2324,False,False,-2.7325,19.4001,85.2589,0.1039,10.3900,0.1927,0.4610,0.3463,0.4610,Weak Body,False,8.4600,1.6300,0.8073,0.1927,0.2899,28.9900,225976894656.0000,USD,Process industries,Chemicals: specialty,NASDAQ,Buy,2025-10-23,2025-08-01,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Materials, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
FANG,2025-09-05,daily,138.7100,421,143.5445,-0.0532,143.2233,0.0914,145.1100,0.5558,-4.4104,141.9899,0.0246,-2.3100,142.0605,0.0452,-2.3585,148.9427,-0.1608,-6.8702,154.4701,-0.1607,-10.2027,164.7392,-0.1498,-15.8002,47.4690,0.2752,0.4826,0.6657,-0.1830,4.0931,2.9508,142.0605,-0.8186,-0.7993,0.1900,-1.4704,-6.7558,-3.1896,-2.5160,-6.7558,-5.6779,-0.5806,-3.2225,1.2964,-1.8077,-8.9451,-22.7396,4.0672,-6.1858,-8.0707,-22.7396,1785895.0000,-0.0521,55880800,56115.0000,203.0615,117.5805,False,False,-31.6907,17.9702,24.7183,0.3097,30.9700,0.4157,0.2550,0.3293,0.2550,Moderate Body,False,4.9800,2.0700,0.5843,0.4157,0.3049,30.4900,41674422987.0000,USD,Energy minerals,Oil & gas production,NASDAQ,Strong buy,2025-11-10,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Energy, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
VRTX,2025-09-05,daily,396.1200,421,395.0389,0.5108,399.7016,-0.4231,393.4060,0.3288,0.6899,390.7150,-0.8897,1.3834,429.3746,-0.9888,-7.7449,452.6332,-0.5053,-12.4854,457.3937,-0.3443,-13.3963,458.2060,-0.0122,-13.5498,53.9502,0.1969,-8.6713,-11.9306,3.2592,9.9004,2.4993,429.3746,-3.3589,-3.0988,0.2600,-0.4398,1.3043,0.2531,-0.1261,1.3043,1.8094,1.6005,2.7149,-13.7764,-11.2793,-16.5184,-17.2284,3.4831,-12.4481,-22.8979,-17.2284,1735750.0000,-0.1615,28939600,421305.0000,516.7400,366.5400,False,False,-23.3425,8.0701,19.6937,0.0896,8.9600,0.1880,0.5231,0.2889,0.5231,Weak Body,False,9.3100,1.7500,0.8120,0.1880,0.2801,28.0100,99269332125.0000,USD,Health technology,Pharmaceuticals: major,NASDAQ,Buy,2025-10-29,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Biotechnology",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
SNPS,2025-09-05,daily,598.1400,421,601.0656,-1.1943,603.2819,-0.7434,600.2610,-1.3516,-0.3533,607.7105,-1.4163,-1.5748,591.1156,2.4255,1.1883,511.5624,0.2102,16.9242,511.8509,0.4131,16.8582,525.1567,0.0926,13.8974,40.4539,0.8215,0.4424,3.7602,-3.3178,14.9533,2.5000,591.1156,0.4698,0.4753,0.2300,-1.9073,-0.8914,-1.3817,1.0167,-0.8914,-0.8339,-4.3481,-4.4322,11.4851,28.2846,31.5432,25.2571,-3.5049,19.4536,31.8912,25.2571,1042800.0000,0.2299,9032100,-260970.0000,645.3500,380.9000,False,False,-7.3154,57.0333,82.1479,0.3945,39.4500,0.5501,0.2829,0.1670,0.2829,Moderate Body,False,21.1400,11.6300,0.4499,0.5501,0.2605,26.0500,110286009521.0000,USD,Technology services,Packaged software,NASDAQ,Strong buy,2025-09-09,2025-05-28,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
INTU,2025-09-05,daily,672.8200,421,673.6807,-1.7868,690.8844,-2.9560,664.9310,-3.8622,1.1864,688.6060,-5.3259,-2.2925,739.2831,-1.8060,-8.9902,662.4696,-0.1327,1.5624,655.5993,0.1891,2.6267,646.3622,0.1130,4.0933,25.5402,0.4922,-22.7136,-23.2134,0.4998,14.8799,2.2116,739.2831,-4.4666,-4.0651,0.4400,0.0893,0.8726,1.5332,0.6191,0.8726,1.4551,-6.1893,-13.6824,-14.0222,-11.8915,12.4058,8.6765,-7.0216,-11.9019,12.0904,8.6765,2255500.0000,-0.4660,4273300,-506970.0000,807.3900,542.3875,False,False,-16.6673,24.0479,49.2194,0.0302,3.0200,0.0615,0.4287,0.5097,0.5097,Doji,True,9.7500,0.6000,0.9385,0.0615,0.2058,20.5800,183976692293.0000,USD,Technology services,Packaged software,NASDAQ,Buy,2025-11-20,2025-08-21,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
MSFT,2025-09-05,daily,495.0000,421,505.3972,-0.7831,508.4535,-0.6309,505.0040,-0.7374,-1.9810,511.1575,-1.1315,-3.1610,509.7134,0.3764,-2.8866,443.2383,0.4168,11.6781,438.5148,0.3801,12.8810,433.6368,0.2378,14.1508,25.8214,0.7764,-2.4620,-0.7129,-1.7492,8.3628,1.6895,509.7134,-1.7594,-1.7086,0.4900,-2.7639,-2.3071,-2.4111,-2.0481,-2.3071,-2.3168,-4.2738,-5.7035,-0.5465,6.9184,26.3365,21.7652,-3.6688,4.7353,27.5814,21.7652,21291690.0000,-0.0815,328016200,-7477350.0000,535.6400,353.9103,False,False,-7.5872,39.8660,77.6371,0.6116,61.1600,0.7179,0.1480,0.1342,0.1480,Strong Body,False,19.6000,14.0700,0.2821,0.7179,0.4009,40.0900,3731746975137.0000,USD,Technology services,Packaged software,NASDAQ,Strong buy,2025-10-28,2025-07-30,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NYSE Arca Major Market, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
AMGN,2025-09-05,daily,283.6400,421,286.2007,-0.7989,288.7536,-0.5974,286.7570,-1.0450,-1.0870,288.9980,-0.4605,-1.8540,293.2040,0.0519,-3.2619,285.7931,-0.0833,-0.7534,291.3754,-0.1502,-2.6548,294.2834,0.0743,-3.6167,31.4970,0.3924,-2.7810,-1.8872,-0.8938,5.5475,1.9558,293.2040,-1.7240,-1.6678,0.0400,1.3724,-1.4146,-3.4318,-0.0740,-1.4146,-1.5036,-3.0688,-0.3618,-3.1780,-2.0479,-6.4330,-12.0599,-1.0919,-2.7998,-9.7813,-12.0599,1905365.0000,0.2804,24008800,-168870.0000,329.1125,252.7439,False,False,-13.8167,12.2243,40.4566,0.5329,53.2900,0.6105,0.2623,0.1272,0.1272,Moderate Body,True,6.2900,3.8400,0.3895,0.6105,0.3820,38.2000,155898825241.0000,USD,Health technology,Biotechnology,NASDAQ,Buy,2025-10-29,2025-08-05,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Health Care, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, NASDAQ Biotechnology, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
IDXX,2025-09-05,daily,642.9900,421,640.8938,-0.0930,633.8674,0.8838,642.0430,0.1122,0.1475,644.9525,0.6941,-0.3043,590.5504,2.2984,8.8798,483.8531,1.0538,32.8895,480.9522,0.6607,33.6910,483.6250,0.3796,32.9522,44.4255,0.8763,13.1798,17.5605,-4.3807,15.0893,2.3467,590.5504,3.4753,3.7839,0.6300,0.4672,-0.6336,-0.3966,1.4260,-0.6336,0.3324,0.8043,3.0119,17.8587,22.2810,45.7928,36.4319,-2.3287,22.6659,52.2374,36.4319,431605.0000,-0.0327,-4891500,-24120.0000,682.7800,361.0400,False,False,-5.8277,78.0938,87.6329,0.0819,8.1900,0.1635,0.3373,0.4992,0.4992,Weak Body,True,18.2900,2.9900,0.8365,0.1635,0.1433,14.3300,51340608656.0000,USD,Health technology,Medical specialties,NASDAQ,Buy,2025-11-04,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
MSTR,2025-09-05,daily,335.8700,421,340.1847,-2.2875,352.5918,-2.4484,340.3340,-1.5738,-1.3117,355.2195,-2.4700,-5.4472,386.8982,-0.8074,-13.1891,357.3634,0.0467,-6.0144,325.9508,0.8304,3.0432,273.5647,0.5226,22.7753,38.6761,0.6163,-15.9135,-15.1665,-0.7471,16.2326,4.8330,386.8982,-3.1436,-2.7290,0.1300,0.3166,0.4366,-6.2156,1.6987,0.4366,-1.8096,-7.6265,-12.3993,-15.1136,-13.3082,39.9167,169.0188,-14.4863,-13.2365,14.1367,169.0188,11437895.0000,0.0178,198473000,-3298640.0000,473.8300,45.0190,False,False,-29.1159,646.0627,67.8273,0.0086,0.8600,0.0616,0.0773,0.8610,0.8610,Doji,True,17.2000,1.0600,0.9384,0.0616,0.2075,20.7500,99629068727.0000,USD,Technology services,Internet software/Services,NASDAQ,Buy,2025-11-04,2025-07-31,"NASDAQ 100, NASDAQ Composite, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
TMUS,2025-09-05,daily,252.7600,421,252.6153,0.1272,250.8480,0.2842,252.2230,-0.3956,0.2129,252.7355,0.6613,0.0097,242.5172,0.5408,4.2235,241.9327,0.0867,4.4753,236.0972,0.2250,7.0576,218.7138,0.2723,15.5666,45.9152,0.7642,2.8871,3.6063,-0.7192,4.5541,1.8017,242.5172,2.2492,2.3442,0.1600,-0.0277,0.3056,0.3215,0.0396,0.3056,0.5570,-0.9483,5.6601,6.3670,3.6411,-3.6451,28.5004,1.4544,9.4483,-2.4896,28.5004,3818725.0000,-0.1791,195278600,106885.0000,271.8267,156.9720,False,False,-7.0143,61.0223,83.3993,0.0050,0.5000,0.0170,0.7046,0.2784,0.7046,Doji,False,4.1300,0.0700,0.9830,0.0170,0.3064,30.6400,282705235628.0000,USD,Communications,Wireless telecommunications,NASDAQ,Buy,2025-10-23,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Telecommunications, S&P 500 ESG",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
BIIB,2025-09-05,daily,140.6700,421,138.0919,0.4625,136.3699,0.3601,137.5480,0.0520,2.2698,136.2345,0.3995,3.2558,132.4176,0.2485,6.2321,136.7512,-0.1499,2.8656,146.7615,-0.2617,-4.1506,166.7648,-0.1833,-15.6477,54.0257,0.2980,2.1524,1.8726,0.2798,4.1388,2.9422,132.4176,1.9939,2.1182,0.7300,0.3854,6.3909,0.9762,-0.6708,6.3909,3.1607,3.5023,8.7599,8.0996,6.6975,0.5648,-31.3637,5.5266,5.7192,-1.9994,-31.3637,1451540.0000,0.3511,-42057000,336395.0000,267.7100,113.3800,False,False,-47.4543,24.0695,17.6829,0.1223,12.2300,0.1274,0.8325,0.0401,0.0401,Weak Body,True,4.2400,0.5400,0.8726,0.1274,0.3612,36.1200,20045147403.0000,USD,Health technology,Pharmaceuticals: major,NASDAQ,Buy,2025-10-22,2025-07-31,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Russell 3000, Russell 1000, NASDAQ Biotechnology, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
QCOM,2025-09-05,daily,159.8400,421,158.4525,0.1729,157.2638,0.2153,158.8722,0.2396,0.6092,156.7616,0.6040,1.9638,156.3168,0.0993,2.2539,154.7527,-0.0188,3.2874,156.9084,-0.0203,1.8684,164.1135,-0.0285,-2.6040,54.2286,0.7017,1.3665,1.0945,0.2720,3.7389,2.3392,156.3168,0.9423,0.9635,0.4000,-0.1499,-0.5537,1.1582,2.2060,-0.5537,0.0438,0.5916,9.5996,1.1070,7.9630,4.6796,-1.1959,4.0071,0.2257,1.8045,-1.1959,6931195.0000,0.1548,79324000,1221310.0000,222.2067,123.9156,False,False,-28.0670,28.9910,36.5490,0.0119,1.1900,0.0553,0.7857,0.1590,0.7857,Doji,False,4.3400,0.2400,0.9447,0.0553,0.3198,31.9800,171744428024.0000,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-11-05,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 100, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
ADP,2025-09-05,daily,295.9700,421,301.1934,-0.6236,302.5172,-0.3691,302.2270,-0.4858,-2.0703,303.1095,-0.0743,-2.3554,304.1104,-0.1321,-2.6768,301.7137,-0.0056,-1.9037,297.7979,0.1260,-0.6138,282.6605,0.1720,4.7086,41.1818,0.5218,-1.4131,-0.7202,-0.6929,4.6905,1.5848,304.1104,-1.7355,-1.6891,0.2400,-1.7331,-2.6575,-3.8902,-0.9670,-2.6575,-2.3491,-2.2072,-1.8797,-4.0305,-8.9061,-3.9403,9.7676,-1.0523,-4.7768,0.2930,9.7676,1435915.0000,0.0597,36349400,-200595.0000,325.1852,225.1839,False,False,-8.9842,31.4348,70.7852,0.4959,49.5900,0.5979,0.1707,0.2314,0.1707,Moderate Body,False,8.7300,5.2200,0.4021,0.5979,0.3813,38.1300,122910349375.0000,USD,Technology services,Packaged software,NASDAQ,Neutral,2025-10-22,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
CEG,2025-09-05,daily,301.5800,421,310.6858,-1.4916,315.5802,-1.1630,310.7200,-1.0857,-2.9416,317.6722,-1.7775,-5.0657,321.4683,-0.1048,-6.1867,274.4264,0.3845,9.8947,268.2761,0.4938,12.4141,248.1956,0.3357,21.5090,27.9367,0.7125,-5.0177,-3.2462,-1.7715,10.6781,3.5407,321.4683,-1.8625,-1.7473,0.0800,-3.0445,-2.0781,-2.7663,-2.2368,-2.0781,-4.5452,-6.5650,-10.7890,-5.1238,-3.5417,21.2949,70.9087,-7.4428,3.3381,38.3527,70.9087,1961240.0000,0.3323,94729600,-693780.0000,354.4627,110.1516,False,False,-14.9191,173.7862,78.3544,0.4307,43.0700,0.4774,0.0978,0.4248,0.0978,Moderate Body,False,19.8350,9.4700,0.5226,0.4774,0.3769,37.6900,98901353882.0000,USD,Utilities,Electric utilities,NASDAQ,Buy,2025-11-10,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Utilities, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, PHLX Utilities Sector",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
GOOGL,2025-09-05,daily,235.0000,421,219.1274,2.7100,211.1697,1.8914,216.3060,2.2836,8.6424,209.0880,1.5077,12.3929,195.0010,1.1185,20.5122,179.1778,0.2306,31.1547,176.2625,0.2639,33.3239,174.5301,0.1955,34.6473,83.7457,1.0000,9.3227,6.7649,2.5578,5.5756,2.3726,195.0010,7.1740,8.6455,0.7900,1.2059,10.3753,14.0279,1.8816,10.3753,13.2639,15.4791,19.8429,32.9261,41.5841,39.7955,50.9354,11.0383,32.5063,43.2129,50.9354,36033710.0000,0.8455,1690371200,13891540.0000,235.0000,130.6166,True,False,0.0000,79.9158,100.0000,0.6690,66.9000,0.7254,0.1969,0.0777,0.0777,Strong Body,True,3.8600,2.8000,0.2746,0.7254,0.4405,44.0500,2509549439362.0000,USD,Technology services,Internet software/Services,NASDAQ,Strong buy,2025-10-28,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-12T11:50:13.663599
