ticker,date,timeframe,current_price,data_points,daily_ema10,daily_ema10slope,daily_ema20,daily_ema20slope,daily_sma10,daily_sma10slope,daily_price2_sma10pct,daily_sma20,daily_sma20slope,daily_price2_sma20pct,daily_sma50,daily_sma50slope,daily_price2_sma50pct,daily_sma200,daily_sma200slope,daily_price2_sma200pct,daily_sma250,daily_sma250slope,daily_price2_sma250pct,daily_sma350,daily_sma350slope,daily_price2_sma350pct,daily_rsi_14,daily_price_position_52w,daily_macd,daily_macd_signal,daily_macd_histogram,atr,atr_pct,sma50,atrext_dollar,atrext_percent,atr_percentile_100,daily_daily_daily_1d_pct_change,daily_5period_pct_change,daily_10period_pct_change,daily_daily_daily_3d_pct_change,daily_daily_daily_5d_pct_change,daily_daily_weekly_7d_pct_change,daily_daily_weekly_14d_pct_change,daily_daily_monthly_22d_pct_change,daily_daily_monthly_44d_pct_change,daily_daily_quarterly_66d_pct_change,daily_daily_quarterly_132d_pct_change,daily_daily_yearly_252d_pct_change,daily_momentum_20,daily_quarter_pct_change,daily_half_year_pct_change,daily_year_pct_change,daily_avg_volume_20,daily_volume_trend,obv,obv_trend,daily_ATH,daily_ATL,daily_is_new_ATH,daily_is_new_ATL,daily_distance_from_ATH_pct,daily_distance_from_ATL_pct,daily_ATH_ATL_position_pct,daily_candle_strength,daily_candle_strength_pct,daily_body_ratio,daily_upper_wick_ratio,daily_lower_wick_ratio,daily_oppression_factor,daily_candle_type,daily_is_bullish,total_range,body_size,daily_wick_dominance,directional_strength,daily_avg_candle_strength_5,daily_avg_candle_strength_5_pct,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,exchange_NASDAQ,exchange_NYSE,exchange_AMEX,rating_Neutral,rating_Buy,rating_Sell,rating_Strong_buy,rating_Strong_sell,filter_applied,universe_name,generation_source,generation_date
LULU,2026-02-10,daily,180.6200,1535,178.3928,-0.8357,184.1478,-1.0986,175.5280,-1.5502,2.9010,186.0355,-1.7547,-2.9110,195.3470,0.0610,-7.5389,211.1980,-0.4260,-14.4784,232.0766,-0.9143,-22.1723,262.8739,-0.2506,-31.2903,43.3478,0.0865,-6.7808,-6.0828,-0.6980,7.2048,3.9889,195.3470,-2.0441,-1.8900,0.7900,2.4387,1.4719,0.1497,4.4952,1.4719,0.8599,-7.2126,-11.4174,-1.3221,7.7749,-8.0580,-54.8122,-13.2030,6.4600,-8.8330,-54.8122,2593600.0000,-0.2535,50962000,-127420.0000,511.2900,138.9800,False,False,-64.6737,29.9611,11.1842,0.4880,48.8000,0.5065,0.4570,0.0365,0.0365,Moderate Body,True,8.4900,4.3000,0.4935,0.5065,0.5211,52.1100,25308438499.0000,USD,Consumer non-durables,Apparel/Footwear,NASDAQ,Buy,2025-09-04,2025-06-05,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
ROP,2026-02-10,daily,348.8400,1535,362.9673,-3.1458,379.8708,-3.3204,359.1710,-4.4802,-2.8763,383.7055,-4.0213,-9.0865,419.4079,-1.7541,-16.8256,499.4834,-0.9763,-30.1598,513.2873,-0.8853,-32.0381,522.0324,-0.5525,-33.1766,29.0056,0.0001,-21.3863,-19.5323,-1.8541,12.8516,3.6841,419.4079,-5.4910,-4.5671,0.9500,-0.4622,-3.0219,-3.1995,-3.7470,-3.0219,-6.3793,-14.3909,-19.7719,-21.7491,-21.7549,-36.0530,-39.0051,-14.9196,-22.0905,-35.3550,-39.0051,2143805.0000,-0.2042,41382300,-87705.0000,591.1190,246.0784,False,False,-40.9865,41.7597,29.7825,0.0893,8.9300,0.1667,0.4640,0.3693,0.4640,Weak Body,False,9.7200,1.6200,0.8333,0.1667,0.4739,47.3900,56438070753.0000,USD,Technology services,Packaged software,NASDAQ,Buy,2025-10-22,2025-07-21,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
LIN,2026-02-10,daily,460.5100,1535,456.8921,0.6221,451.5949,0.9746,458.5310,1.0698,0.4316,451.2480,0.9941,2.0525,431.8976,1.0438,6.6248,451.6095,0.0641,1.9708,451.7892,0.0234,1.9303,450.5369,-0.0114,2.2136,63.4949,0.7550,7.4436,7.9632,-0.5196,8.6441,1.8771,431.8976,3.3101,3.5293,0.9900,1.3625,-2.7085,1.9956,2.7374,-2.7085,0.0761,3.3368,3.6998,18.2675,10.1093,-1.1599,0.8979,4.6961,7.4351,-4.2253,0.8979,2619450.0000,0.2528,48343900,570535.0000,483.5900,138.8047,False,False,-4.7726,231.7683,93.3060,0.6115,61.1500,0.6202,0.3657,0.0140,0.0140,Moderate Body,True,9.9800,6.1900,0.3798,0.6202,0.5384,53.8400,225976894656.0000,USD,Process industries,Chemicals: specialty,NASDAQ,Buy,2025-10-23,2025-08-01,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Materials, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
FANG,2026-02-10,daily,164.8900,1535,163.2926,0.9504,159.7321,0.8366,164.0360,1.2008,0.5206,158.3805,1.0400,4.1100,154.3542,0.3796,6.8257,144.1425,0.1674,14.3938,144.0350,0.0378,14.4791,151.3713,-0.0038,8.9309,65.5181,0.9215,4.2172,3.4808,0.7364,4.9429,2.9977,154.3542,2.1315,2.2770,0.8800,-0.5788,-2.4262,2.8826,-1.2221,-2.4262,3.9397,8.5874,11.8581,4.6788,20.9308,13.1550,4.8939,10.0312,14.2056,20.4220,4.8939,2006630.0000,-0.0080,164976900,386020.0000,201.6723,12.2330,False,False,-18.2386,1247.9127,80.5836,0.2829,28.2900,0.2918,0.0304,0.6778,0.0304,Weak Body,False,3.2900,0.9600,0.7082,0.2918,0.3815,38.1500,41674422987.0000,USD,Energy minerals,Oil & gas production,NASDAQ,Strong buy,2025-11-10,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Energy, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
VRTX,2026-02-10,daily,463.4800,1535,468.2323,-0.0243,465.9163,0.3046,470.2710,-0.1262,-1.4441,463.8590,-0.0506,-0.0817,457.8164,0.8261,1.2371,435.9439,-0.1004,6.3164,446.3082,-0.0180,3.8475,449.2791,-0.0388,3.1608,51.3176,0.6585,3.7554,4.5361,-0.7807,12.6135,2.7215,457.8164,0.4490,0.4546,0.9700,-1.3515,-1.4962,-3.0194,-3.0214,-1.4962,-1.8072,-0.8281,-0.0819,4.8502,11.1463,-1.8612,-1.3809,5.1667,6.6648,17.5271,-1.3809,1516815.0000,0.5354,117882100,101880.0000,516.7400,177.0100,False,False,-10.3069,161.8383,84.3229,0.3170,31.7000,0.5150,0.3844,0.1006,0.3844,Moderate Body,False,12.3300,6.3500,0.4850,0.5150,0.4633,46.3300,99269332125.0000,USD,Health technology,Pharmaceuticals: major,NASDAQ,Buy,2025-10-29,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Biotechnology",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
SNPS,2026-02-10,daily,437.4500,1535,446.4429,-5.9791,463.0413,-4.5718,446.6150,-8.1174,-2.0521,477.8640,-4.6891,-8.4572,475.9880,0.5711,-8.0964,497.8799,0.0424,-12.1374,487.2974,-0.4122,-10.2293,496.5881,-0.1878,-11.9089,23.9133,0.2138,-16.0728,-8.2350,-7.8378,18.8151,4.3011,475.9880,-2.0483,-1.8824,0.6800,-0.5592,4.4083,-14.4519,2.4761,4.4083,-4.4640,-14.1363,-16.7047,-6.0762,6.9272,-31.2207,-17.6689,-16.4522,11.0477,-27.2287,-17.6689,2251460.0000,0.1559,38968900,-904040.0000,645.3500,108.4800,False,False,-32.2151,303.2541,61.2755,0.0376,3.7600,0.1537,0.7556,0.0906,0.7556,Weak Body,False,16.0000,2.4600,0.8463,0.1537,0.1983,19.8300,110286009521.0000,USD,Technology services,Packaged software,NASDAQ,Strong buy,2025-09-09,2025-05-28,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
INTU,2026-02-10,daily,421.3900,1535,463.4368,-9.9211,504.6953,-8.9612,464.5020,-11.2108,-9.2813,509.4735,-10.4664,-17.2891,597.8291,-4.1675,-29.5133,674.2574,-0.7561,-37.5031,657.4706,-0.5859,-35.9074,648.3952,-0.5868,-35.0103,26.7296,0.0000,-50.7353,-43.8378,-6.8975,23.1549,5.4949,597.8291,-7.6200,-5.3711,0.9600,-3.0507,-5.4416,-21.7765,-5.0431,-5.4416,-13.4936,-23.0605,-34.8601,-35.6689,-35.6980,-46.2127,-27.8390,-22.0477,-35.1817,-39.6181,-27.8390,4010865.0000,0.0986,20086000,-2166135.0000,805.9171,187.6472,False,False,-47.7130,124.5650,37.8059,0.2007,20.0700,0.4315,0.5350,0.0335,0.5350,Moderate Body,False,30.7300,13.2600,0.5685,0.4315,0.2551,25.5100,183976692293.0000,USD,Technology services,Packaged software,NASDAQ,Buy,2025-11-20,2025-08-21,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
MSFT,2026-02-10,daily,413.2700,1535,421.0424,-4.4876,436.4447,-3.7492,421.5870,-5.5238,-1.9728,441.4510,-3.6068,-6.3837,466.1674,-1.4047,-11.3473,486.8546,0.1869,-15.1143,466.7147,-0.0123,-11.4513,454.3172,-0.0544,-9.0349,39.8352,0.3176,-18.3400,-14.8193,-3.5207,13.1840,3.1902,466.1674,-4.0122,-3.5570,0.9300,-1.5133,-0.2221,-14.1935,3.0239,-0.2221,-2.3856,-8.3943,-13.7727,-15.8344,-18.5129,-22.7187,0.8056,-11.5258,-17.8863,-18.1465,0.8056,44160120.0000,-0.2221,1285979000,-9034330.0000,542.0700,129.1712,False,False,-23.7608,219.9396,68.8059,0.3645,36.4500,0.5783,0.3698,0.0519,0.3698,Moderate Body,False,10.9800,6.3500,0.4217,0.5783,0.3888,38.8800,3731746975137.0000,USD,Technology services,Packaged software,NASDAQ,Strong buy,2025-10-28,2025-07-30,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NYSE Arca Major Market, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
AMGN,2026-02-10,daily,364.6500,1535,360.6785,3.8244,351.6154,2.6223,356.9100,2.4472,2.1686,347.5120,2.0523,4.9316,336.3956,0.6703,8.3992,302.7295,0.4949,20.4541,301.6416,0.3239,20.8885,297.1922,0.1440,22.6984,60.7915,0.8444,10.3294,7.4600,2.8694,10.6007,2.9071,336.3956,2.6653,2.8892,0.9900,-3.2861,-0.4233,6.5543,-5.1181,-0.4233,5.7938,5.0653,11.8215,13.5168,14.0030,21.7487,26.8201,13.0163,8.5268,24.0034,26.8201,3175875.0000,0.4407,73414100,1326245.0000,384.3200,153.6692,False,False,-5.1181,137.2954,91.4720,0.8826,88.2600,0.9037,0.0233,0.0729,0.0233,Strong Body,False,13.7100,12.3900,0.0963,0.9037,0.5023,50.2300,155898825241.0000,USD,Health technology,Biotechnology,NASDAQ,Buy,2025-10-29,2025-08-05,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Health Care, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, NASDAQ Biotechnology, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
IDXX,2026-02-10,daily,646.5300,1535,653.8064,-3.5075,667.8421,-3.1530,652.4530,-5.1294,-0.9078,676.8245,-3.5442,-4.4760,692.9302,-1.8903,-6.6962,618.3131,1.1101,4.5635,579.4491,0.7199,11.5767,540.6799,0.4034,19.5772,25.2944,0.7038,-15.8435,-11.8524,-3.9910,17.5452,2.7137,692.9302,-2.6446,-2.4675,0.5500,0.4646,0.5584,-5.9921,0.2979,0.5584,1.0835,-6.4424,-9.3671,-8.5077,-10.2303,-5.3092,39.0656,-9.0607,-7.8334,1.0440,39.0656,524610.0000,-0.1460,25971000,-63210.0000,766.6800,182.9400,False,False,-15.6715,253.4110,79.4172,0.1440,14.4000,0.2459,0.3396,0.4145,0.4145,Weak Body,True,12.1600,2.9901,0.7541,0.2459,0.1728,17.2800,51340608656.0000,USD,Health technology,Medical specialties,NASDAQ,Buy,2025-11-04,2025-08-04,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000",True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
MSTR,2026-02-10,daily,133.0000,1535,137.5102,-2.5753,145.9281,-2.1624,136.6690,-3.3522,-2.6846,151.6960,-1.6388,-12.3246,161.5642,-0.9282,-17.6798,300.2367,-1.0316,-55.7016,299.7145,-0.8011,-55.6244,299.7776,-0.0142,-55.6338,36.3685,0.0745,-10.6217,-9.1114,-1.5103,12.7241,9.5670,161.5642,-2.2449,-1.8480,0.3100,-0.4938,3.0289,-16.0618,-1.4304,3.0289,-4.7483,-17.3810,-15.4643,-27.5954,-47.8431,-65.8309,-60.2534,-25.0499,-36.2233,-61.3787,-60.2534,26656495.0000,0.6095,386655700,-3090445.0000,473.8300,9.2200,False,False,-71.9309,1342.5162,26.6417,0.0154,1.5400,0.1019,0.8488,0.0494,0.8488,Weak Body,False,6.4800,0.6600,0.8981,0.1019,0.4721,47.2100,99629068727.0000,USD,Technology services,Internet software/Services,NASDAQ,Buy,2025-11-04,2025-07-31,"NASDAQ 100, NASDAQ Composite, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
TMUS,2026-02-10,daily,199.4300,1535,196.5867,0.9401,195.1721,0.5565,196.3540,1.4132,1.5666,191.6665,0.0626,4.0505,197.2628,-0.1549,1.0986,224.6344,-0.2879,-11.2202,231.5979,-0.1913,-13.8896,228.8771,0.0000,-12.8659,71.8949,0.1814,0.6870,-0.9010,1.5880,4.4506,2.2316,197.2628,0.4869,0.4923,0.4100,1.4911,-1.1695,7.0765,1.0335,-1.1695,2.2770,7.5732,-0.5634,-2.4506,-2.5935,-16.9608,-21.2200,5.9226,-7.0560,-22.7316,-21.2200,6814120.0000,-0.1655,288900700,1370710.0000,270.8720,72.1567,False,False,-26.3748,176.3845,64.0481,0.7505,75.0500,0.8277,0.0791,0.0932,0.0932,Strong Body,True,3.5400,2.9300,0.1723,0.8277,0.3232,32.3200,282705235628.0000,USD,Communications,Wireless telecommunications,NASDAQ,Buy,2025-10-23,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Telecommunications, S&P 500 ESG",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
BIIB,2026-02-10,daily,188.9900,1535,185.7650,1.9601,181.7261,1.2350,184.1540,1.7908,2.6261,177.6385,0.2602,6.3902,177.8940,0.2824,6.2374,148.1185,0.3631,27.5938,145.2837,0.1949,30.0834,150.8511,-0.0203,25.2825,65.8593,0.8612,4.2290,2.2284,2.0006,6.2908,3.3287,177.8940,1.7638,1.8739,0.9900,-2.6176,1.9089,8.0993,-6.0592,1.9089,5.5280,8.7399,0.7302,4.7384,23.1767,42.9576,32.5874,12.8620,14.7271,35.9738,32.5874,1738050.0000,0.7525,-45936300,-104100.0000,414.7100,113.3800,False,False,-54.4284,66.6873,25.0921,0.5558,55.5800,0.7278,0.2364,0.0358,0.2364,Strong Body,False,6.9800,5.0800,0.2722,0.7278,0.5679,56.7900,20045147403.0000,USD,Health technology,Pharmaceuticals: major,NASDAQ,Buy,2025-10-22,2025-07-31,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Russell 3000, Russell 1000, NASDAQ Biotechnology, S&P 500 ESG",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
QCOM,2026-02-10,daily,140.0900,1535,144.9546,-1.7721,151.4469,-1.4817,145.7860,-1.5200,-3.9071,152.0060,-1.9001,-7.8392,165.9097,-0.4428,-15.5625,160.3075,0.0104,-12.6117,158.4012,-0.1124,-11.5600,159.3588,-0.0655,-12.0915,24.7205,0.2618,-7.8701,-6.6712,-1.1989,4.9718,3.5490,165.9097,-5.1932,-4.3850,0.6700,1.4043,-5.9104,-8.2580,2.0023,-5.9104,-8.2099,-11.2231,-21.2004,-20.0901,-22.0510,-4.4897,-16.8430,-12.8195,-19.7192,-9.3623,-16.8430,11243785.0000,0.7651,328808600,-2664310.0000,220.9493,54.0244,False,False,-36.5963,159.3089,51.5595,0.3346,33.4600,0.5359,0.0884,0.3757,0.3757,Moderate Body,True,3.6200,1.9400,0.4641,0.5359,0.2746,27.4600,171744428024.0000,USD,Electronic technology,Semiconductors,NASDAQ,Buy,2025-11-05,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 100, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
ADP,2026-02-10,daily,225.5300,1535,236.6373,-2.4961,244.0015,-1.8289,237.8290,-2.7046,-5.1714,247.8500,-1.6470,-9.0054,254.9122,-0.4106,-11.5264,284.4707,-0.2922,-20.7194,287.0592,-0.2880,-21.4343,287.6079,-0.1189,-21.5842,11.6154,0.0000,-8.0655,-5.3037,-2.7619,5.4722,2.4264,254.9122,-5.3694,-4.7505,0.9500,0.6785,-3.8948,-10.0363,-2.5199,-3.8948,-8.8989,-13.2110,-15.2207,-12.2549,-13.1140,-24.9979,-25.3745,-10.7751,-11.4214,-26.6410,-25.3745,2932740.0000,0.0250,38460100,-941790.0000,323.5049,97.2011,False,False,-30.2854,132.0242,56.7065,0.3491,34.9100,0.4130,0.4321,0.1549,0.1549,Moderate Body,True,3.6800,1.5200,0.5870,0.4130,0.3595,35.9500,122910349375.0000,USD,Technology services,Packaged software,NASDAQ,Neutral,2025-10-22,2025-07-30,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Industrials, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
CEG,2026-02-10,daily,271.1400,1019,271.6208,-2.9566,286.6146,-3.2268,269.7640,-2.8516,0.5101,287.5335,-3.9190,-5.7014,328.8939,-1.7858,-17.5600,324.8871,0.2780,-16.5433,305.5193,-0.2079,-11.2527,292.6818,0.1917,-7.3601,36.1413,0.4324,-19.9754,-20.0492,0.0737,13.5829,5.0096,328.8939,-4.2519,-3.5053,0.1500,-1.6950,8.2568,-5.8378,3.7182,8.2568,0.0960,-5.6412,-20.8397,-24.1927,-25.2715,-23.4190,-15.2785,-19.0266,-19.1484,-13.6084,-15.2785,4509510.0000,0.5627,149765000,-2042630.0000,403.4870,40.5108,False,False,-32.8008,569.3033,63.5384,0.4592,45.9200,0.4935,0.0695,0.4370,0.0695,Moderate Body,False,9.4730,4.6750,0.5065,0.4935,0.4803,48.0300,98901353882.0000,USD,Utilities,Electric utilities,NASDAQ,Buy,2025-11-10,2025-08-07,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Utilities, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, PHLX Utilities Sector",True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
GOOGL,2026-02-10,daily,318.5800,1535,328.7870,-1.4455,328.8047,-0.4555,332.5710,-0.4922,-4.2069,331.8480,0.0786,-3.9982,321.6998,0.3199,-0.9698,240.5234,0.8667,32.4528,225.2605,0.5544,41.4274,211.8916,0.4873,50.3504,40.0122,0.8740,1.8467,4.4984,-2.6517,10.1705,3.1925,321.6998,-0.3068,-0.3038,0.9100,-0.7446,-4.3418,-5.1874,-1.3257,-4.3418,-7.3060,-3.6183,-3.0405,1.5491,12.0537,63.4869,71.4048,-1.6021,14.3626,59.9764,71.4048,38176345.0000,0.7629,3995070100,-11681995.0000,343.6900,52.3455,False,False,-7.3060,508.6105,91.3813,0.3050,30.5000,0.3385,0.0992,0.5623,0.0992,Weak Body,False,7.0600,2.3900,0.6615,0.3385,0.4046,40.4600,2509549439362.0000,USD,Technology services,Internet software/Services,NASDAQ,Strong buy,2025-10-28,2025-07-23,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",True,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2026-02-11T13:08:08.978285
