Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),147.59,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),149.81,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),141.19,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),148.81,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),275135468
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),150.03,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),154.96,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),142.47,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),142.69,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),469392120
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),141.3,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),144.63,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),136.57,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),142.53,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),373015317
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),144.07,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),154.92,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),141.91,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),150.67,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),509801359
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),151.22,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),151.84,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),145.01,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),149.82,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),302814035
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),147.66,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),155.94,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),145.63,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),154.59,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),287573655
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),153.89,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),160.03,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),150.74,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),155.57,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),299029669
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),155.57,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),163.44,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),155.57,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),160.19,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),252354659
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),160.22,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),163.91,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),158.96,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),160.85,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),261079835
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),160.22,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),162.64,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),156.71,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),158.83,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),326821547
