Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1411.72,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1451.63,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1411.28,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1438.88,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),79350328
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1439.46,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1463.19,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1421.19,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1456.12,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),80511304
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1455.6,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1504.56,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1450.29,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1499.44,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),80697225
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1504.45,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1543.11,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1503.12,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1530.64,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),110786135
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1524.45,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1552.52,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1508.01,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1543.56,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),109447720
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1540.08,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1555.73,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1531.73,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1554.29,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),101578863
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1556.32,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1610.48,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1541.67,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1594.62,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),107553674
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1590.94,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1615.9,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1583.95,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1609.99,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),79549775
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1611.78,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1619.66,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1591.52,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1594.92,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),97291092
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1591.55,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1632.39,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1591.55,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1619.68,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),96917197
