Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1123.77,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1123.77,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1058.65,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1063.52,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),34924189
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1063.67,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1091.43,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1060.53,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1081.01,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),30063173
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1078.25,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1080.56,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1059.38,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1070.08,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),25696889
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1070.06,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1087.76,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1038.71,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1073.07,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),32782122
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1066.7,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1126.13,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1065.24,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1120,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),50813793
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1117.72,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1149.05,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1096.09,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1147.55,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),40316897
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1146.97,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1162.62,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1123.61,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1148.9,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),34262786
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1144.59,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1201.45,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1128.35,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1199.92,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),33755368
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1199.34,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1260.49,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1194.96,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1259.7,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),51636166
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1260,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1294,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1253.28,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1280.01,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),41830084
Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1277.04,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1284.14,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1252.66,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1271.54,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),40566540
Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1272.18,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1338.77,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1269.83,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1331.39,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),35068214
Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1331.19,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1360.74,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1320.2,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1354.84,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),31517861
Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1351.15,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1374.28,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1328.34,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1361.63,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),39035058
Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1362.9,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1369.34,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1305.93,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1311.51,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),28074209
