Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1646.78,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1655.17,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1616.35,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1621.74,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),109398797
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1622.66,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1632.28,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1607.03,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1622.68,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),114615520
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1621.03,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1629.31,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1586.28,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1623.57,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),135890578
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1627.47,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1660.7,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1627.47,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1646.2,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),177723981
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1641.58,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1654.92,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1602.18,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1642.57,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),210352413
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1642.35,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1682.5,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1626.68,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1680.23,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),149273542
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1680.9,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1682.58,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1642.58,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1663.8,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),146310673
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1659.74,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1713.14,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1647.13,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1705.27,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),136223878
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1702.15,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1707.73,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1675.73,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),1695.22,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),145929792
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1694.67,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1715.91,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1689.32,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),1701.68,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),134936847
Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1702.83,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1723.55,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1675.29,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1677.9,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),166895133
Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1681.34,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1741.18,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1666.98,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1715.36,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),160029053
Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1713.62,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1713.8,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1668.5,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1706.71,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),139948012
Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1701.47,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1707.77,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1666.32,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1686.97,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),136312052
Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1687.87,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1696.33,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1631.83,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1639.62,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),143163463
Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1645.3,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1660.95,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1585.95,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1600.7,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),204534337
Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1603.81,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1639.79,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1575.49,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1603.76,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),202824559
Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1603.91,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1620.44,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1560.98,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1595,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),167259457
Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1598.16,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1622,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1583.3,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1620.23,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),136926000
Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1620.72,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1630.07,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1601.3,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1605.55,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),147218667
Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1605.41,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1605.72,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1537.36,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1545.3,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),151217356
Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1544.76,,Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1555.4,,Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1509.58,,Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1554.22,,Fri May 31 2024 12:00:00 GMT-0400 (Eastern Daylight Time),157949688
Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1554.86,,Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1559.31,,Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1521.39,,Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1533.32,,Fri Jun 07 2024 12:00:00 GMT-0400 (Eastern Daylight Time),135831883
Fri Jun 14 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1532.25,,Fri Jun 14 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1558.74,,Fri Jun 14 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1480.86,,Fri Jun 14 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1508.38,,Fri Jun 14 2024 12:00:00 GMT-0400 (Eastern Daylight Time),135121176
Fri Jun 21 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1505.08,,Fri Jun 21 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1542.66,,Fri Jun 21 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1498.35,,Fri Jun 21 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1538.2,,Fri Jun 21 2024 12:00:00 GMT-0400 (Eastern Daylight Time),150178885
Fri Jun 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1539.96,,Fri Jun 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1571.36,,Fri Jun 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1504.64,,Fri Jun 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1567.82,,Fri Jun 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),203936026
Fri Jul 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1567.2,,Fri Jul 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1576.56,,Fri Jul 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1548.26,,Fri Jul 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1560.61,,Fri Jul 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),98871327
Fri Jul 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1559.05,,Fri Jul 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1607.3,,Fri Jul 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1531.88,,Fri Jul 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1597.4,,Fri Jul 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),136463031
Fri Jul 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1600.15,,Fri Jul 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1682.33,,Fri Jul 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1599.8,,Fri Jul 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1647.24,,Fri Jul 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),167916330
Fri Jul 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1650.78,,Fri Jul 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1656.77,,Fri Jul 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1565.51,,Fri Jul 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1616.77,,Fri Jul 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),215771608
Fri Aug 02 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1618.73,,Fri Aug 02 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1671.86,,Fri Aug 02 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1572.47,,Fri Aug 02 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1597.78,,Fri Aug 02 2024 12:00:00 GMT-0400 (Eastern Daylight Time),171028274
Fri Aug 09 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1587.35,,Fri Aug 09 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1604,,Fri Aug 09 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1545.27,,Fri Aug 09 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1573.37,,Fri Aug 09 2024 12:00:00 GMT-0400 (Eastern Daylight Time),172020424
Fri Aug 16 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1575.28,,Fri Aug 16 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1618.92,,Fri Aug 16 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1558.68,,Fri Aug 16 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1608.23,,Fri Aug 16 2024 12:00:00 GMT-0400 (Eastern Daylight Time),136319998
Fri Aug 23 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1609.26,,Fri Aug 23 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1630.56,,Fri Aug 23 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1599.29,,Fri Aug 23 2024 12:00:00 GMT-0400 (Eastern Daylight Time),1626.61,,Fri Aug 23 2024 12:00:00 GMT-0400 (Eastern Daylight Time),119023373
