Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),775.1,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),775.55,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),754.09,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),756.74,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),530428903
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),758.38,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),776.3,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),758.09,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),774.06,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),558423627
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),771.37,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),787.05,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),763.61,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),785.72,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),539829382
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),789.15,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),797.34,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),785.51,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),793.37,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),744767189
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),791.79,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),810.9,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),788.98,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),807.49,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),641452602
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),805.5,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),809.46,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),794.98,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),808.13,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),731867920
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),807.94,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),820.86,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),792.44,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),814.47,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),705884912
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),812.81,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),833.91,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),802.47,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),832.06,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),578278595
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),831.48,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),837.47,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),829.21,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),836.32,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),668202915
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),837.34,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),841.96,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),822.49,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),833.37,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),579111901
Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),831.37,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),841.99,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),824.31,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),831.28,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),659537233
Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),831.36,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),851.23,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),831.36,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),836.04,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),559134193
Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),836.49,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),851.24,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),830.66,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),850.37,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),418505992
Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),850.09,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),850.09,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),820.92,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),829.78,,Fri Apr 05 2024 12:00:00 GMT-0400 (Eastern Daylight Time),510001151
Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),830.13,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),837.06,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),804.58,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),808.02,,Fri Apr 12 2024 12:00:00 GMT-0400 (Eastern Daylight Time),442746520
Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),812,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),818.08,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),788.12,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),792.06,,Fri Apr 19 2024 12:00:00 GMT-0400 (Eastern Daylight Time),498488905
Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),794.35,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),809.89,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),792.87,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),804.61,,Fri Apr 26 2024 12:00:00 GMT-0400 (Eastern Daylight Time),491376151
Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),805.82,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),809.05,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),786.33,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),800.25,,Fri May 03 2024 12:00:00 GMT-0400 (Eastern Daylight Time),697321354
Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),803.34,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),817.23,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),803.34,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),814.26,,Fri May 10 2024 12:00:00 GMT-0400 (Eastern Daylight Time),661675231
Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),815.98,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),820.79,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),812.53,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),816.4,,Fri May 17 2024 12:00:00 GMT-0400 (Eastern Daylight Time),528241221
Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),816.43,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),819.21,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),801.85,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),804.69,,Fri May 24 2024 12:00:00 GMT-0400 (Eastern Daylight Time),485442564
