Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),297.42,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),305.51,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),296.38,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),303.32,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),399128585
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),302.59,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),305.99,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),295.34,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),297.93,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),399163319
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),296.69,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),297.15,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),284.76,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),286.83,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),395570984
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),286.87,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),290.49,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),282.49,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),289.56,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),518000917
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),289.55,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),295.78,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),287.45,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),290.68,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),513326924
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),287.87,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),287.87,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),280.36,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),284.01,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),496543028
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),283.95,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),289.55,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),278.92,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),288.18,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),517798716
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),288.11,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),292.96,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),287.33,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),291.63,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),395102622
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),289.99,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),295.67,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),285.13,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),291.36,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),616701259
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),290.49,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),302.07,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),290.11,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),301.19,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),576285372
Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),301.03,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),305.3,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),297.71,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),301.05,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),623000550
Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),301.32,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),310.32,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),299.67,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),307.45,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),516539756
Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),308.61,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),316.58,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),305.94,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),316.18,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),388767299
