Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),311.57,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),319.99,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),310.77,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),318.17,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),537488167
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),317.5,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),320.59,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),309.51,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),312.14,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),562624904
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),310.74,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),311.31,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),298.84,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),300.73,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),549982565
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),300.83,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),303.06,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),295.4,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),302.07,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),725371140
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),302.11,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),308.82,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),300.43,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),303.47,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),734951441
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),300.56,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),300.56,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),293.57,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),297.27,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),674104078
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),297.28,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),302.89,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),291.54,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),301.52,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),704958028
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),301.42,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),306.27,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),300.57,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),304.95,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),579202671
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),303.28,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),308.18,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),298.1,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),303.69,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),842205168
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),302.57,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),314.84,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),302.57,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),313.88,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),783834409
