Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1881.85,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1881.85,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1808.43,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),1829.2,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),94088653
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1831.39,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1868.73,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1827.21,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),1853.29,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),96810366
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1849.96,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1868.95,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1819.98,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),1865.01,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),90891520
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1868.45,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1893.81,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1839.39,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),1867.04,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),117671539
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1868.01,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1933.7,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1856.72,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),1927,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),144064738
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1922.84,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1966.35,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1883.23,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),1965.5,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),159959195
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1966.22,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1988.87,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1908.42,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),1962.46,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),130445348
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1955.41,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),2015.98,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),1944.87,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),2010.8,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),96241161
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),2011.2,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),2076.71,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),2009.37,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),2074.36,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),133255025
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),2075.9,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),2136.86,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),2060.69,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),2095.37,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),143041026
Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),2091.83,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),2111.62,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),2056.02,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),2092.21,,Fri Mar 15 2024 12:00:00 GMT-0400 (Eastern Daylight Time),151850866
Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),2094.53,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),2184.19,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),2089.59,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),2154.63,,Fri Mar 22 2024 12:00:00 GMT-0400 (Eastern Daylight Time),109518524
Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),2152.81,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),2174.98,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),2141.8,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),2171.75,,Thu Mar 28 2024 12:00:00 GMT-0400 (Eastern Daylight Time),81515750
