Date,Open,,Date,High,,Date,Low,,Date,Close,,Date,Volume
Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),327.24,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),344.04,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),327.24,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),343.49,,Fri Jan 05 2024 11:00:00 GMT-0500 (Eastern Standard Time),122627076
Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),343.58,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),343.96,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),327.88,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),333.52,,Fri Jan 12 2024 11:00:00 GMT-0500 (Eastern Standard Time),132511023
Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),332.94,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),340.68,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),331.57,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),339.75,,Fri Jan 19 2024 11:00:00 GMT-0500 (Eastern Standard Time),108824688
Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),340.59,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),357.74,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),339.4,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),355.25,,Fri Jan 26 2024 11:00:00 GMT-0500 (Eastern Standard Time),182129315
Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),353.94,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),359.25,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),349.88,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),353.44,,Fri Feb 02 2024 11:00:00 GMT-0500 (Eastern Standard Time),136056370
Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),351.44,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),352.01,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),336.44,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),339.93,,Fri Feb 09 2024 11:00:00 GMT-0500 (Eastern Standard Time),118443570
Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),339.97,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),344.66,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),338.38,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),343.1,,Fri Feb 16 2024 11:00:00 GMT-0500 (Eastern Standard Time),86475064
Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),343.61,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),350.32,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),343.01,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),346.8,,Fri Feb 23 2024 11:00:00 GMT-0500 (Eastern Standard Time),81905341
Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),345.6,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),346,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),339,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),343.49,,Fri Mar 01 2024 11:00:00 GMT-0500 (Eastern Standard Time),106274994
Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),342.89,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),349.92,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),339.03,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),339.97,,Fri Mar 08 2024 11:00:00 GMT-0500 (Eastern Standard Time),119469706
