ticker,timeframe,signal_date,signal_type,current_price,signal_price,sma,volume,volume_highest,days_since_signal,score,screen_type,price_change_pct,volume_change_pct,volume_surge,signal_day_change_abs,signal_day_change_pct,performance_since_signal
KDP,weekly,2025-08-25,Sell,28.6500,29.0900,33.3461,148989200,61536400.0000,7,157.3765,pvb,-14.0830,97.7740,142.1156,1.9100,-6.1613,-1.5125
INTU,weekly,2025-08-18,Sell,672.8200,662.6600,750.5236,13558600,11061200.0000,14,54.7148,pvb,-10.3533,-36.7157,22.5780,52.4200,-7.3307,1.5332
AVGO,weekly,2025-09-01,Buy,334.8900,334.8900,294.9310,147778200,122453300.0000,0,41.7353,pvb,13.5486,20.6813,20.6813,45.5500,15.7427,0.0000
TRI,weekly,2025-09-01,Close Buy,174.6400,174.6400,189.0838,3679500,28907600.0000,0,0.0000,pvb,-7.6388,-87.2715,-87.2715,2.9800,-1.6777,0.0000
DDOG,weekly,2025-09-01,Close Buy,136.0800,136.0800,138.5120,16372700,127690300.0000,0,0.0000,pvb,-1.7558,-87.1778,-87.1778,1.6000,1.1898,0.0000
