ticker,description,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,SP500,NASDAQ100,DowJonesIndustrialAverage,NASDAQComposite,PHLXSemiconductorSector,SP500InformationTechnology,SP100,NasdaqUSLargeCapGrowth,Russell3000,DowJonesCompositeAverage,NASDAQ100TechnologySector,Russell1000,NASDAQComputer,SP500ESG,NASDAQCBInsightsMetaverseUSIndex,ISECTACloudComputing,NYSEArcaMajorMarket,SP500CommunicationServices,SP500ConsumerDiscretionary,NASDAQIndustrials,NASDAQCleanEdgeGreenEnergy,SP500Financials,KBWNASDAQBank,SP500ConsumerStaples,SP500HealthCare,KBWNASDAQFinancialTechnologyIndex,SP500Energy,NASDAQGoldenDragonChina,SP500Industrials,NASDAQTelecommunications,NASDAQBiotechnology,NasdaqUSMidCapGrowth,NASDAQRealEstateandOtherFinancialServices,SP500Utilities,DowJonesUtilityAverage,PHLXUtilitiesSector,MainIndex,filter_applied,universe_name,generation_source,generation_date
V,Visa Inc.,676583677317.0,USD,Finance,Finance/Rental/Leasing,NYSE,Buy,2025-10-28,2025-07-29,"S&P 500, Dow Jones Industrial Average, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, S&P 500 Financials, Dow Jones Composite Average, Russell 1000, S&P 500 ESG, KBW NASDAQ Financial Technology Index",True,False,True,False,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,KBWNASDAQFinancialTechnologyIndex,ticker_universe_KBWNASDAQFinancialTechnologyIndex,simple_universe_generator,2025-09-16T08:29:59.980286
MA,Mastercard Incorporated,534822428416.0,USD,Finance,Finance/Rental/Leasing,NYSE,Buy,2025-10-23,2025-07-31,"S&P 500, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, S&P 500 Financials, Russell 1000, S&P 500 ESG, KBW NASDAQ Financial Technology Index",True,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,KBWNASDAQFinancialTechnologyIndex,ticker_universe_KBWNASDAQFinancialTechnologyIndex,simple_universe_generator,2025-09-16T08:29:59.980286
SPGI,S&P Global Inc.,168623291494.0,USD,Commercial services,Financial publishing/Services,NYSE,Strong buy,2025-10-23,2025-07-31,"S&P 500, Nasdaq US Large Cap Growth, Russell 3000, S&P 500 Financials, Russell 1000, S&P 500 ESG, KBW NASDAQ Financial Technology Index",True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,KBWNASDAQFinancialTechnologyIndex,ticker_universe_KBWNASDAQFinancialTechnologyIndex,simple_universe_generator,2025-09-16T08:29:59.980286
AFRM,"Affirm Holdings, Inc.",25146666565.0,USD,Finance,Finance/Rental/Leasing,NASDAQ,Buy,2025-08-28,2025-05-08,"NASDAQ Composite, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, KBW NASDAQ Financial Technology Index",False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,KBWNASDAQFinancialTechnologyIndex,ticker_universe_KBWNASDAQFinancialTechnologyIndex,simple_universe_generator,2025-09-16T08:29:59.980286
