ticker,description,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,exchange_NASDAQ,exchange_NYSE,exchange_AMEX,rating_Neutral,rating_Buy,rating_Sell,rating_Strong_buy,rating_Strong_sell,filter_applied,universe_name,generation_source,generation_date
EOG,"EOG Resources, Inc.",66229002081.0,USD,Energy minerals,Integrated oil,NYSE,Buy,2025-10-30,2025-08-07,"S&P 500, S&P 500 Energy, Russell 3000, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
CIVI,"Civitas Resources, Inc.",3206036249.0,USD,Energy minerals,Integrated oil,NYSE,Buy,2025-11-05,2025-08-06,"S&P MidCap 400, Russell 3000, Russell 1000",False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
CVX,Chevron Corporation,322177908642.0,USD,Energy minerals,Integrated oil,NYSE,Buy,2025-10-24,2025-08-01,"S&P 500, Dow Jones Industrial Average, S&P 500 Energy, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, NYSE Arca Major Market",False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
CRC,California Resources Corporation,4155548045.0,USD,Energy minerals,Integrated oil,NYSE,Strong buy,2025-11-06,2025-08-05,"Russell 2000, Russell 3000, Mini-Russell 2000",False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
XOM,Exxon Mobil Corporation,475309406762.0,USD,Energy minerals,Integrated oil,NYSE,Buy,2025-10-24,2025-08-01,"S&P 500, S&P 500 Energy, S&P 100, Russell 3000, Russell 1000, S&P 500 ESG, NYSE Arca Major Market",False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
MTDR,Matador Resources Company,6062878491.0,USD,Energy minerals,Integrated oil,NYSE,Strong buy,2025-10-28,2025-07-22,"S&P MidCap 400, Russell 3000, Russell 1000",False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
IMO,Imperial Oil Limited,44689058825.1532,USD,Energy minerals,Integrated oil,AMEX,Neutral,2025-10-31,2025-08-01,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
TTE,TotalEnergies SE,137490230655.366,USD,Energy minerals,Integrated oil,NYSE,Buy,2025-10-30,2025-07-24,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
REPX,"Riley Exploration Permian, Inc.",624236342.0,USD,Energy minerals,Integrated oil,AMEX,Strong buy,2025-11-05,2025-08-06,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
DVN,Devon Energy Corporation,22364003279.0,USD,Energy minerals,Integrated oil,NYSE,Buy,2025-11-04,2025-08-05,"S&P 500, S&P 500 Energy, Russell 3000, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
CHRD,Chord Energy Corporation,6068786153.0,USD,Energy minerals,Integrated oil,NASDAQ,Strong buy,2025-10-29,2025-08-06,"NASDAQ Composite, S&P MidCap 400, Russell 3000, Russell 1000, NASDAQ Industrials",True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
SU,Suncor Energy Inc.,48626923008.0043,USD,Energy minerals,Integrated oil,NYSE,Buy,2025-10-29,2025-08-05,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
YPF,YPF Sociedad Anonima,12123875838.9292,USD,Energy minerals,Integrated oil,NYSE,Buy,2025-11-05,2025-08-08,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
EQNR,Equinor ASA,62623583109.1801,USD,Energy minerals,Integrated oil,NYSE,Neutral,2025-10-29,2025-07-23,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
APA,APA Corporation,7914236984.0,USD,Energy minerals,Integrated oil,NASDAQ,Neutral,2025-10-29,2025-08-06,"S&P 500, NASDAQ Composite, S&P 500 Energy, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
CNQ,Canadian Natural Resources Limited,63823981316.6544,USD,Energy minerals,Integrated oil,NYSE,Buy,2025-10-30,2025-08-07,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
HESM,Hess Midstream LP,8700841579.0,USD,Energy minerals,Integrated oil,NYSE,Buy,2025-10-22,2025-07-30,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
NFG,National Fuel Gas Company,7851697273.0,USD,Energy minerals,Integrated oil,NYSE,Buy,2025-10-30,2025-07-30,"S&P MidCap 400, Russell 3000, Russell 1000",False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,industry=Integrated oil,ticker_universe_industry_Integrated_oil,simple_universe_generator,2025-09-19T19:27:57.375196
